date,close
2024-05-29,34.57
2024-05-30,34.34
2024-05-31,34.28
2024-06-03,34.15
2024-06-04,34.54
2024-06-05,33.99
2024-06-06,34.0
2024-06-07,33.99
2024-06-11,33.36
2024-06-12,33.09
2024-06-13,32.82
2024-06-14,33.81
2024-06-17,33.73
2024-06-18,33.71
2024-06-19,34.15
2024-06-20,34.01
2024-06-21,33.7
2024-06-24,34.07
2024-06-25,34.3
2024-06-26,34.06
2024-06-27,34.26
2024-06-28,34.19
2024-07-01,34.36
2024-07-02,35.08
2024-07-03,34.46
2024-07-04,34.71
2024-07-05,33.88
2024-07-08,33.99
2024-07-09,34.47
2024-07-10,34.68
2024-07-11,32.9
2024-07-12,34.0
2024-07-15,33.78
2024-07-16,33.79
2024-07-17,34.07
2024-07-18,34.09
2024-07-19,34.25
2024-07-22,33.34
2024-07-23,33.34
2024-07-24,33.18
2024-07-25,32.83
2024-07-26,32.37
2024-07-29,32.45
2024-07-30,32.42
2024-07-31,32.73
2024-08-01,32.71
2024-08-02,32.28
2024-08-05,32.1
2024-08-06,31.7
2024-08-07,31.58
2024-08-08,31.93
2024-08-09,32.33
2024-08-12,32.12
2024-08-13,31.94
2024-08-14,31.86
2024-08-15,32.76
2024-08-16,33.15
2024-08-19,33.42
2024-08-20,33.48
2024-08-21,33.24
2024-08-22,33.3
2024-08-23,33.7
2024-08-26,33.77
2024-08-27,33.7
2024-08-28,33.68
2024-08-29,32.93
2024-08-30,32.15
2024-09-02,31.93
2024-09-03,31.62
2024-09-04,31.36
2024-09-05,31.2
2024-09-06,31.25
2024-09-09,30.24
2024-09-10,30.19
2024-09-11,30.08
2024-09-12,30.23
2024-09-13,30.6
2024-09-18,31.11
2024-09-19,30.82
2024-09-20,30.94
2024-09-23,31.39
2024-09-24,33.13
2024-09-25,34.15
2024-09-26,35.38
2024-09-27,35.63
2024-09-30,37.61
2024-10-08,40.0
2024-10-09,37.01
2024-10-10,38.73
2024-10-11,38.43
2024-10-14,39.33
2024-10-15,38.5
2024-10-16,39.5
2024-10-17,38.49
2024-10-18,39.05
2024-10-21,38.85
2024-10-22,39.17
2024-10-23,39.66
2024-10-24,39.31
2024-10-25,39.1
2024-10-28,38.52
2024-10-29,38.6
2024-10-30,37.88
2024-10-31,37.36
2024-11-01,38.01
2024-11-04,38.75
2024-11-05,39.08
2024-11-06,38.56
2024-11-07,39.57
2024-11-08,38.8
2024-11-11,38.33
2024-11-12,37.59
2024-11-13,37.82
2024-11-14,38.06
2024-11-15,37.82
2024-11-18,37.9
2024-11-19,37.72
2024-11-20,37.48
2024-11-21,37.43
2024-11-22,36.45
2024-11-25,36.22
2024-11-26,36.39
2024-11-27,36.6
2024-11-28,36.47
2024-11-29,36.34
2024-12-02,36.51
2024-12-03,37.12
2024-12-04,36.81
2024-12-05,36.91
2024-12-06,37.7
2024-12-09,37.7
2024-12-10,38.6
2024-12-11,38.3
2024-12-12,38.8
2024-12-13,37.3
2024-12-16,37.74
2024-12-17,37.85
2024-12-18,38.52
2024-12-19,38.02
2024-12-20,37.91
2024-12-23,38.35
2024-12-24,39.22
2024-12-25,39.4
2024-12-26,39.48
2024-12-27,39.34
2024-12-30,39.62
2024-12-31,39.3
