date,close__晶澳科技,close__国轩高科,close__智飞生物,close__三花智控,close__圣邦股份,close__大秦铁路,close__华能水电,close__上港集团,close__皖通高速,close__建发股份,peTTM__晶澳科技,peTTM__国轩高科,peTTM__智飞生物,peTTM__三花智控,peTTM__圣邦股份,peTTM__大秦铁路,peTTM__华能水电,peTTM__上港集团,peTTM__皖通高速,peTTM__建发股份
2021-12-29,46.49580019,51.2584828,79.50531776,23.58777744,121.78933535,4.91895712,5.80558482,4.76706595,5.72325345,6.36400158,99.441549,652.09652,21.739501,53.487859,138.161806,7.594215,21.299168,9.036428,7.663053,5.100617
2021-12-30,45.01756757,50.93193262,79.7209512,24.16866336,123.28461714,4.96565608,5.84227098,4.80205359,5.69889918,6.34976444,96.280022,647.942237,21.798462,54.805081,139.858103,7.666312,21.43376,9.10275,7.630445,5.089206
2021-12-31,45.3748887,50.7142325,79.0233136,24.0924816,120.637617,4.9812224,6.04404486,4.79330668,5.74760772,6.45654299,97.044232,645.172715,21.607704,54.632331,136.855259,7.690345,22.174015,9.08617,7.695662,5.174787
2022-01-04,44.3469786,47.82475818,76.94308512,24.45434496,117.67438233,5.02792136,5.93398638,4.94200415,5.86937907,6.4778987,94.845819,608.413606,21.038898,55.452896,133.493669,7.762442,21.77024,9.36804,7.858706,5.191903
2022-01-05,42.37926498,45.97430716,75.24338624,23.68300464,111.0724985,5.02792136,5.78724174,5.30937437,5.89373334,6.63450724,90.637428,584.87267,20.574141,53.704165,126.004276,7.762442,21.231872,10.064425,7.891315,5.317422
2022-01-06,43.56870381,46.24148458,73.7593208,23.24495952,112.048531,5.0201382,5.72304096,5.20441145,5.90185143,6.54196583,93.181306,588.271629,20.168347,52.710843,127.111519,7.750431,20.996336,9.865458,7.902184,5.243252
2022-01-07,41.44925108,44.61862914,72.44649368,23.72109552,112.38819031,5.06683716,5.6863548,5.37060274,5.90185143,6.64874438,88.648388,567.626102,19.809374,53.790541,127.49684,7.822528,20.861744,10.180489,7.902184,5.328833
2022-01-10,41.53246285,44.25249712,74.41256328,24.05439072,111.32626695,5.09018664,5.60381094,5.30937437,5.81255244,6.67721866,88.826355,562.96827,20.346966,54.54633,126.292159,7.858577,20.558913,10.064425,7.782619,5.351654
2022-01-11,40.7737673,43.40148756,73.1885264,23.4258912,107.15275198,5.12131928,5.67718326,5.22190527,5.90996952,7.01891002,87.203717,552.141957,20.012272,53.121129,121.557587,7.906642,20.828096,9.898619,7.913054,5.625513
2022-01-12,41.54714728,44.78685196,75.02141064,23.92107264,111.06469024,5.10575296,5.65884018,5.20441145,5.90996952,6.87653862,88.857761,569.766187,20.513446,54.244014,125.995418,7.882609,20.7608,9.865458,7.913054,5.511405
2022-01-13,41.04298185,43.75772412,72.54162608,23.330664,106.41487141,5.07462032,5.6404971,5.19566454,5.97491424,6.74840436,87.779492,556.673902,19.835387,52.905189,120.720511,7.834545,20.693504,9.848877,8.00001,5.408708
2022-01-14,43.26033078,45.15298398,71.81861984,22.95927792,111.9314071,5.0201382,5.7780702,5.05571398,5.82878862,6.64162581,92.521782,574.424019,19.637692,52.063025,126.97865,7.750431,21.198224,9.279363,7.804358,5.323127
2022-01-17,44.51829695,45.60817514,69.8588924,23.22591408,114.14504881,5.01235504,5.62215402,5.03822016,5.90185143,6.5490844,95.212221,580.214838,19.101835,52.667656,129.489878,7.738415,20.626208,9.247255,7.902184,5.248957
2022-01-18,43.9064457,45.2717295,70.1442896,23.330664,118.1389738,5.07462032,5.69552634,5.15192999,5.8450248,6.64874438,93.903642,575.934668,19.179872,52.905189,134.020717,7.834545,20.895392,9.45596,7.826097,5.328833
2022-01-19,43.2211723,43.35201026,67.46789808,23.2354368,115.34752085,5.12131928,5.64966864,5.14318308,5.90996952,6.86942005,92.438033,551.51252,18.448054,52.689249,130.854001,7.906642,20.727152,9.439906,7.913054,5.5057
2022-01-20,42.12473486,42.7978645,67.861112,22.03557408,115.19916391,5.12910244,5.66801172,5.15192999,5.89373334,6.93348718,90.09306,544.462828,18.555572,49.968411,130.6857,7.918658,20.794448,9.45596,7.891315,5.557048
2022-01-21,43.0253799,42.12497322,65.90772672,21.55943808,113.4540178,5.1758014,5.64966864,5.05571398,5.86937907,6.78399721,92.019288,535.902487,18.021449,48.888713,128.705949,7.990755,20.727152,9.279363,7.858706,5.437235
2022-01-24,46.81885765,43.10462376,66.9414988,21.26423376,113.52429214,5.11353612,5.67718326,5.05571398,5.81255244,6.92636861,100.132479,548.365336,18.304118,48.219301,128.785671,7.894625,20.828096,9.279363,7.782619,5.551343
2022-01-25,46.6964874,41.13542722,68.2099308,20.78809776,113.21977,5.07462032,5.53043862,4.97699179,5.71513536,6.65586295,99.870763,523.313752,18.650952,47.139603,128.440211,7.834545,20.289729,9.134875,7.652184,5.334538
2022-01-26,46.4517469,41.69946844,68.45727504,19.7120304,113.4149765,5.09018664,5.55795324,5.09944853,5.78819817,6.68433723,99.347331,530.489331,18.718584,44.699486,128.66166,7.858577,20.390673,9.359635,7.75001,5.35736
2022-01-27,44.78261669,40.43284956,68.69193496,18.05507712,110.2526312,5.09018664,5.502924,5.10819544,5.79631626,6.62738867,95.777527,514.375749,18.782748,40.942138,125.074192,7.858577,20.188785,9.375689,7.76088,5.311716
2022-01-28,43.40228027,39.58184,66.98589392,18.19791792,107.43775347,5.14466876,5.44789476,4.95949797,5.99926851,6.66298152,92.825373,503.549436,18.316258,41.266047,121.880902,7.94269,19.986897,9.102766,8.032619,5.340243
2022-02-07,43.79386507,40.06671754,70.06184152,18.31219056,115.171835,5.26141616,5.57629632,5.18691763,6.60000717,6.79111578,93.662864,509.717917,19.157328,41.525175,130.654697,8.122933,20.457969,9.520177,8.836968,5.44294
2022-02-08,40.7737673,39.74016736,72.617732,18.5216904,111.0724985,5.51826044,5.74138404,5.27438673,6.90849459,6.89077576,87.203717,505.563634,19.856197,42.000242,126.004276,8.519466,21.063632,9.68072,9.250012,5.522816
2022-02-09,40.58286971,40.8187725,76.16299944,18.40741776,115.43731584,5.43264568,5.8239279,5.30062746,6.87602223,6.77687864,86.79544,519.285356,18.843192,41.741114,130.955868,8.387289,21.366464,9.728883,9.206534,5.43153
2022-02-10,36.52996703,39.3344535,79.07405088,18.27409968,119.0369237,5.58052572,5.87895714,5.35310892,6.87602223,6.99043574,78.127411,500.402252,19.563404,41.438799,135.03938,8.615596,21.568352,9.825208,9.206534,5.602691
2022-02-11,36.711075,38.75062136,76.5498712,17.93128176,117.89691774,5.55717624,5.81475636,5.3356151,6.89225841,7.17551856,78.514751,492.974898,18.938907,40.661417,133.74612,8.579547,21.332816,9.7931,9.228273,5.751031
2022-02-14,37.0047636,39.00790332,77.67877568,18.03603168,116.7725283,5.4871278,5.6404971,5.14318308,6.71366043,6.99755431,79.142869,496.247969,19.218205,40.89895,132.470576,8.471402,20.693504,9.439906,8.989142,5.608397
2022-02-15,38.85500178,40.1755676,77.9451464,17.94080448,124.32311572,5.46377832,5.64966864,5.04696707,6.53506245,6.91213147,83.100012,511.102678,19.284106,40.683011,141.03621,8.435353,20.727152,9.263309,8.750011,5.539932
2022-02-16,39.89759631,39.93807656,77.53924816,17.97889536,122.0040625,5.448212,5.63132556,5.17817072,6.58377099,6.94060575,85.329831,508.081381,19.183685,40.769386,138.4054,8.411321,20.659856,9.504123,8.815229,5.562754
2022-02-17,41.116404,40.92762256,77.17140288,18.26457696,121.92207577,5.37816356,5.62215402,5.10819544,6.56753481,6.68433723,87.936521,520.670117,19.092677,41.417205,138.312391,8.303175,20.626208,9.375689,8.79349,5.35736
2022-02-18,41.10661438,39.96776294,79.39115888,18.31219056,121.02412587,5.4871278,5.63132556,5.19566454,6.6568338,7.11145143,87.915584,508.459043,19.641859,41.525175,137.293728,8.471402,20.659856,9.536232,8.913055,5.699683
2022-02-21,40.32344478,40.3239995,79.66387176,18.73119024,119.86850339,5.41707936,5.61298248,5.13443617,6.51882627,7.19687427,86.240602,512.990988,19.70933,42.475309,135.982752,8.363256,20.592561,9.423852,8.728272,5.768147
2022-02-22,41.5079888,40.89793618,77.10798128,18.62644032,125.65442405,5.4092962,5.53043862,5.06446089,6.43764537,7.25382283,88.774012,520.292455,19.076987,42.237775,142.546489,8.35124,20.289729,9.295418,8.619576,5.813791
2022-02-23,42.34989612,42.48120978,76.740136,18.86450832,133.06055866,5.33924776,5.5946394,5.02072634,6.34022829,7.19687427,90.574617,540.434432,18.985979,42.777624,150.948251,8.243094,20.525265,9.215146,8.489141,5.768147
2022-02-24,43.074328,41.81821396,74.22864064,18.9978264,132.4671309,5.26141616,5.502924,4.8982696,6.18598458,7.06874001,92.123974,531.999979,18.36462,43.07994,150.275047,8.122933,20.188785,8.990387,8.282619,5.66545
2022-02-25,43.53933495,42.42183702,79.98097976,19.35016704,133.9507003,5.32368144,5.58546786,4.94200415,6.2509293,7.07585858,93.118495,539.679108,19.787784,43.878916,151.958057,8.219062,20.491617,9.070658,8.369576,5.671156
2022-02-28,46.48111576,42.62964168,81.99144448,19.1406672,135.863724,5.30033196,5.64966864,4.97699179,6.23469312,7.10433286,99.410143,542.322743,20.285185,43.403849,154.128253,8.183014,20.727152,9.134875,8.347837,5.693977
2022-03-01,45.23783402,41.67967752,80.6088536,19.46443968,136.4883848,5.30033196,5.62215402,4.99448561,6.22657503,7.13280714,96.75111,530.237556,19.943124,44.138043,154.836889,8.183014,20.626208,9.166984,8.336967,5.716799
2022-03-02,46.8433317,40.78908612,79.07405088,19.22637168,129.8123225,5.36259724,5.65884018,5.03822016,6.24281121,7.19687427,100.184822,518.907694,19.563404,43.598195,147.263345,8.279143,20.7608,9.247255,8.358706,5.768147
2022-03-03,45.59515515,39.40372172,79.58142368,18.79784928,122.3944755,5.448212,5.84227098,5.29188055,6.38081874,7.48161707,97.515321,501.283464,19.688931,42.626467,138.848297,8.411321,19.641819,9.712828,8.543489,5.996363
2022-03-04,46.0601621,37.56316616,81.4016236,18.2836224,127.86416163,5.448212,5.7780702,5.12568926,6.20222076,7.48161707,98.509841,477.868415,20.13926,41.460393,145.053288,8.411321,19.425975,9.407797,8.304359,5.996363
2022-03-07,45.35530946,35.73250606,77.32995688,17.35039584,123.9561275,5.38594672,5.75055558,4.88077578,6.09668559,7.48161707,97.002358,454.579253,19.131905,39.344185,140.619886,8.315192,19.33347,8.958278,8.163054,5.996363
2022-03-08,45.22314959,34.11954608,73.89884832,16.59810096,124.8150361,5.28476564,5.60381094,4.64460921,5.99115042,7.29653425,96.719704,434.059614,18.283027,37.638263,141.59426,8.158981,18.840112,8.524813,8.02175,5.848023
2022-03-09,43.60786229,33.63466854,75.40194024,15.64582896,123.6047558,5.19915088,5.7780702,4.67959685,5.94244188,7.43890565,93.265055,427.891133,18.654902,35.478868,140.221279,8.026803,19.425975,8.58903,7.956532,5.962131
2022-03-10,45.33083541,35.54449232,75.71270608,16.3790784,128.51224721,5.28476564,5.95232946,4.74082522,6.07233132,7.53144706,96.950014,452.187394,18.731787,36.728252,145.788497,8.158981,20.011837,8.70141,8.130445,6.036301
2022-03-11,43.28480483,35.2278376,77.374352,16.29337392,130.65561458,5.28476564,5.75055558,4.91576342,6.08044941,7.66669989,92.574126,448.158998,19.142888,36.536069,148.220004,8.158981,19.33347,9.022495,8.141315,6.144703
2022-03-14,43.27991002,34.17891884,76.2010524,15.78866976,128.055464,5.20693404,5.58546786,4.8982696,5.98303233,7.58127705,92.563657,434.814938,18.852607,35.404326,145.270308,8.03882,18.778442,8.990387,8.01088,6.076238
2022-03-15,42.67295358,32.9518818,79.42921184,14.92210224,127.91491532,4.9423066,5.16357702,4.74082522,5.73137154,6.99755431,91.265546,419.204906,19.651273,33.461146,145.110865,7.63027,17.360038,8.70141,7.673923,5.608397
2022-03-16,43.81344431,35.2773149,83.1140068,15.63630624,130.2027355,5.12131928,5.35617936,5.00323252,5.90185143,6.93348718,93.704738,448.788435,20.562914,35.062668,147.706243,7.906642,18.00757,9.183038,7.902184,5.557048
2022-03-17,42.3401065,35.40595588,88.70144976,16.05530592,127.85244924,5.03570452,5.33783628,4.95949797,5.90185143,7.46026136,90.553679,450.424971,21.945282,36.002228,145.040001,7.774464,17.9459,9.102766,7.902184,5.979247
2022-03-18,42.0464179,35.80177428,88.51118496,16.08387408,126.23223529,5.18358456,5.4112086,4.92451033,6.07233132,8.00839125,89.925561,455.460465,21.898209,36.066289,143.201977,8.002771,18.192579,9.038549,8.130445,6.418562
2022-03-21,43.58338824,36.27675636,89.67180024,16.25528304,132.35781526,5.12910244,5.33783628,4.83704123,6.01550469,7.87313842,93.212712,461.503058,22.185352,36.44902,150.151036,7.918658,17.9459,8.878007,8.054358,6.310159
2022-03-22,40.94019084,36.34602458,85.16252448,16.20766944,131.74877098,5.18358456,5.3194932,4.8982696,6.06421323,8.29313405,87.55965,462.38427,21.06973,36.342256,149.460116,8.002771,17.884231,8.990387,8.119576,6.646777
2022-03-23,42.70721725,36.14811538,85.3337628,16.1410104,132.350007,5.14466876,5.4112086,4.86328196,6.07233132,8.45686116,91.393224,459.866523,21.112095,36.192787,150.142178,7.94269,18.192579,8.92617,8.130445,6.778001
2022-03-24,41.47861994,35.9205198,89.6147208,16.16005584,130.397942,5.16023508,5.3653509,4.81954741,5.99926851,8.74160396,88.764032,456.971113,22.17123,36.235493,147.927691,7.966723,18.038405,8.845898,8.032619,7.006217
2022-03-25,40.10317833,35.10909208,86.95735576,15.91246512,131.178768,5.14466876,5.26446396,4.73207831,6.10480368,8.46397973,85.820594,446.64835,21.513782,35.632741,148.813486,7.94269,17.699221,8.685356,8.173924,6.783707
2022-03-28,39.7458572,34.139337,85.9996896,16.11244224,130.19102311,5.2147172,5.25529242,4.77581286,6.13727604,8.47821687,85.055929,434.311389,21.27685,36.080549,147.692956,8.050836,17.668387,8.765627,8.217402,6.795117
2022-03-29,39.39343088,34.07996424,87.521808,15.97912416,133.911659,5.28476564,5.2736355,4.73207831,6.15351222,8.52092829,84.301738,433.556065,21.653431,35.78201,151.913767,8.158981,17.730056,8.685356,8.303084,6.82935
2022-03-30,41.09192995,35.46532864,86.253376,16.26480576,129.4219095,5.27698248,5.32866474,4.74082522,6.28340166,9.1829553,87.936517,451.180295,21.339613,36.421736,146.820448,8.146965,17.915066,8.593517,8.478347,7.359951
2022-03-31,38.51236508,34.05027786,87.521808,15.82676064,127.47765276,5.34703092,5.33783628,4.78455977,6.29151975,9.05482104,82.416262,433.178402,21.653431,35.440823,144.61482,8.255111,17.9459,8.672793,8.489301,7.257254
2022-04-01,39.03121494,34.25808252,84.95957536,16.19814672,126.34935919,5.35481408,5.37452244,5.26563982,6.48635391,9.4676981,83.526598,435.822037,21.019519,36.272467,143.334847,8.267127,18.06924,9.544829,8.752196,7.588166
2022-04-06,38.6200509,33.56540032,86.51974672,16.31241936,119.07206087,5.4092962,5.75972712,5.34436201,6.53506245,10.37175649,82.646709,427.009922,21.405515,36.528447,135.079241,8.351246,19.364305,9.687526,8.817919,8.312751
2022-04-07,37.94946193,32.6055407,83.79261792,15.9981696,120.23158748,5.31589828,5.64966864,5.37060274,6.45388155,9.69549234,81.211652,414.798848,20.730807,35.824747,136.394646,8.207052,18.994286,9.735092,8.70838,7.770739
2022-04-08,39.15358519,31.74463568,83.0188744,15.7601016,122.64824395,5.3703804,5.72304096,5.48431257,6.46199964,9.83786374,83.78847,403.846648,20.539378,35.29164,139.13618,8.291165,19.240965,9.941209,8.719334,7.884847
2022-04-11,36.78449715,29.27077068,88.42239472,14.6649888,120.04418924,5.36259724,5.66801172,5.31812128,6.27528357,9.48905381,78.718633,372.374808,21.876242,32.839351,136.182055,8.279149,19.055956,9.63996,8.467393,7.605282
2022-04-12,37.37187435,29.56763448,88.6633968,15.0458976,118.3732216,5.4092962,5.65884018,5.37934965,6.27528357,9.1829553,79.975618,376.151429,21.935867,33.692321,134.286455,8.351246,19.025121,9.750947,8.467393,7.359951
2022-04-13,37.14671309,28.97390688,85.73331888,14.4269208,112.5170266,5.39372988,5.64966864,5.32686819,6.26716548,9.83074517,79.493774,368.598187,21.210948,32.306245,127.642996,8.327214,18.994286,9.655816,8.456439,7.879141
2022-04-14,35.93280021,28.78589314,73.569056,14.72212512,110.95147047,5.30811512,5.69552634,5.37060274,6.29963784,9.93752372,76.896006,366.206327,18.201435,32.967297,125.866978,8.195036,19.148461,9.735092,8.500255,7.964722
2022-04-15,37.3963484,28.26143376,73.55637168,14.97923856,110.877292,5.26141616,5.70469788,5.41433729,6.29151975,10.06565798,59.964886,359.534297,18.198297,33.543051,125.782827,8.122939,19.179296,9.814368,8.489301,8.067419
2022-04-18,40.95977008,28.52861118,71.97083168,15.1411248,114.8985459,5.30811512,5.70469788,5.44057802,6.26716548,9.60295093,65.678817,362.933256,17.806024,33.905564,130.344669,8.195036,19.179296,9.861933,8.456439,7.696569
2022-04-19,39.647961,28.58798394,69.30078232,14.73164784,114.77751787,5.44042884,5.81475636,5.45807184,6.29151975,9.93752372,63.575337,363.68858,17.145438,32.988621,130.207371,8.399311,19.549314,9.893644,8.489301,6.555065
2022-04-20,39.22211253,27.707288,68.17187784,14.69355696,111.27160913,5.39372988,5.6863548,5.3356151,6.13727604,9.65278092,62.892491,352.484605,16.86614,32.903324,126.230154,8.327214,19.117626,9.671671,8.281176,6.367241
2022-04-21,37.01944803,26.62868286,66.275572,14.0936256,112.78250744,5.38594672,5.63132556,5.23065218,5.93432379,9.58871379,59.360527,338.762883,16.396982,31.559896,127.944166,8.315197,18.932617,9.481409,8.007328,6.32498
2022-04-22,36.98028955,26.09432802,64.82955952,13.93173936,109.31564,5.448212,5.76889866,5.31812128,6.04797705,9.80227089,59.297737,331.964966,16.03923,31.197384,124.011238,8.411327,19.39514,9.63996,8.160683,6.465849
2022-04-25,34.0189295,23.48192658,59.11527336,12.69378576,105.021097,5.38594672,5.5487817,5.02947325,5.77196199,9.26837814,54.549209,298.730703,14.62548,28.425231,72.024093,8.315197,18.216086,9.116739,7.788249,6.113678
2022-04-26,34.19024785,22.7100807,60.35199456,13.9507848,101.69868237,5.30811512,5.5487817,5.02072634,5.67454491,9.50329095,54.823917,288.911489,14.931453,29.606472,69.745562,8.195036,18.216086,9.100884,7.656802,6.268633
2022-04-27,37.61172004,24.9860365,61.81069136,14.4269208,113.21977,5.39372988,5.61298248,5.06446089,5.83690671,9.29685242,60.310233,317.865582,15.292343,30.616932,77.646792,8.327214,18.426851,9.18016,7.875881,6.132461
2022-04-28,38.61026128,25.0355138,59.43872352,15.712488,107.38699978,5.2925488,5.6863548,5.09070162,5.88561525,9.99447228,61.91139,318.495018,13.396793,33.345173,73.646644,8.772014,18.667725,9.227725,7.941604,6.59263
2022-04-29,39.85843783,26.5198328,59.933412,15.96007872,109.31564,5.18358456,5.63132556,5.18691763,5.86126098,10.29345222,63.912836,517.712322,13.50829,33.870615,74.969316,8.591413,18.487069,9.402133,7.908743,6.789845
2022-05-05,41.07235071,27.29167868,62.153168,15.89341968,113.0245635,5.12910244,5.67718326,5.5980224,5.86126098,9.92328658,51.01937,532.780069,14.008597,33.72915,77.512918,8.501113,18.637615,8.650257,7.784479,6.305786
2022-05-06,40.62202819,26.73753292,60.68178688,15.9029424,108.67926681,5.059054,5.48458092,5.37060274,5.80443435,8.93380535,50.459987,521.962199,13.676965,33.74936,74.532888,8.385013,18.005321,8.298841,7.709006,5.677017
2022-05-09,42.15899853,27.14324678,62.04535128,15.8077152,103.74444649,5.12131928,5.57629632,5.39684347,5.83690671,8.7558411,52.369185,529.882425,13.984297,33.547268,71.148559,8.488213,18.306414,8.339389,7.752134,5.563929
2022-05-10,41.3611445,28.696834,61.81069136,15.9981696,110.096466,5.07462032,5.97067254,5.43183111,5.78819817,9.4676981,51.382779,560.211095,13.931407,33.951452,75.504812,8.410813,19.601111,8.393453,7.687443,6.016281
2022-05-11,42.0464179,29.9832438,64.67734768,16.13268829,114.4690916,5.08240348,6.01653024,5.25689291,5.73137154,9.13312531,52.234091,585.324006,14.577518,33.931242,78.503584,8.423713,19.751657,8.123132,7.61197,5.803676
2022-05-12,41.01361299,29.85460282,64.41097696,16.06542872,114.10600751,5.06683716,6.07155948,5.29188055,5.72325345,9.13312531,50.952309,582.812715,14.517481,33.789778,78.254579,8.397913,19.932312,8.177196,7.601188,5.803676
2022-05-13,41.20451058,30.0821984,62.62883,16.38250955,112.48188943,5.12131928,6.2366472,5.56303476,5.86126098,9.41786811,51.189466,587.255768,14.115806,34.456682,77.140749,8.488213,20.474279,8.596193,7.784479,5.984616
2022-05-16,41.14087805,30.17125754,61.31600288,16.11347127,110.5649616,5.0979698,6.27333336,5.45807184,5.91808761,9.91616801,53.485834,588.994355,13.81991,33.890824,75.826109,8.449513,20.594715,8.434001,7.859952,6.301263
2022-05-17,43.97497304,31.54672648,59.1723528,16.7188074,117.75636906,5.08240348,6.18161796,5.36185583,5.90185143,9.56735808,57.170343,615.845852,13.336757,35.164003,80.758019,8.423713,20.293623,8.285325,7.838388,6.07961
2022-05-18,44.69940492,31.68526292,59.24211656,16.76684995,119.56398125,5.059054,6.24581874,5.31812128,5.83690671,9.6812552,58.112152,618.550319,13.352481,35.265049,81.99769,8.385013,20.504388,8.217744,7.752134,6.151987
2022-05-19,46.18253235,32.14045408,58.23371312,16.59389677,117.67438233,5.05127084,6.34670568,5.26563982,5.86126098,9.7524409,60.040314,627.436426,13.125198,34.901284,80.701792,8.372113,20.835589,8.136648,7.784479,6.197222
2022-05-20,46.45664171,34.14923246,58.70937512,16.88215207,116.10492207,5.11353612,6.30084798,5.38809656,5.93432379,10.17243653,60.40129,666.651203,13.232407,35.50756,79.625446,8.475313,20.685043,8.325873,7.881516,6.46411
2022-05-23,45.69305135,34.9804511,60.091966,16.15190531,114.6252568,5.12910244,6.25499028,5.35310892,5.95867806,9.95176086,59.408497,682.878007,13.544027,33.971661,78.610683,8.501113,20.534497,8.271809,7.913861,6.32388
2022-05-24,45.16930668,33.0508364,56.5720672,15.70991385,113.8053895,5.0979698,6.1907895,5.20441145,5.78819817,8.96227963,58.727543,645.20864,12.750683,33.042038,78.048413,8.449513,20.323732,8.042036,7.687443,5.922924
2022-05-25,45.64899806,32.93209088,56.8574644,15.89247554,109.46009281,5.1758014,6.31919106,5.44932493,5.94244188,9.35380098,59.351221,642.890525,12.815008,33.426012,75.068383,8.578513,20.745262,8.420485,7.892298,6.18167
2022-05-26,45.4238368,33.33780474,54.7962624,15.91169256,108.23029186,5.24584984,6.50262186,5.5105533,6.0885675,9.69549234,59.058474,650.810751,12.350437,33.466431,74.224978,8.694614,21.347446,8.515097,8.08637,6.407484
2022-05-27,45.33083541,34.10965062,53.7180952,15.71952236,109.58502497,5.26141616,6.56682264,5.5105533,6.10480368,9.54600237,58.937557,665.878498,12.107431,33.062247,75.154062,8.720414,21.558211,8.515097,8.107934,6.30869
2022-05-30,45.0812001,34.84191466,54.225468,16.0462117,112.64976702,5.22250036,6.53930802,5.50180639,6.1697484,9.4676981,58.61299,680.17354,12.221787,33.74936,77.255881,8.655914,21.467883,8.501581,8.194189,6.256941
2022-05-31,45.8154216,36.49445648,55.35437248,16.75724144,112.21640859,5.22250036,6.5117934,5.46681875,6.1697484,9.48905381,59.567599,712.433972,12.476228,35.24484,76.958681,8.655914,21.377556,8.447517,8.194189,6.271055
2022-06-01,44.58682429,39.58184,55.06263312,17.21844992,113.29394847,5.20693404,6.49345032,5.62426313,6.2509293,9.254141,57.97022,772.704958,12.410474,36.214884,77.697664,8.630113,21.317337,8.690805,8.302007,6.115807
2022-06-02,44.6896153,39.9776584,53.6546736,17.60279032,116.13225098,5.19136772,6.30084798,5.41433729,6.18598458,9.26837814,58.103865,780.432008,12.093136,37.023252,79.644189,8.604313,20.685043,8.366421,8.215752,6.125216
2022-06-06,47.37686599,42.73849174,55.92516688,17.73730946,114.51594116,5.14466876,6.31919106,5.4230842,6.1697484,9.12600674,61.597734,834.328179,12.604879,37.306181,78.535714,8.526913,20.745262,8.379937,8.194189,6.031127
2022-06-07,45.59026034,42.90671456,56.14080032,17.6796584,111.658118,5.1368856,6.21830412,5.48431257,6.20222076,9.31820813,59.274852,837.612175,12.65348,37.184926,76.575802,8.514013,20.41406,8.474549,8.237316,6.158148
2022-06-08,48.00829648,42.43173248,57.396548,18.31382006,111.38092477,5.20693404,6.2825049,5.45807184,6.20222076,9.29685242,62.418697,828.339715,12.936511,38.518733,76.421191,8.630113,20.624825,8.434001,8.237316,6.144034
2022-06-09,48.44882938,42.6989099,55.8427188,18.12164986,107.32843783,5.24584984,6.41090646,5.37060274,6.22657503,9.73820376,62.991463,833.555474,12.586296,38.114549,73.64068,8.694614,21.046354,8.298841,8.269662,6.435711
2022-06-10,49.16347164,44.12385614,57.49802256,19.36114765,104.1621884,5.22250036,6.70439574,5.37934965,6.21845694,9.95176086,63.920615,861.372852,12.959382,40.721536,71.63341,8.655914,22.009849,8.312357,8.25888,6.576845
2022-06-13,49.21241974,44.7274792,56.4769348,19.8896157,98.1888695,5.15245192,6.64019496,5.23939909,6.06421323,8.96227963,64.066772,873.156603,12.729241,41.833042,67.525497,8.539813,21.799085,8.0961,8.054025,5.922924
2022-06-14,48.54672558,44.35145172,57.00967624,20.38925822,95.0655655,5.19136772,6.61268034,5.27438673,6.16163031,9.1117696,63.200144,865.815906,12.849315,42.88392,65.377568,8.604313,21.708757,8.150164,8.183407,6.021718
2022-06-15,46.84822651,44.19312436,59.1089312,20.15865398,97.07619245,5.22250036,6.5576511,5.30062746,6.11292177,9.26125957,60.988967,862.725086,13.322462,42.398899,66.760297,8.655914,21.528102,8.190712,8.118716,6.120512
2022-06-16,47.479657,44.52957,59.75583152,21.02341988,99.555315,5.15245192,6.45676416,5.21315836,6.04797705,9.23990386,61.81099,869.293078,13.468266,44.217727,68.47739,8.539813,21.1969,8.055552,8.032461,6.106398
2022-06-17,48.6394984,45.045285,61.62676872,22.06113896,100.04333125,5.1758014,6.420078,5.18691763,6.03985896,9.13312531,63.224359,877.40648,13.889953,46.40032,68.813064,8.578513,21.076463,8.015004,8.021679,6.09385
2022-06-20,48.0424,46.116375,65.76185704,24.021275,100.726554,5.12131928,6.44828338,5.20441145,5.99115042,9.22566672,62.448216,898.269514,14.821954,50.522997,69.283007,8.488213,20.654934,8.042036,7.956989,6.155596
2022-06-21,49.689568,45.2337175,64.08118464,23.3486793,100.17216754,5.1368856,6.58928083,5.12568926,5.98303233,9.22566672,64.589298,881.076829,14.44315,49.108353,68.901682,8.514013,21.106572,7.920392,7.946207,6.155596
2022-06-22,51.4328208,45.2337175,63.263046,23.35828781,96.815895,5.11353612,6.58928083,5.09070162,5.94244188,8.70601111,66.855276,881.076829,14.258751,49.128562,66.463349,8.475313,21.106572,7.866328,7.892298,5.808869
2022-06-23,52.16032,47.04862,62.7239624,25.00134302,98.56444874,5.12910244,6.52348202,5.12568926,5.95867806,8.56363971,67.800921,916.428081,14.137248,52.584335,67.663718,8.501113,20.895808,7.920392,7.913861,5.713875
2022-06-24,52.4073952,46.1064575,63.85920904,24.1173601,101.43958744,5.10575296,6.44828338,5.1606769,5.94244188,8.37143832,68.122083,898.076338,14.393119,50.725089,69.637478,8.462413,20.654934,7.974456,7.892298,5.585633
2022-06-27,54.2467328,46.61225,69.0978332,26.52909611,103.65755158,5.0979698,6.579881,5.12568926,5.93432379,8.56363971,70.512958,907.928326,15.573844,55.797598,71.160093,8.449513,21.076463,7.920392,7.881516,5.713875
2022-06-28,56.140976,46.6618375,69.05343808,27.24973436,106.83780704,5.10575296,6.6738793,5.1606769,6.02362278,8.51380972,72.975202,908.894207,15.563838,57.313288,73.343313,8.462413,21.377556,7.974456,8.000116,5.680627
