date,code,open,high,low,close,volume,name
2023-07-21,sz.002415,30.9211991000,31.1505848500,30.5633573300,30.6642870600,14668262,海康威视
2023-07-24,sz.002415,30.5908836200,30.7101642100,30.0036561000,30.2330418500,19482638,海康威视
2023-07-25,sz.002415,30.6459362000,31.9304964000,30.6092344800,31.6460580700,36599152,海康威视
2023-07-26,sz.002415,31.5634792000,31.7378123700,31.1597602800,31.2973917300,17476727,海康威视
2023-07-27,sz.002415,31.2973917300,32.3525661800,31.2882163000,31.8295666700,30169385,海康威视
2023-07-28,sz.002415,31.6552335000,32.8388639700,31.6093563500,32.5911273600,37494436,海康威视
2023-07-31,sz.002415,32.8113376800,33.9490910000,32.8113376800,33.3251617600,45236111,海康威视
2023-08-01,sz.002415,33.3251617600,33.6371263800,32.6920570900,33.0315480000,26439577,海康威视
2023-08-02,sz.002415,33.0315480000,33.2242320300,32.6003027900,32.7195833800,16086155,海康威视
2023-08-03,sz.002415,32.6003027900,33.0223725700,32.3617416100,32.6003027900,19394418,海康威视
2023-08-04,sz.002415,32.8572148300,33.7931086900,32.8572148300,33.5361966500,34802435,海康威视
2023-08-07,sz.002415,33.5270212200,34.5454939500,33.2609337500,33.5637229400,38430435,海康威视
2023-08-08,sz.002415,33.6554772400,33.8114595500,33.1233023000,33.3343371900,17304506,海康威视
2023-08-09,sz.002415,33.1416531600,33.5361966500,32.9856708500,33.0131971400,13369201,海康威视
2023-08-10,sz.002415,32.9397937000,33.5361966500,32.9397937000,33.2150566000,14106791,海康威视
2023-08-11,sz.002415,33.1967057400,33.3802143400,32.2149347300,32.3525661800,28813831,海康威视
2023-08-14,sz.002415,32.1140050000,32.1231804300,31.6185317800,32.0773032800,18746681,海康威视
2023-08-15,sz.002415,32.0773032800,32.3892679000,31.5818300600,31.9488472600,20448149,海康威视
2023-08-16,sz.002415,31.9396718300,31.9396718300,30.9395499600,30.9579008200,22899949,海康威视
2023-08-17,sz.002415,30.9303745300,31.8203912400,30.7376905000,31.5634792000,18199849,海康威视
2023-08-18,sz.002415,31.5910054900,32.0222507000,31.0588305500,31.1047077000,16890446,海康威视
2023-08-21,sz.002415,31.2148128600,32.5268993500,31.1964620000,31.5359529100,31668000,海康威视
2023-08-22,sz.002415,31.8387421000,32.4259696200,31.4350231800,32.2883381700,26226897,海康威视
2023-08-23,sz.002415,32.2057593000,32.5727765000,31.3524443100,31.3616197400,27095614,海康威视
2023-08-24,sz.002415,31.5176020500,31.8203912400,31.0129534000,31.3707951700,18275546,海康威视
2023-08-25,sz.002415,31.0955322700,31.1689357100,30.3247961500,30.5358310400,25466252,海康威视
2023-08-28,sz.002415,32.1415312900,32.3525661800,31.0129534000,31.2331637200,37313131,海康威视
2023-08-29,sz.002415,31.1505848500,32.5544256400,30.9579008200,32.4443204800,29423393,海康威视
2023-08-30,sz.002415,32.4443204800,32.7562851000,32.0406015600,32.5268993500,23954106,海康威视
2023-08-31,sz.002415,32.4534959100,32.7012325200,32.1507067200,32.3709170400,13778385,海康威视
2023-09-01,sz.002415,32.3617416100,32.8480394000,32.1140050000,32.6186536500,18271825,海康威视
2023-09-04,sz.002415,32.7562851000,33.2150566000,32.7195833800,32.8572148300,27655091,海康威视
2023-09-05,sz.002415,32.7379342400,33.1324777300,32.5177239200,32.6003027900,23958401,海康威视
2023-09-06,sz.002415,32.4901976300,32.7562851000,31.8387421000,32.2699873100,24338851,海康威视
2023-09-07,sz.002415,32.2699873100,32.2699873100,31.3799706000,31.4717249000,22724852,海康威视
2023-09-08,sz.002415,31.4809003300,31.6001809200,31.1230585600,31.1781111400,16279507,海康威视
2023-09-11,sz.002415,31.1964620000,31.6552335000,31.0129534000,31.1964620000,26922289,海康威视
2023-09-12,sz.002415,31.2148128600,31.3707951700,30.8477956600,30.9854271100,21037831,海康威视
2023-09-13,sz.002415,30.9946025400,31.0129534000,30.2789190000,30.4899538900,31607899,海康威视
2023-09-14,sz.002415,30.4807784600,30.6734624900,30.3156207200,30.4991293200,19111841,海康威视
2023-09-15,sz.002415,30.6459362000,30.6918133500,29.5448846000,29.8660246500,33584539,海康威视
2023-09-18,sz.002415,29.7283932000,30.2880944300,29.5357091700,29.8109720700,20090852,海康威视
2023-09-19,sz.002415,29.8293229300,29.8476737900,29.1044639600,29.2237445500,35742404,海康威视
2023-09-20,sz.002415,29.2237445500,29.4072531500,29.0494113800,29.3705514300,16877036,海康威视
2023-09-21,sz.002415,29.4347794400,29.5724108900,29.1319902500,29.2879725600,13538055,海康威视
2023-09-22,sz.002415,29.2787971300,30.5450064700,29.2145691200,30.4624276000,30287965,海康威视
2023-09-25,sz.002415,30.4624276000,30.5908836200,30.1871647000,30.3247961500,17838095,海康威视
2023-09-26,sz.002415,30.3706733000,31.2790408700,30.3431470100,30.7285150700,34107483,海康威视
2023-09-27,sz.002415,30.5450064700,30.7468659300,30.2972698600,30.6918133500,14817427,海康威视
2023-09-28,sz.002415,30.6918133500,31.0771814100,30.6275853400,31.0129534000,19451418,海康威视
2023-10-09,sz.002415,31.0037779700,31.3340934500,30.4440767400,31.2056374300,21852743,海康威视
2023-10-10,sz.002415,31.3983214600,31.4441986100,30.8936728100,31.0221288300,16409724,海康威视
2023-10-11,sz.002415,31.0221288300,31.5176020500,31.0221288300,31.3616197400,18079069,海康威视
2023-10-12,sz.002415,31.5176020500,31.8387421000,31.2698654400,31.7469878000,21084344,海康威视
2023-10-13,sz.002415,31.6001809200,31.8387421000,31.2882163000,31.5726546300,16249208,海康威视
2023-10-16,sz.002415,31.5267774800,31.5267774800,30.8844973800,30.9854271100,14858072,海康威视
2023-10-17,sz.002415,31.1505848500,31.5359529100,30.9487253900,31.1414094200,14575533,海康威视
2023-10-18,sz.002415,31.1322339900,31.2331637200,30.8294448000,30.9120236700,12551499,海康威视
2023-10-19,sz.002415,30.8202693700,30.9946025400,30.4716030300,30.4991293200,13276004,海康威视
2023-10-20,sz.002415,30.4257258800,30.5541819000,29.8935509400,29.9944806700,14711471,海康威视
2023-10-23,sz.002415,30.8294448000,31.3891460300,30.3706733000,31.0129534000,38214351,海康威视
2023-10-24,sz.002415,30.9395499600,31.1964620000,30.2972698600,31.0771814100,28529724,海康威视
2023-10-25,sz.002415,31.9304964000,32.7471096700,31.8570929600,32.3617416100,44779425,海康威视
2023-10-26,sz.002415,32.1140050000,32.4810222000,31.8937946800,32.4259696200,24667352,海康威视
2023-10-27,sz.002415,32.3800924700,33.2976354700,32.1598821500,32.9397937000,34452048,海康威视
2023-10-30,sz.002415,32.8755656900,33.9490910000,32.6553553700,33.5453720800,36481056,海康威视
2023-10-31,sz.002415,33.5361966500,33.6554772400,33.0223725700,33.4444423500,22420571,海康威视
2023-11-01,sz.002415,33.4811440700,33.5728983700,32.9397937000,33.1875303100,20796463,海康威视
2023-11-02,sz.002415,33.1508285900,33.4169160600,32.8755656900,32.9122674100,14579907,海康威视
2023-11-03,sz.002415,33.0315480000,33.3159863300,32.8113376800,32.8572148300,16470767,海康威视
2023-11-06,sz.002415,32.9397937000,34.0958978800,32.9397937000,33.8848629900,34564179,海康威视
2023-11-07,sz.002415,33.8481612700,34.2335293300,33.6187755200,33.8206349800,25342370,海康威视
2023-11-08,sz.002415,33.6463018100,34.4353887900,33.5728983700,34.1509504600,25535996,海康威视
2023-11-09,sz.002415,34.0958978800,34.6372482500,33.7931086900,34.0133190100,24429340,海康威视
2023-11-10,sz.002415,33.8573367000,34.4078625000,33.5820738000,34.1142487400,17580194,海康威视
2023-11-13,sz.002415,34.1784767500,34.4812659400,33.8665121300,34.1693013200,18444698,海康威视
2023-11-14,sz.002415,34.0958978800,34.3436344900,33.4444423500,33.4811440700,23420717,海康威视
2023-11-15,sz.002415,33.9032138500,34.0775470200,33.2242320300,33.6279509500,19141169,海康威视
2023-11-16,sz.002415,33.4903195000,33.7564069700,33.0315480000,33.0315480000,17176230,海康威视
2023-11-17,sz.002415,32.9856708500,33.2884600400,32.6828816600,32.7654605300,19833218,海康威视
2023-11-20,sz.002415,32.7562851000,33.0866005800,32.5452502100,32.8388639700,17957250,海康威视
2023-11-21,sz.002415,32.8755656900,33.3618634800,32.7746359600,32.9122674100,17502664,海康威视
2023-11-22,sz.002415,32.9214428400,33.0040217100,32.3984433300,32.6186536500,12594484,海康威视
2023-11-23,sz.002415,32.6186536500,32.9856708500,32.3066890300,32.8939165500,12844195,海康威视
2023-11-24,sz.002415,33.3068109000,33.3526880500,32.6278290800,32.8572148300,15074027,海康威视
2023-11-27,sz.002415,32.8572148300,32.8663902600,32.2057593000,32.3709170400,17493242,海康威视
2023-11-28,sz.002415,32.2791627400,32.5636010700,32.2149347300,32.3709170400,12326923,海康威视
2023-11-29,sz.002415,32.3709170400,32.5177239200,32.0038998400,32.1323558600,12495741,海康威视
2023-11-30,sz.002415,31.9580226900,32.1874084400,31.8112158100,31.9213209700,13060942,海康威视
2023-12-01,sz.002415,31.9671981200,32.5727765000,31.6552335000,32.5727765000,20254291,海康威视
2023-12-04,sz.002415,32.6645308000,33.0223725700,32.0038998400,32.0222507000,19880988,海康威视
2023-12-05,sz.002415,31.6093563500,32.0038998400,30.9946025400,31.0129534000,22448881,海康威视
2023-12-06,sz.002415,30.9854271100,31.2423391500,30.6000590500,30.8294448000,17069650,海康威视
2023-12-07,sz.002415,30.8294448000,30.8477956600,30.2789190000,30.3614978700,24768945,海康威视
2023-12-08,sz.002415,30.3706733000,30.7560413600,29.9577789500,29.9577789500,42855554,海康威视
2023-12-11,sz.002415,29.9761298100,31.4258477500,29.8293229300,31.3616197400,41222360,海康威视
2023-12-12,sz.002415,31.2056374300,31.3340934500,30.7468659300,31.2148128600,24803070,海康威视
2023-12-13,sz.002415,31.1781111400,31.2148128600,30.6459362000,30.7376905000,17858789,海康威视
2023-12-14,sz.002415,30.8294448000,30.9762516800,30.5083047500,30.5725327600,13770361,海康威视
2023-12-15,sz.002415,30.5725327600,30.8110939400,30.3798487300,30.5633573300,11371913,海康威视
2023-12-18,sz.002415,30.4349013100,30.9303745300,30.1779892700,30.4073750200,12694223,海康威视
2023-12-19,sz.002415,30.2972698600,30.5725327600,30.0954104000,30.5725327600,13152199,海康威视
2023-12-20,sz.002415,30.5633573300,30.6642870600,30.0220069600,30.0954104000,15626343,海康威视
2023-12-21,sz.002415,29.9761298100,30.3523224400,29.9210772300,30.1688138400,17876554,海康威视
2023-12-22,sz.002415,30.0862349700,30.1688138400,29.7283932000,30.0036561000,19413305,海康威视
2023-12-25,sz.002415,29.9027263700,30.3981995900,29.8293229300,30.2238664200,16316240,海康威视
2023-12-26,sz.002415,30.2238664200,30.3064452900,30.0128315300,30.0954104000,16309339,海康威视
2023-12-27,sz.002415,30.0587086800,30.3431470100,30.0036561000,30.2238664200,16717162,海康威视
2023-12-28,sz.002415,30.2238664200,31.2239882900,30.0862349700,31.0588305500,29455876,海康威视
2023-12-29,sz.002415,31.0221288300,31.8846192500,30.9120236700,31.8570929600,33234284,海康威视
2024-01-02,sz.002415,31.8203912400,31.8203912400,30.5083047500,30.9854271100,38424575,海康威视
2024-01-03,sz.002415,30.7193396400,30.9211991000,30.1137612600,30.3339715800,30483582,海康威视
2024-01-04,sz.002415,30.2789190000,30.2972698600,29.3980777200,29.8935509400,34031311,海康威视
2024-01-05,sz.002415,29.6916914800,30.2238664200,29.4898320200,29.7559194900,23476588,海康威视
2024-01-08,sz.002415,29.7467440600,29.7467440600,28.7190959000,29.0677622400,30361991,海康威视
2024-01-09,sz.002415,29.0494113800,29.0677622400,27.9116580600,28.5814644500,41364530,海康威视
2024-01-10,sz.002415,28.3796049900,28.4346575700,27.7097986000,27.8474300500,29204978,海康威视
2024-01-11,sz.002415,27.8474300500,28.6273416000,27.7189740300,28.3153769800,32403085,海康威视
2024-01-12,sz.002415,28.1960963900,28.3796049900,27.8566054800,27.9208334900,29026511,海康威视
2024-01-15,sz.002415,27.9850615000,28.1043420900,27.6639214500,27.9850615000,28836170,海康威视
2024-01-16,sz.002415,27.9575352100,28.1685701000,27.6914477400,28.1410438100,22773962,海康威视
2024-01-17,sz.002415,28.2878506900,28.6640433200,28.2144472500,28.4254821400,35927530,海康威视
2024-01-18,sz.002415,28.1318683800,29.2696217000,27.9024826300,29.0218850900,43260759,海康威视
2024-01-19,sz.002415,28.9026045000,29.2879725600,28.8108502000,29.0677622400,27619781,海康威视
2024-01-22,sz.002415,29.0402359500,29.1595165400,28.1135175200,28.3429032700,31473367,海康威视
2024-01-23,sz.002415,28.3429032700,28.5264118700,27.6272197300,28.2052718200,33031274,海康威视
2024-01-24,sz.002415,28.1777455300,28.7924993400,27.6914477400,28.7924993400,26717378,海康威视
2024-01-25,sz.002415,28.7924993400,29.5265337400,28.6181661700,29.4164285800,27730773,海康威视
2024-01-26,sz.002415,29.4347794400,29.5815863200,28.9026045000,29.0861131000,25680726,海康威视
2024-01-29,sz.002415,29.2512708400,29.4714811600,28.8659027800,28.9026045000,18524139,海康威视
2024-01-30,sz.002415,29.3338497100,30.0036561000,29.1778674000,29.1962182600,38819576,海康威视
2024-01-31,sz.002415,29.0402359500,29.4990074500,28.3153769800,29.2879725600,30874917,海康威视
2024-02-01,sz.002415,29.1319902500,29.5448846000,28.5906398800,29.2512708400,25694085,海康威视
2024-02-02,sz.002415,29.2420954100,29.5448846000,27.3611322600,28.5172364400,33516213,海康威视
2024-02-05,sz.002415,28.1318683800,28.9943588000,27.7740266100,28.5355873000,37724941,海康威视
2024-02-06,sz.002415,28.2603244000,30.0954104000,28.1869209600,29.8660246500,41753381,海康威视
2024-02-07,sz.002415,29.8935509400,30.6000590500,29.5999371800,30.2146909900,37651564,海康威视
2024-02-08,sz.002415,30.7376905000,31.1872865700,30.2972698600,30.8753219500,41460695,海康威视
2024-02-19,sz.002415,31.7561632300,31.9304964000,30.7376905000,31.0129534000,37876486,海康威视
2024-02-20,sz.002415,30.6734624900,31.2423391500,30.5450064700,31.1138831300,26265910,海康威视
2024-02-21,sz.002415,30.8386202300,31.6368826400,30.7468659300,31.1781111400,32161025,海康威视
2024-02-22,sz.002415,31.4166723200,31.8020403800,31.2973917300,31.4900757600,26206472,海康威视
2024-02-23,sz.002415,31.5451283400,31.7836895200,31.1964620000,31.7378123700,27810689,海康威视
2024-02-26,sz.002415,31.7194615100,31.9488472600,31.4258477500,31.4625494700,27281392,海康威视
2024-02-27,sz.002415,31.2973917300,32.0681278500,31.0588305500,32.0681278500,38588686,海康威视
2024-02-28,sz.002415,32.1598821500,32.6920570900,31.6552335000,31.6552335000,42392494,海康威视
2024-02-29,sz.002415,31.4350231800,32.2241101600,31.3799706000,32.0681278500,34757520,海康威视
2024-03-01,sz.002415,32.0497769900,32.9122674100,31.8662683900,32.7379342400,47080217,海康威视
2024-03-04,sz.002415,32.7471096700,33.1233023000,31.7745140900,32.1140050000,51739882,海康威视
2024-03-05,sz.002415,31.9121455400,33.7655824000,31.6644089300,32.5911273600,69496078,海康威视
2024-03-06,sz.002415,32.1140050000,32.1140050000,31.4992511900,31.5818300600,52280962,海康威视
2024-03-07,sz.002415,31.5176020500,31.8112158100,30.9670762500,31.1505848500,37215865,海康威视
2024-03-08,sz.002415,31.1872865700,31.3524443100,30.6092344800,31.1322339900,33591014,海康威视
2024-03-11,sz.002415,30.9579008200,31.4717249000,30.8294448000,31.3799706000,34738179,海康威视
2024-03-12,sz.002415,31.3891460300,31.5910054900,31.0588305500,31.5176020500,40384722,海康威视
2024-03-13,sz.002415,31.5084266200,31.7745140900,31.1781111400,31.2056374300,35351353,海康威视
2024-03-14,sz.002415,31.0863568400,31.3065671600,30.5817081900,30.7101642100,32845932,海康威视
2024-03-15,sz.002415,30.6826379200,30.6826379200,30.2330418500,30.5174801800,41338904,海康威视
2024-03-18,sz.002415,30.6275853400,30.7560413600,30.3339715800,30.7468659300,40386947,海康威视
2024-03-19,sz.002415,30.6459362000,30.8019185100,30.4716030300,30.5725327600,33092139,海康威视
2024-03-20,sz.002415,30.4624276000,30.7193396400,30.3798487300,30.7101642100,32544015,海康威视
2024-03-21,sz.002415,30.7376905000,30.8477956600,30.5174801800,30.6092344800,30098104,海康威视
2024-03-22,sz.002415,30.5541819000,30.5541819000,29.9210772300,30.0311823900,35787666,海康威视
2024-03-25,sz.002415,30.0036561000,30.6918133500,29.8293229300,29.9577789500,29749646,海康威视
2024-03-26,sz.002415,29.6366389000,29.8660246500,29.3797268600,29.6825160500,27426415,海康威视
2024-03-27,sz.002415,29.6825160500,30.0954104000,29.3889022900,29.7742703500,29912388,海康威视
2024-03-28,sz.002415,29.6458143300,30.2055155600,29.5265337400,29.8660246500,28073169,海康威视
2024-03-29,sz.002415,29.7467440600,29.9944806700,29.3613760000,29.5081828800,29514844,海康威视
2024-04-01,sz.002415,29.5540600300,30.2789190000,29.5540600300,30.1412875500,39480894,海康威视
2024-04-02,sz.002415,30.2422172800,30.2605681400,29.4072531500,29.5357091700,34644246,海康威视
2024-04-03,sz.002415,29.5357091700,29.5907617500,28.9760079400,29.1595165400,34314682,海康威视
2024-04-08,sz.002415,29.1411656800,29.2696217000,28.9301307900,28.9943588000,22759141,海康威视
2024-04-09,sz.002415,28.9760079400,29.3063234200,28.7282713300,29.2145691200,25628670,海康威视
2024-04-10,sz.002415,29.2145691200,29.2145691200,28.5080610100,28.6089907400,26366365,海康威视
2024-04-11,sz.002415,28.4988855800,28.8659027800,28.3704295600,28.6640433200,20755698,海康威视
2024-04-12,sz.002415,28.8108502000,28.8750782100,28.3062015500,28.3704295600,24932670,海康威视
2024-04-15,sz.002415,28.1043420900,28.8659027800,28.1043420900,28.6181661700,30807006,海康威视
2024-04-16,sz.002415,28.5814644500,29.4347794400,28.4713592900,28.9576570800,48655825,海康威视
2024-04-17,sz.002415,29.0127096600,29.4898320200,28.5355873000,29.4623057300,39738243,海康威视
2024-04-18,sz.002415,29.3705514300,29.6549897600,29.1778674000,29.3338497100,36600163,海康威视
2024-04-19,sz.002415,29.2329199800,29.5357091700,28.8200256300,29.4531303000,33437904,海康威视
2024-04-22,sz.002415,29.0861131000,30.3706733000,29.0585868100,30.1412875500,62785907,海康威视
2024-04-23,sz.002415,30.1871647000,30.2513927100,29.6366389000,29.9119018000,34646158,海康威视
2024-04-24,sz.002415,29.8476737900,29.9210772300,29.4256040100,29.8293229300,30959985,海康威视
2024-04-25,sz.002415,29.7100423400,29.9761298100,29.4347794400,29.9486035200,31844073,海康威视
2024-04-26,sz.002415,29.8384983600,30.2055155600,29.7742703500,30.1596384100,46684393,海康威视
2024-04-29,sz.002415,30.1504629800,30.6551116300,29.8752000800,30.5174801800,48953672,海康威视
2024-04-30,sz.002415,30.4991293200,30.4991293200,30.2146909900,30.3798487300,23663279,海康威视
2024-05-06,sz.002415,30.7468659300,31.0771814100,30.6459362000,30.9762516800,44545139,海康威视
2024-05-07,sz.002415,30.8936728100,31.0588305500,30.7835676500,30.8569710900,22535413,海康威视
2024-05-08,sz.002415,30.8661465200,30.8661465200,30.0311823900,30.0403578200,42287853,海康威视
2024-05-09,sz.002415,30.0311823900,30.4349013100,30.0128315300,30.3247961500,21876676,海康威视
2024-05-10,sz.002415,30.3431470100,30.6918133500,30.1963401300,30.4349013100,28342237,海康威视
2024-05-13,sz.002415,30.3339715800,30.6367607700,29.9761298100,30.4807784600,22132723,海康威视
2024-05-14,sz.002415,30.4807784600,30.9028482400,30.4532521700,30.7652167900,24135227,海康威视
2024-05-15,sz.002415,30.7652167900,31.0129534000,30.4624276000,30.4716030300,21076641,海康威视
2024-05-16,sz.002415,30.5725327600,30.6642870600,30.2697435700,30.3614978700,23143772,海康威视
2024-05-17,sz.002415,30.3706733000,30.9120236700,30.2789190000,30.9120236700,21462203,海康威视
2024-05-20,sz.002415,30.9120236700,31.5084266200,30.8661465200,31.0863568400,29802674,海康威视
2024-05-21,sz.002415,31.2937224000,31.3597031400,30.8695605000,31.0297994400,24913323,海康威视
2024-05-22,sz.002415,30.8412830400,31.2371674800,30.8412830400,31.1334834600,15692570,海康威视
2024-05-23,sz.002415,31.0675027200,31.4351097000,30.5019535200,30.6150633600,20612999,海康威视
2024-05-24,sz.002415,30.5962117200,30.8695605000,30.5019535200,30.6150633600,17117007,海康威视
2024-05-27,sz.002415,30.6150633600,30.7281732000,29.9929592400,30.7093215600,25346529,海康威视
2024-05-28,sz.002415,30.6150633600,30.9355412400,30.4548244200,30.7187473800,13792512,海康威视
2024-05-29,sz.002415,30.7187473800,30.9072637800,30.6150633600,30.8224314000,15451478,海康威视
2024-05-30,sz.002415,30.6810441000,30.9166896000,30.4831018800,30.7847281200,14011223,海康威视
2024-05-31,sz.002415,30.8224314000,30.9072637800,30.6904699200,30.7375990200,15047384,海康威视
2024-06-03,sz.002415,30.8412830400,30.8884121400,30.4925277000,30.7847281200,17998610,海康威视
2024-06-04,sz.002415,30.6810441000,31.5764970000,30.6716182800,31.0580769000,25961748,海康威视
2024-06-05,sz.002415,31.1052060000,31.7084584800,31.0769285400,31.5010904400,33771108,海康威视
2024-06-06,sz.002415,31.3879806000,31.6519035600,31.0580769000,31.2183158400,21283515,海康威视
2024-06-07,sz.002415,31.2183158400,31.6707552000,30.9072637800,31.2183158400,24399772,海康威视
2024-06-11,sz.002415,31.0297994400,31.6047744600,31.0109478000,31.5764970000,20956394,海康威视
2024-06-12,sz.002415,31.4916646200,31.7650134000,30.9638187000,30.9920961600,28547245,海康威视
2024-06-13,sz.002415,30.9072637800,30.9261154200,30.0872174400,30.6150633600,34352118,海康威视
2024-06-14,sz.002415,30.5396568000,31.1994642000,30.4642502400,31.0392252600,22206427,海康威视
2024-06-17,sz.002415,30.8789863200,31.3785547800,30.2286047400,30.3511404000,35169169,海康威视
2024-06-18,sz.002415,30.3794178600,30.7187473800,30.2380305600,30.5962117200,16668511,海康威视
2024-06-19,sz.002415,30.6810441000,30.7187473800,30.3794178600,30.3794178600,13356831,海康威视
2024-06-20,sz.002415,30.2757338400,30.3794178600,29.5122424200,29.8327203000,30242578,海康威视
2024-06-21,sz.002415,29.7101846400,30.0683658000,29.6253522600,30.0212367000,13613974,海康威视
2024-06-24,sz.002415,29.9646817800,29.9646817800,29.4745391400,29.6159264400,20907374,海康威视
2024-06-25,sz.002415,29.6159264400,29.7950170200,28.9466932200,29.1446354400,21011897,海康威视
2024-06-26,sz.002415,29.2200420000,29.3520034800,28.8901383000,29.2577452800,21768700,海康威视
2024-06-27,sz.002415,29.2671711000,29.2765969200,28.7487510000,28.9466932200,18062865,海康威视
2024-06-28,sz.002415,28.9089899400,29.2954485600,28.8524350200,29.1352096200,18162709,海康威视
2024-07-01,sz.002415,29.1540612600,29.1823387200,28.6639186200,29.0409514200,16045312,海康威视
2024-07-02,sz.002415,29.0409514200,29.1917645400,28.3057374600,28.3905698400,30642204,海康威视
2024-07-03,sz.002415,28.4188473000,28.5602346000,28.1454985200,28.4376989400,18584986,海康威视
2024-07-04,sz.002415,28.4282731200,28.7770284600,27.9004272000,28.0418145000,23981940,海康威视
2024-07-05,sz.002415,27.9569821200,28.1454985200,27.6647817000,28.1172210600,15654953,海康威视
2024-07-08,sz.002415,28.1172210600,28.2303309000,27.3348780000,27.6459300600,21406918,海康威视
2024-07-09,sz.002415,27.5233944000,27.7401882600,27.2029165200,27.7213366200,29027338,海康威视
2024-07-10,sz.002415,27.6553558800,28.0135370400,27.4479878400,27.7307624400,20848737,海康威视
2024-07-11,sz.002415,28.1077952400,28.5602346000,27.9004272000,28.3717182000,28907862,海康威视
2024-07-12,sz.002415,28.4188473000,28.4188473000,28.0418145000,28.3057374600,17373425,海康威视
2024-07-15,sz.002415,28.2586083600,28.4094214800,28.0418145000,28.3057374600,13582214,海康威视
2024-07-16,sz.002415,28.2586083600,28.5602346000,28.1077952400,28.5131055000,18666955,海康威视
2024-07-17,sz.002415,28.5036796800,28.7298993600,28.2586083600,28.5413829600,18816672,海康威视
2024-07-18,sz.002415,28.4188473000,28.4188473000,27.9192788400,28.2963116400,21238931,海康威视
2024-07-19,sz.002415,28.2963116400,28.6356411600,28.1454985200,28.5602346000,21024093,海康威视
2024-07-22,sz.002415,28.5790862400,28.7864542800,28.3717182000,28.6262153400,18828307,海康威视
2024-07-23,sz.002415,28.5131055000,28.5602346000,27.8815755600,27.8815755600,22720105,海康威视
2024-07-24,sz.002415,27.8532981000,27.9381304800,27.3066005400,27.6365042400,21510237,海康威视
2024-07-25,sz.002415,27.5233944000,27.6459300600,27.2594714400,27.6176526000,18361337,海康威视
2024-07-26,sz.002415,27.6176526000,27.8627239200,27.4385620200,27.8532981000,18778803,海康威视
2024-07-29,sz.002415,27.8532981000,27.8910013800,27.3443038200,27.4385620200,18700745,海康威视
2024-07-30,sz.002415,27.4197103800,27.4197103800,26.5808124000,27.0238259400,35902773,海康威视
2024-07-31,sz.002415,26.8635870000,27.5328202200,26.7033480600,27.4008587400,44968530,海康威视
2024-08-01,sz.002415,27.4102845600,27.5045427600,27.0144001200,27.1180841400,31511866,海康威视
2024-08-02,sz.002415,26.8730128200,27.0898066800,26.7316255200,26.7504771600,28939930,海康威视
2024-08-05,sz.002415,26.5996640400,26.8070320800,25.8927275400,25.9492824600,46121049,海康威视
2024-08-06,sz.002415,26.1095214000,26.2980378000,25.9587082800,26.1377988600,25751085,海康威视
2024-08-07,sz.002415,26.1095214000,26.2037796000,25.7701918800,25.9398566400,26570756,海康威视
2024-08-08,sz.002415,25.8455984400,26.0246890200,25.3177525200,26.0058373800,36418175,海康威视
2024-08-09,sz.002415,26.0058373800,26.1472246800,25.5816754800,25.6382304000,21802953,海康威视
2024-08-12,sz.002415,25.5439722000,25.6665078600,25.4874172800,25.5722496600,16372100,海康威视
2024-08-13,sz.002415,25.6099529400,25.6853595000,25.4497140000,25.5911013000,18081284,海康威视
2024-08-14,sz.002415,25.5722496600,25.7890435200,25.4874172800,25.6853595000,16462006,海康威视
2024-08-15,sz.002415,25.6005271200,25.9587082800,25.5533980200,25.8738759000,19519599,海康威视
2024-08-16,sz.002415,25.8738759000,26.1283730400,25.8455984400,25.9587082800,22236150,海康威视
2024-08-19,sz.002415,25.2894750600,25.5911013000,24.9972746400,25.1763652200,61022018,海康威视
2024-08-20,sz.002415,25.1669394000,25.2140685000,24.6956484000,24.9218680800,33208748,海康威视
2024-08-21,sz.002415,24.9218680800,25.1480877600,24.8841648000,25.0067004600,17721155,海康威视
2024-08-22,sz.002415,25.0161262800,25.0632553800,24.6767967600,24.7145000400,16928496,海康威视
2024-08-23,sz.002415,24.6767967600,25.0726812000,24.6202418400,25.0255521000,17201482,海康威视
2024-08-26,sz.002415,25.1480877600,25.1575135800,24.6296676600,24.8653131600,20020363,海康威视
2024-08-27,sz.002415,24.7993324200,24.8276098800,24.5071320000,24.6390934800,15366539,海康威视
2024-08-28,sz.002415,24.5825385600,24.7804807800,24.5354094600,24.6956484000,12399104,海康威视
2024-08-29,sz.002415,24.6390934800,24.7993324200,24.5165578200,24.6673709400,19570996,海康威视
2024-08-30,sz.002415,24.6485193000,25.4025849000,24.5448352800,25.1857910400,37137144,海康威视
2024-09-02,sz.002415,25.1009586600,25.1198103000,24.6673709400,24.6673709400,21800058,海康威视
2024-09-03,sz.002415,24.5825385600,24.9501455400,24.5636869200,24.8841648000,19781426,海康威视
2024-09-04,sz.002415,24.7899066000,25.1198103000,24.7050742200,25.0161262800,18483073,海康威视
2024-09-05,sz.002415,25.0255521000,25.0726812000,24.8464615200,24.9595713600,18740756,海康威视
2024-09-06,sz.002415,24.9407197200,25.0067004600,24.6296676600,24.6485193000,14062810,海康威视
2024-09-09,sz.002415,24.6108160200,24.6202418400,23.8567504200,23.8756020600,33015544,海康威视
2024-09-10,sz.002415,23.9321569800,24.3845963400,23.5928274600,24.3657447000,28046855,海康威视
