Date,AAPL,AMD,AMZN,BAC,CVX,GOOGL,GS,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,QQQ,SPY,TSLA,WMT,XOM
2023-09-19,175.4636488877364,101.75,138.6999969482422,27.04150759185146,,136.2935192027612,324.24704582517603,150.58692074808707,140.58224019484695,54.107419039668386,300.12475074361265,319.9969783891352,43.80237069955783,28.612465322614334,144.213291487563,363.9069867992095,429.0842343223396,264.3500061035156,52.99871826171875,108.91771076577325
2023-09-20,177.18345571133617,102.36000061035156,138.5500030517578,27.08851772308832,,136.94811189062173,323.4445453918564,150.53123306691413,140.7232746604071,54.1445612295208,302.67478484739934,323.27370381191565,43.56953710623469,29.064469479940463,144.23204771279063,365.5131061106414,430.37343562796866,267.0400085449219,53.07007916565823,107.00782849052587
2023-09-21,172.52801984046553,98.5999984741211,131.94000244140625,26.665411721419847,,130.3625454686309,315.7882476086061,150.88392668672873,138.77677791737364,54.20957827688078,293.397602964285,313.2177562445035,41.55394101252563,28.54423922623237,143.93189737429967,355.5118100588146,422.31861839300336,257.8500061035156,53.284181747385865,107.41186438667143
2023-09-22,172.64662317617766,96.91999816894531,131.11000061035156,26.392738511871304,,129.68812598105728,311.6344311876635,149.70520359812147,138.50405209324057,53.72664188629205,296.9694783593366,315.23871105160333,41.54294571690647,28.21164267381901,142.98455930844653,354.359006723338,419.16839709834846,257.3999938964844,52.625672768651214,106.24572783355963
2023-09-25,172.1821167645658,95.94999694824219,129.36000061035156,25.856793951548784,,128.76577182393018,308.7738780049282,148.5636142199021,136.67979659035282,53.30871605956028,293.3380490350795,310.59827150671464,41.56193389222181,27.879032550253836,141.80269211669975,351.69849070059416,415.98915213200996,243.3800048828125,52.67108628688768,105.67644311328264
2023-09-26,172.79490338049743,96.5,130.1199951171875,25.706356594425948,,128.70626610077014,307.39559745836135,148.32228656966052,135.97453313071816,52.68647015317586,295.34230605304384,309.1658848784398,41.97165495479975,27.904623262417214,140.6771413136021,351.75774722991713,415.91166777645094,242.97999572753906,52.85598901728648,106.05291697022143
2023-09-27,170.62039864934732,96.81999969482422,125.76000213623047,25.602928424017417,,127.51608742320651,306.80084075507676,147.18072344568796,136.5293494471504,52.39856032292246,298.1106435688091,306.3894315511619,42.3004199239516,27.657297793116594,140.15188219310377,350.17131683413555,413.97300260416256,244.25999450683594,52.551061617858615,108.24742097264259
2023-09-28,167.37838547451082,97.94000244140625,124.04000091552734,25.546514115212606,,128.77566411264445,302.2976024349521,146.17833290926197,137.55432304561114,52.22210857814421,296.6123599455331,305.1042614505791,42.430325448929366,27.34175048863435,138.65110329641453,348.919893509747,412.4124571151363,240.02000427246094,52.55106392596136,110.16648396398011
2023-09-29,170.02734498983367,104.69000244140625,128.1999969482422,26.22349333434092,,132.18746856469267,308.89664064143767,146.05771314717506,139.73594458475532,52.138528609078826,304.98662136210095,311.73631826659,43.79637496273023,27.589070240189493,137.45052825919208,356.2409818254251,418.4123916323294,250.0,52.88518777414759,109.35844768280957
2023-10-02,169.23661305458424,102.20999908447266,127.27999877929688,25.640539574275778,,130.1344474612235,304.01585205678583,144.2478488106533,136.1908141533554,51.924925075300536,300.38281132534735,310.29410713051254,43.99923228856128,28.100769769075264,135.7996624449102,353.2849835180275,413.51749895909785,244.80999755859375,51.73684781501201,107.91686641053484
2023-10-03,170.26456118455488,101.80000305175781,128.05999755859375,24.9071443697721,,132.84208398165953,297.6339990351347,143.561069403687,134.65805825802832,51.228371746499946,301.89089689380233,314.75799567015525,44.77668570728605,28.859792043468925,136.1654791084567,353.5214895496969,412.0053047214586,248.61000061035156,51.80172430917861,105.99781110967686
2023-10-04,169.10810929534875,100.6500015258789,126.05999755859375,24.33359471521758,,131.70149484137792,287.7968700364974,144.3870916410868,134.64862818200334,50.97762200143875,296.40401336651956,308.0866824841923,43.71144012859111,28.945072124023028,136.5594440844036,350.5555569297421,409.10725477824377,248.13999938964844,51.788750656836854,104.721504040502
