date,中际旭创,沪电股份,胜宏科技,赛力斯,北方稀土,天齐锂业,盐湖股份,兖矿能源,中远海控,洛阳钼业,华友钴业,山东黄金
2019-06-06,21.72596892,8.34162472,9.6691931,12.15779112,12.38429948,19.57642498,7.07,2.97988383,1.97010955,3.37699048,14.3158761,16.32529332
2019-06-10,23.27180112,8.87352994,10.05709615,11.95451595,12.29735822,20.023094,7.05,3.02499087,1.9912028,3.42073388,14.70531181,16.2411168
2019-06-11,23.73555078,8.9917311,10.3125445,12.08035296,13.24405194,20.4851654,7.22,3.07249065,2.0671385,3.53446672,15.37448303,16.25597148
2019-06-12,23.17342998,8.865087,10.2747003,12.01259457,13.83332048,20.38504993,7.16,3.03389898,2.05448255,3.55196408,15.61068198,17.00365704
2019-06-13,22.91344911,8.83975818,10.28416135,12.04163388,13.51453586,20.39275112,7.12,3.02202462,2.024952,3.5432154,15.43890006,17.0333664
2019-06-14,22.30214274,8.5695841,9.9719467,12.10008564,13.15711068,19.95378329,6.76,3.00421308,1.9658909,3.51696936,15.30290604,17.57308644
2019-06-17,22.64644173,8.60335586,9.8773362,12.31441888,13.3309932,19.89217377,6.42,3.02499321,1.9658909,3.51696936,15.25996056,17.27104128
2019-06-18,22.33024878,8.54425528,9.7827257,12.28519162,12.87530528,19.70734521,6.29,3.03983616,1.9743282,3.46447728,14.95218462,17.83551912
2019-06-19,23.2577481,8.80598642,10.1990119,12.49952486,12.72987638,19.82367144,6.28,3.04577334,2.02073335,3.499472,15.09533622,17.578038
2019-06-20,23.62312662,8.98328816,10.32200555,12.67488842,12.54566644,19.94776328,6.37,3.11108232,2.0671385,3.55196408,15.33153636,18.44951256
2019-06-21,24.36793668,9.40543516,10.5017655,13.04510038,12.58444748,20.14941252,6.3,3.13186245,2.1261996,3.59570748,15.56057892,19.4596308
2019-06-24,24.03769071,9.18591872,10.45446025,12.93793376,12.7977432,20.18819122,6.33,3.17045412,2.12198095,3.63945088,15.58920924,20.0290602
2019-06-25,24.22037997,9.10993226,10.1800898,13.07432764,12.27419916,19.80040422,6.35,3.20014002,2.1177623,3.63945088,15.26711814,22.034442
2019-06-26,24.00958467,9.4983075,10.22739505,12.60669148,12.119075,19.96327476,6.29,3.23873169,2.1177623,3.56946144,15.21701508,20.301396
2019-06-27,24.69818265,10.45235972,11.15457795,12.73334294,12.1675513,19.8159157,6.29,3.25357464,2.1346369,3.5869588,15.12396654,20.2518804
2019-06-28,23.88310749,11.49928428,10.6909865,12.7625702,12.44871384,19.60651072,6.16,3.22685733,2.1177623,3.55998852,15.25280298,20.38557252
2019-07-01,25.295436,12.64752412,11.07888955,12.88922166,12.20633234,20.3200388,6.25,3.25654323,2.1852607,3.62291761,15.54626376,19.68740256
2019-07-02,25.35867459,11.64281426,10.96535695,12.7625702,12.10937974,21.54544572,6.43,3.24170028,2.1768234,3.69483657,16.58411286,20.33605692
2019-07-03,24.99329607,11.89610246,10.70044755,12.57746422,11.81852194,21.18868168,6.5,3.19123425,2.1346369,3.62291761,16.58411286,21.02927532
2019-07-04,23.53178199,11.49084134,10.7099086,12.72360052,11.84760772,21.03356688,6.46,3.1763913,2.1599488,3.61392774,16.33359756,20.38062096
2019-07-05,23.34909273,11.5668278,10.70044755,12.77231262,11.8282172,20.97152096,6.52,3.16748553,2.1768234,3.60493787,16.20476112,20.72723016
2019-07-08,22.25295717,11.7779013,10.35984975,12.35338856,11.25619686,20.14941252,6.31,3.06358488,2.05448255,3.49705943,15.27427572,20.13304296
2019-07-09,22.5550971,11.71035778,10.217934,12.2754492,11.31436842,20.48290934,6.42,3.03983616,2.02917065,3.5060493,15.44605764,19.80128844
2019-07-10,22.65346824,11.37264018,10.028713,12.29493404,11.04290114,20.22696992,6.33,3.03093039,1.9996401,3.47008982,15.08817864,19.2615684
2019-07-11,22.33727529,12.0311895,10.0476351,12.3728734,10.99442484,20.2037027,6.38,3.01311885,2.00385875,3.47008982,15.08102106,20.4994584
2019-07-12,22.14053301,11.71035778,10.1233235,12.665146,10.94594854,20.29677158,6.49,3.04577334,2.024952,3.46109995,15.12396654,20.13799452
2019-07-15,22.77291891,12.05651832,10.3125445,12.7625702,11.23680634,20.1261453,6.47,3.07545924,2.08823175,3.47008982,15.3172212,20.2766382
2019-07-16,22.99074072,12.88392644,10.407155,12.7138581,11.36284472,19.91674032,6.63,3.06952206,2.1008877,3.47907969,15.32437878,20.24197728
2019-07-17,24.20632695,12.68129588,10.37877185,12.84050956,11.35314946,19.90898458,6.62,3.05467911,2.1177623,3.46109995,15.2456454,19.68740256
2019-07-18,23.51772897,12.16627654,10.54907075,12.6164339,11.57614044,19.73060256,6.67,3.01015026,2.0587012,3.44312021,15.1024938,19.8309978
2019-07-19,23.37017226,12.14939066,10.83290225,12.72360052,11.4888831,19.6995796,6.71,3.06358488,2.14729285,3.48806956,15.25280298,20.91538944
2019-07-22,23.32098669,12.04807538,10.5774539,12.52875212,10.70356704,18.55173008,6.56,3.02202462,2.11354365,3.37120125,14.53704498,20.4499428
2019-07-23,23.8198689,12.54620884,10.85182435,12.74308536,10.77143386,18.5749973,6.6,3.04874193,2.09666905,3.39817086,14.65872384,20.36576628
2019-07-24,24.6630501,12.80793998,10.88966855,12.74308536,10.84899594,18.67582192,6.57,3.04280475,2.07135715,3.36221138,14.8161906,20.672763
2019-07-25,25.998087,13.54247576,11.32487685,12.68463084,10.89747224,17.97004958,6.49,3.06061629,2.0333893,3.26332281,14.7088269,20.5242162
2019-07-26,26.0683521,13.50026106,11.2586495,12.50926728,10.84899594,18.31905788,6.42,3.08139642,2.03760795,3.24534307,15.3172212,20.22217104
2019-07-29,26.86234773,14.08282392,11.8452346,12.4215855,10.88777698,18.11740864,6.43,3.06952206,2.01229605,3.18241398,15.66078504,20.2766382
2019-07-30,28.7384259,13.64379104,11.6938578,12.54823696,10.84899594,18.15618734,6.48,3.07249065,2.0165147,3.18241398,15.9614034,20.75693952
2019-07-31,29.20217556,13.82953572,11.74116305,12.4215855,10.89747224,18.06311846,6.37,3.05467911,1.97854685,3.25433294,16.73442204,20.86092228
2019-08-01,29.11083093,13.75354926,11.6560136,12.48978244,10.73265282,19.47466314,6.36,3.04280475,1.96167225,3.34423164,17.62196196,19.8557556
2019-08-02,27.58607826,13.55936164,11.23026635,12.19750984,11.70217882,19.47466314,6.25,3.00718167,1.90261115,3.28130255,17.43586488,20.2766382
2019-08-05,26.99585142,13.65223398,11.1451169,12.10982806,11.79913142,18.73786784,6.2,2.88250089,1.86886195,3.20039372,16.90620396,22.3067778
2019-08-06,27.29799135,14.55562856,11.0883506,12.0806008,11.57614044,17.838202,6.01,2.78156883,1.86042465,3.04756593,17.01356766,22.37609964
2019-08-07,26.99585142,14.55562856,10.81398015,12.1293129,11.93486506,18.90849412,5.98,2.75782011,1.8730806,3.35322151,18.7170717,23.21786484
2019-08-08,27.10124907,15.71231134,11.0315843,12.04163112,11.59553096,18.48968416,5.99,2.77266306,1.8899552,3.36221138,19.3612539,22.81183692
2019-08-09,26.69371149,15.619439,11.5046368,12.02214628,11.42101628,18.24150048,5.69,2.71922844,1.8730806,3.45211008,19.1465265,22.8266916
2019-08-12,28.3871004,16.9703094,11.93038405,12.72360052,11.0525964,18.24925622,5.58,2.77563165,1.87729925,3.34423164,18.53097462,22.82174004
2019-08-13,27.8249796,16.48906182,12.40343655,12.8112823,11.0525964,18.01658402,5.62,2.73407139,1.8393314,3.37120125,18.36635028,24.73799376
2019-08-14,28.25359671,15.65321076,12.2615208,12.7625702,10.89747224,18.21047752,5.59,2.74297716,1.86042465,3.46109995,19.2538902,24.18341904
2019-08-15,28.45033899,15.77985486,12.53589125,12.62617632,10.8102149,18.04760698,5.6,2.73703998,1.85198735,3.39817086,18.98905974,25.04994204
2019-08-16,27.86011215,15.41680844,12.25205975,12.74308536,11.1010727,18.17945456,5.88,2.73703998,1.87729925,3.35322151,18.47371398,25.376745
2019-08-19,29.45512992,16.041586,12.9048722,12.8599944,11.22711108,18.55173008,6.17,2.80828614,1.91948575,3.38019112,18.63118074,24.9806202
2019-08-20,29.50431549,16.35397478,12.677807,12.67488842,11.26589212,18.4974399,6.48,2.83203486,1.9152671,3.38019112,19.17515682,26.1198928
2019-08-21,29.14596348,16.81833648,12.78187855,12.57746422,11.03320588,18.0708742,6.38,2.82312909,1.9321417,3.29029242,18.6812838,25.703086
2019-08-22,28.78761147,16.38774654,13.0751711,12.88922166,11.04290114,18.63704322,6.7,2.83797204,1.9237044,3.29029242,18.5739201,25.25849208
2019-08-23,28.30980879,16.37086066,13.21708685,12.77231262,11.21741582,18.0708742,6.97,2.81125473,1.9237044,3.21837346,18.08004708,25.27933242
2019-08-26,27.35420343,16.27798832,12.9616385,12.68463084,11.28528264,17.90024792,7.03,2.78750601,1.88573655,3.2363532,17.40007698,26.4672318
2019-08-27,27.86713866,16.70857826,13.1508595,13.07432764,11.3434542,18.0320955,6.85,2.80828614,1.9321417,3.29928229,17.60048922,27.2313776
2019-08-28,28.16225208,16.43840418,12.6021186,13.07432764,11.1010727,17.97004958,6.86,2.83500345,1.91948575,3.24534307,17.52175584,27.3008454
2019-08-29,28.62600174,18.08477748,12.47912495,12.89896408,11.04290114,17.94678236,6.96,2.8498464,1.94479765,3.21837346,17.54322858,28.0649912
2019-08-30,27.78984705,18.22830746,12.2236766,13.06458522,11.26589212,17.7994233,6.91,2.84094063,1.93636035,3.22736333,17.95121064,27.70375864
2019-09-02,28.3168353,19.7986943,12.46020285,13.14252458,11.28528264,18.3035464,7.03,3.12592527,1.99542145,3.26332281,18.1802532,27.46756812
2019-09-03,29.19514905,21.7827852,12.81972275,12.9574186,11.2949779,18.17945456,7.08,3.2060772,2.02917065,3.33524177,18.8602233,27.4050471
2019-09-04,29.1600165,22.29780454,13.5293015,12.9574186,11.32406368,18.4586612,7.08,3.30700926,2.1177623,3.3262519,18.56676252,27.67597152
2019-09-05,32.07601815,23.04078326,13.99289295,12.9087065,11.45979732,18.55948582,7.02,3.27435477,2.0840131,3.34423164,18.72422928,27.78712
2019-09-06,33.80453961,22.69462272,13.86043825,13.23020636,11.31436842,18.39661528,6.86,3.32185221,2.09666905,3.3262519,18.4665564,26.397764
2019-09-09,33.727248,23.2602997,14.54163385,13.18149426,11.5373594,18.86971542,6.79,3.38122401,2.09666905,3.36221138,19.0749507,26.56448672
2019-09-10,32.51166177,21.85877166,14.92007585,13.27891846,11.56644518,19.49017462,7.13,3.39309837,2.07135715,3.38918099,19.65471468,26.04347822
2019-09-11,32.05493862,22.89725328,14.5132507,13.11329732,11.57614044,19.22647946,7.27,3.3841926,2.07135715,3.38918099,20.01259368,26.1546267
2019-09-12,31.9003554,22.0360734,14.5321728,12.9087065,11.47918784,19.2342352,7.41,3.39012978,2.10510635,3.39817086,19.81218144,25.90454262
2019-09-16,31.99872654,22.05295928,14.3618739,12.82102472,11.43071154,19.53670906,7.37,3.36934965,2.0924504,3.44312021,19.86944208,26.52975282
2019-09-17,31.07825373,22.5426498,14.04965925,12.84050956,11.17863478,18.8852269,7.31,3.35153811,2.07979445,3.34423164,19.40419938,25.93232974
2019-09-18,30.83232588,22.39067688,14.002354,12.52875212,11.12046322,18.95502856,7.46,3.36044388,2.0502639,3.34423164,19.16084166,25.57109718
2019-09-19,31.42255272,22.77060918,14.7213938,12.53849454,11.20772056,20.2037027,7.48,3.3545067,2.0502639,3.35322151,19.41851454,25.3904809
2019-09-20,31.52092386,24.24812368,14.5132507,12.72360052,11.32406368,20.4751536,7.8,3.28919772,2.0671385,3.35322151,19.30399326,26.04347822
2019-09-23,31.71766614,24.6111701,14.2672634,12.70411568,11.02351062,20.56046674,7.8,3.25951182,2.07135715,3.29928229,19.12505376,26.14073314
2019-09-24,32.39923761,24.03705018,14.40917915,12.63591874,10.94594854,20.37432898,7.75,3.24763746,2.0840131,3.31726203,19.85512692,26.19630738
2019-09-25,30.213993,22.77905212,14.46594545,12.3728734,10.8102149,22.40633286,7.75,3.19717143,2.1008877,3.38918099,20.56372734,25.92538296
2019-09-26,28.74545241,21.1917794,13.3400805,12.39235824,10.40301398,21.77811792,7.36,3.1763913,2.14729285,3.30827216,20.71403652,23.74409404
2019-09-27,28.92111516,21.49572524,14.1158866,12.35338856,10.4224045,21.0956128,7.43,3.17342271,2.109325,3.29928229,20.6496183,23.6537859
2019-09-30,28.55573664,20.685203,13.5293015,12.4702976,10.53874762,21.0956128,7.66,3.16154835,2.0080774,3.27231268,19.26104778,23.54263742
2019-10-08,28.3168353,20.3474854,13.24547,12.39235824,10.59691918,21.2507276,8.04,3.17045412,1.9574536,3.24534307,18.7170717,23.40370182
2019-10-09,28.56978966,20.65143124,13.4725352,12.45081276,10.69387178,20.56046674,8.33,3.19717143,1.9912028,3.25433294,18.59539284,24.50129306
2019-10-10,29.09677791,21.4028529,13.9266656,12.44107034,10.62600496,20.88620782,8.17,3.19717143,2.14729285,3.24534307,18.54528978,24.43877204
2019-10-11,28.66113429,21.79122814,13.9266656,12.4215855,10.58722392,20.2037027,8.28,3.22685733,2.21479125,3.25433294,17.5718589,24.11922016
2019-10-14,29.96806515,22.90569622,14.4943286,12.39235824,10.59691918,20.5914897,8.47,3.29810349,2.18947935,3.28130255,17.87247726,23.619052
2019-10-15,28.6681608,21.89254342,14.3051076,12.3241613,10.3739282,19.40486148,8.89,3.27138618,2.109325,3.2363532,18.00847128,23.2022452
2019-10-16,28.4573655,21.55482582,14.2672634,12.33390372,10.12185144,19.38159426,8.99,3.22092015,2.0671385,3.20039372,17.4644952,22.70207704
2019-10-17,28.21143765,21.45351054,14.54163385,12.34364614,10.10246092,19.79264848,9.29,3.2060772,2.0333893,3.20039372,17.16387684,22.90353366
2019-10-18,28.28170275,20.685203,14.3618739,12.30467646,9.86007942,20.22696992,9.75,3.13779963,1.99542145,3.1464545,17.1424041,22.34779126
2019-10-21,28.5978957,20.14485484,14.12534765,12.48004002,9.90855572,20.18043548,9.26,3.19123425,2.00385875,3.11049502,16.7487372,22.59092856
2019-10-22,29.01245979,20.71053182,14.3618739,12.57746422,9.92794624,20.07185512,8.8,3.2060772,2.024952,3.11948489,17.29271328,22.52146076
2019-10-23,28.4573655,20.6429883,14.6457054,12.5677218,9.80190786,19.40486148,8.36,3.22092015,1.98698415,3.10150515,16.93483428,22.75765128
2019-10-24,28.10604,20.32215658,14.44702335,12.4702976,9.76312682,19.9710305,7.94,3.21498297,1.9743282,3.11049502,16.94199186,21.6739536
2019-10-25,28.33791483,20.82873298,14.82546535,12.54823696,9.7922126,20.14165678,8.22,3.24466887,1.95323495,3.11948489,17.12808894,22.52146076
2019-10-28,29.12488395,21.75745638,15.516122,12.52875212,9.99581306,20.33555028,8.53,3.19717143,1.96167225,3.13746463,17.89395,22.97994824
2019-10-29,28.9492212,20.27994188,14.67408855,12.3728734,9.85038416,20.00205346,8.35,3.14373681,1.9237044,3.09251528,17.80090146,22.3686316
2019-10-30,29.511342,19.34277554,14.7024717,12.38261582,9.65647896,19.68406812,8.47,3.11998809,1.93636035,3.0565558,17.8223742,22.229696
2019-10-31,30.8463789,18.31273686,14.2483413,12.31441888,9.7437363,19.5056861,8.52,3.08436501,1.94479765,3.0565558,17.5718589,22.07686684
2019-11-01,30.50207991,18.4478239,14.4943286,12.43132792,9.97642254,19.84693866,8.51,3.09920796,1.97854685,3.07453554,17.6076468,22.38947194
2019-11-04,30.7058487,18.76021268,15.01468635,12.4215855,9.86007942,21.16541446,8.83,3.11108232,2.06291985,3.10150515,17.89395,22.49367364
2019-11-05,30.5653185,18.84464208,15.0619916,12.45081276,9.92794624,21.73933922,8.81,3.14967399,2.08823175,3.18241398,18.85306572,22.07686684
2019-11-06,29.96103864,18.574468,14.86330955,12.3728734,9.95703202,22.50715748,8.81,3.15561117,2.0755758,3.17342411,19.16084166,21.35440172
2019-11-07,30.45992085,18.83619914,15.0619916,12.28519162,9.8406889,21.74709496,8.94,3.14967399,2.05448255,3.13746463,19.16799924,21.29882748
2019-11-08,31.31715507,18.50692448,15.1755242,12.3241613,9.7437363,21.99527864,8.75,3.13779963,2.09666905,3.11948489,18.98190216,20.89591424
2019-11-11,31.00096212,17.78083164,14.380796,12.28519162,9.5983074,21.26623908,8.55,3.06061629,2.0671385,3.0565558,18.38782302,20.57636236
2019-11-12,30.0734628,19.02194382,14.2672634,12.1293129,9.36562116,21.42135388,8.9,3.17045412,2.0587012,3.0565558,18.51665946,20.11787488
2019-11-13,29.67295173,19.04727264,14.33349075,11.7883282,9.210497,20.9792767,9.07,3.13186245,2.0333893,3.0565558,18.27330174,21.07653052
2019-11-14,29.65889871,19.6298355,14.48486755,12.19750984,9.2589733,20.91723078,8.94,3.06952206,1.99542145,3.04756593,17.88679242,20.90286102
2019-11-15,28.9492212,19.27523202,13.99289295,12.2754492,9.43348798,20.49066508,8.94,3.02499321,2.0080774,3.02958619,17.70785292,20.43742676
2019-11-18,29.42702388,18.9544003,13.7563667,12.28519162,9.42379272,21.04907836,8.93,3.03686757,2.0755758,3.03857606,17.77227114,20.38185252
2019-11-19,31.52795037,19.418762,13.9077435,12.4702976,9.58861214,22.40633286,8.79,3.01712257,2.0671385,3.11049502,19.54735098,20.56941558
2019-11-20,30.89556447,19.14858792,13.623912,12.4702976,9.86977468,22.28999676,8.69,3.00725194,2.024952,3.09251528,19.8980724,21.18073222
2019-11-21,30.19993998,18.9121856,13.50091835,12.4215855,9.67586948,22.00303438,8.66,3.01054215,1.9996401,3.06554567,19.683345,21.13905154
2019-11-22,30.8463789,18.47315272,13.5103794,12.35338856,9.56922162,21.84016384,8.94,3.03028341,1.9827655,3.08352541,19.89091482,21.6044858
2019-11-25,29.77834938,17.5191005,13.6617562,12.33390372,9.6467837,21.65402608,8.78,3.26388832,2.05448255,3.19140385,20.05553916,21.03484984
2019-11-26,30.0734628,17.86526104,13.48199625,12.24622194,9.7437363,22.7243182,8.84,3.23427643,2.0333893,3.12847476,20.6138304,21.2571468
2019-11-27,30.44586783,17.82304634,13.76582775,12.2754492,9.73404104,23.26722,8.91,3.15531139,1.98698415,3.26332281,22.07397672,21.17378544
2019-11-28,30.3545232,18.01723396,13.6996004,12.19750984,9.76312682,22.93372318,8.61,3.08621698,1.9912028,3.21837346,21.830619,21.07653052
2019-11-29,30.916644,18.98817206,13.7185225,12.28519162,9.63708844,23.16639538,8.6,3.08950719,1.99542145,3.20039372,21.82346142,20.90286102
2019-12-02,31.1977044,19.11481616,13.7752888,12.38261582,9.44318324,22.79411986,8.63,3.06318551,2.0080774,3.1464545,21.20790954,20.75697864
2019-12-03,31.40147319,19.53696316,13.95504875,12.45081276,9.5983074,22.98801336,8.57,3.06976593,2.024952,3.15544437,21.47274,20.76392542
2019-12-04,30.7761138,19.19080262,13.82259405,12.43132792,9.92794624,23.2284413,8.56,3.04015404,2.00385875,3.24534307,22.46764362,22.38252516
2019-12-05,31.87224936,19.42720494,14.16319185,12.33390372,9.86977468,23.41457906,8.31,3.0598953,2.02073335,3.25433294,22.9758318,22.08381362
2019-12-06,31.74577218,19.57073492,14.380796,12.3241613,9.89886046,22.86392152,8.02,3.06318551,2.0755758,3.36221138,22.96867422,22.00045226
2019-12-09,31.62632151,19.51163434,14.50378965,12.34364614,9.91825098,21.49891128,8.18,3.12898971,2.06291985,3.36221138,22.6179528,21.61143258
2019-12-10,31.81603728,19.82402312,14.6835496,12.30467646,9.8891652,21.62300312,8.05,3.09937782,2.0840131,3.38019112,22.78973472,21.61837936
2019-12-11,31.13446581,20.12796896,14.4186402,12.30467646,9.7922126,21.49115554,8.19,3.10266803,2.0924504,3.33524177,21.37253388,21.7086875
2019-12-12,33.19323324,19.94222428,14.4943286,12.19750984,9.95703202,21.39808666,8.12,3.06318551,2.0671385,3.30827216,21.5443158,21.8128892
2019-12-13,34.1488386,20.03509662,14.73085485,12.30467646,9.9861178,21.49891128,8.02,3.11253866,2.1599488,3.38019112,21.9021948,21.45165664
2019-12-16,34.95688725,20.5585589,15.33636205,12.25596436,10.12185144,21.42910962,7.91,3.12898971,2.1515115,3.38019112,22.20997074,21.62532614
2019-12-17,35.59629966,20.71053182,15.4593557,12.52875212,10.36423294,22.53818044,7.82,3.20137433,2.18104205,3.43413034,23.00446212,21.9170909
2019-12-18,34.9920198,20.29682776,15.5728883,13.03535796,10.28667086,22.53818044,7.89,3.1915037,2.15573015,3.42514047,22.85415294,22.09770718
2019-12-19,35.01309933,19.77336548,16.52845435,12.00266144,10.24788982,22.53818044,7.87,3.2244058,2.17260475,3.4161506,22.43185572,21.7434214
2019-12-20,35.01309933,19.55384904,16.15001235,11.43760108,10.07337514,22.53818044,7.92,3.23427643,2.1515115,3.35322151,21.80914626,21.79204886
2019-12-23,34.67582685,18.43093802,15.43097255,11.2524951,9.96672728,22.53818044,8.19,3.16847223,2.14729285,3.35322151,22.9758318,21.83372954
2019-12-24,35.75088288,18.75176974,15.5728883,11.3499193,10.24788982,22.53818044,8.07,3.24085685,2.15573015,3.6858467,25.27341498,22.02823938
2019-12-25,36.15842046,18.9121856,16.1594734,11.3499193,10.16063248,22.53818044,8.02,3.21124496,2.14729285,3.7757454,25.9820154,22.18801532
2019-12-26,36.1865265,18.94595736,16.11216815,11.32069204,10.20910878,20.8629406,7.95,3.24085685,2.24854045,3.73978592,26.38999746,22.18801532
2019-12-27,34.83743658,18.60823976,15.37420625,11.24275268,10.50966184,22.08059178,7.98,3.28691979,2.20635395,3.89261371,27.8071983,22.44504618
2019-12-30,36.6783822,18.7433268,15.44989465,11.1063588,10.57752866,22.0263016,8.38,3.43168903,2.21479125,3.93756306,28.19370762,22.31305736
2019-12-31,36.64324965,18.75176974,15.43097255,11.1063588,10.50966184,23.40682332,8.8,3.47446176,2.22322855,3.91958332,28.19370762,22.66039636
2020-01-02,37.55669595,20.07731132,16.47168805,11.19404058,10.73265282,28.29025683,9.0,3.4876226,2.2611964,3.92857319,28.72336854,22.8549062
2020-01-03,37.15618488,19.77336548,16.8595911,11.203783,10.72295756,28.52992665,8.63,3.47775197,2.2190099,4.02746176,31.58640054,24.16090084
2020-01-06,36.55893153,19.89156664,17.975995,11.11610122,10.92655802,30.12465276,8.7,3.44814008,2.16416745,4.03645163,33.47600166,26.33524298
2020-01-07,36.83296542,19.85779488,17.81515715,11.23301026,10.83930068,29.69140347,8.8,3.56000722,2.1683861,3.97352254,32.86760736,25.53636328
2020-01-08,35.89141308,19.08948734,17.8246182,11.3012072,10.5678334,29.44251558,8.72,3.43168903,2.09666905,4.00948202,33.14675298,26.73815622
2020-01-09,37.05078723,19.57917786,18.17467705,11.33043446,10.62600496,29.06457471,8.75,3.46788134,2.12198095,3.97352254,33.36863796,24.82084494
2020-01-10,36.57298455,19.79025136,17.83407925,11.22326784,10.6163097,29.497824,8.58,3.46130092,2.12198095,3.93756306,33.25411668,24.35541068
2020-01-13,37.5215634,20.91316238,18.3165928,11.3986314,10.7132623,29.50704207,8.56,3.42510861,2.13885555,3.94655293,33.39726828,24.18174118
2020-01-14,36.47461341,20.42347186,18.7707232,11.33043446,10.74234808,32.06044746,8.88,3.42839882,2.1430742,4.23422877,35.0005662,23.88997642
2020-01-15,36.8891775,20.78651828,19.32892515,11.1063588,10.5193571,30.48415749,8.94,3.37904567,2.09666905,4.09938072,32.96781348,23.93860388
2020-01-16,37.15618488,20.52478714,19.10185995,11.1063588,10.46118554,30.19839732,8.81,3.33627294,2.10510635,4.03645163,32.9606559,23.67462624
2020-01-17,37.240503,20.20395542,18.81802845,11.0576467,10.3739282,29.70983961,8.81,3.31982189,2.0671385,3.97352254,32.15900694,23.81356184
2020-01-20,39.57330432,20.71053182,20.435868,11.0576467,10.54844288,30.03247206,8.93,3.3560142,2.0418266,3.93756306,32.566989,23.90386998
2020-01-21,38.94091842,20.33059952,19.678984,11.03816186,10.24788982,29.26737225,8.84,3.28033937,1.99542145,3.7757454,32.10890388,24.05669914
2020-01-22,39.50303922,20.99759178,20.55886165,10.83357104,10.23819456,30.01403592,8.59,3.27704916,1.99542145,3.89261371,33.640626,23.03552248
2020-01-23,37.56372246,20.23772718,20.50209535,10.00546534,9.83099364,28.41009174,8.48,3.18492328,2.00385875,3.70382644,33.7837776,22.55619466
2020-02-03,33.80453961,18.21142158,18.4490475,9.00199608,8.85177238,25.57092618,8.06,2.86577291,1.8055822,3.33524177,30.40539984,21.9518248
2020-02-04,37.18429092,17.54442932,19.65060085,8.1349207,8.6287814,26.732403,7.75,2.90525543,1.7127719,3.39817086,31.57924296,21.75731496
2020-02-05,38.5052748,17.35868464,19.21539255,8.55384476,8.99720128,25.86590442,7.86,2.93815753,1.7633957,3.56897839,32.65287996,22.42420584
2020-02-06,42.05366235,17.6035299,19.300542,8.8656022,9.07476336,25.94886705,8.02,2.98422047,1.771833,3.56897839,31.90849164,22.39641872
2020-02-07,43.99297911,18.7011121,19.111321,9.0117385,9.1135444,25.32203829,8.06,2.95789879,1.7549584,3.48806956,30.3481392,22.52146076
2020-02-10,44.38646367,18.4900386,19.0734768,9.22607174,9.28805908,26.28993564,8.1,3.04673446,1.79292625,3.66786696,33.38295312,22.97994824
2020-02-11,44.37943716,18.77709856,20.21826385,9.17735964,9.2589733,25.74606951,8.51,3.05002467,1.82667545,3.84766436,35.6447484,22.63260924
2020-02-12,45.25775091,18.84464208,22.24292855,9.27478384,9.53044058,28.31791104,8.73,3.0598953,1.83511275,4.23422877,39.20922324,22.67428992
2020-02-13,44.28809253,18.90374266,23.1038841,9.09942028,9.49165954,31.14785853,8.58,3.01712257,1.8055822,4.51291474,38.650932,23.4453825
2020-02-14,44.22485394,19.40187612,24.3716648,9.0604506,9.51105006,33.53533866,8.81,3.03686383,1.81823815,4.87250954,37.69181628,23.2022452
2020-02-17,46.48036365,20.86250474,24.4851974,9.33323836,9.70495526,34.48479987,8.96,3.10924845,1.8730806,4.8545298,39.0803868,23.57737132
2020-02-18,47.70297639,20.8962765,24.6176521,9.3527232,9.95703202,33.2772327,9.29,3.06647572,1.86886195,4.71968175,38.17853172,24.16784762
2020-02-19,46.33983345,20.49945832,25.32723085,9.24555658,9.69526,31.8945222,9.24,3.05331488,1.85198735,4.25220851,34.36354158,24.66801578
2020-02-20,47.3586774,20.73586064,24.91094465,9.4501474,9.80190786,33.38784954,9.25,3.09608761,1.8899552,4.20725916,33.1395954,24.50129306
2020-02-21,48.04024887,21.4872823,24.64603525,9.56705644,9.8891652,33.51690252,9.21,3.10595824,1.8815179,4.1353402,32.924868,25.83507482
2020-02-24,50.92111797,23.640232,26.68962205,9.39169288,9.73404104,32.16184623,9.23,3.06318551,1.8308941,3.96453267,30.49844838,26.745103
2020-02-25,50.1692814,26.0042552,26.0178875,9.63525338,9.49165954,35.16693705,9.13,3.01054215,1.79292625,4.1353402,32.00869776,25.8420216
2020-02-26,45.48962574,24.3156672,23.41609875,9.34298078,9.38501168,33.07443516,9.2,3.04344425,1.8140195,3.93756306,30.51276354,24.75137714
2020-02-27,45.1804593,23.4713732,23.4823261,10.2782531,9.37531642,32.0788836,9.66,3.03686383,1.7887076,3.93756306,30.05467842,25.03619512
2020-02-28,43.59246804,22.0360734,21.2873625,9.78138968,8.8226866,29.23971804,9.56,2.91841627,1.7043346,3.65887709,27.04849482,23.56347776
2020-03-02,46.50846969,24.17213722,22.9525073,9.99572292,9.1135444,30.19839732,10.04,3.08292677,1.75917705,3.79372514,27.4493193,23.85524252
2020-03-03,45.6020499,23.96950666,22.9903515,10.26851068,9.19110648,30.9727152,10.23,3.07634635,1.80136355,3.83867449,28.75199886,24.01501846
2020-03-04,44.14053582,23.20119912,22.4037664,10.65820748,9.3074496,31.68250659,10.38,3.12240929,1.8055822,3.85665423,29.3102901,24.3831978
