date,长江电力,大秦铁路,上海机场,中国神华,农业银行,伊利股份,万华化学,比亚迪,京东方A,东方财富,科大讯飞,中科曙光,紫光国微,四维图新
2019-06-17,0.07103,0.27393,0.533252,0.169412,0.081764,0.452369,0.622078,0.464056,0.528588,1.666557,0.756187,1.342121,2.995203,2.118419
2019-06-18,0.049546,0.147298,0.591484,0.106622,0.108885,0.480495,0.579412,0.479102,0.570229,1.937337,3.142032,1.404415,2.517851,3.44871
2019-06-19,0.073447,0.454558,0.623713,0.133532,0.164228,0.825161,2.044655,0.810266,1.081853,5.508707,3.210688,2.731781,4.244566,3.936028
2019-06-20,0.095968,0.376732,0.925448,0.11718,0.189532,1.457144,2.058933,1.060823,1.233959,7.317345,2.031318,2.707688,3.739383,4.809531
2019-06-21,0.121177,0.303799,0.739949,0.104536,0.142406,0.844037,1.37036,0.932617,1.872158,6.883143,3.039431,2.752319,5.416303,4.612618
2019-06-24,0.093068,0.267962,0.729824,0.109292,0.071888,0.902104,1.397707,0.572582,0.794293,3.588668,1.689863,,2.803664,2.737563
2019-06-25,0.106825,0.254562,0.673372,0.105924,0.107752,0.770628,1.412286,0.689382,0.792353,3.959545,1.924398,,2.887447,2.680415
2019-06-26,0.071614,0.406226,0.596217,0.072666,0.082166,0.691352,0.989704,0.50025,0.731098,2.341335,3.746597,,2.51483,2.368636
2019-06-27,0.074949,0.438595,0.707438,0.066264,0.099822,0.725845,1.093754,0.710734,0.962749,3.26228,2.751307,0.353241,3.606906,3.456785
2019-06-28,0.05598,0.252138,0.549098,0.06093,0.096439,0.562127,1.078903,0.483018,0.838727,2.221504,1.782737,12.91271,2.49847,2.167297
2019-07-01,0.127295,0.263911,0.848159,0.118494,0.116981,0.880805,1.760023,1.001245,4.767985,4.886906,3.067312,10.505942,4.734388,6.122379
2019-07-02,0.129339,0.271684,1.155478,0.083499,0.10104,0.608609,1.02755,1.388149,5.140863,2.528544,1.754158,6.384947,2.72504,3.849158
2019-07-03,0.144343,0.241078,0.834854,0.105371,0.099443,0.843067,1.1721,1.039415,2.513341,2.717859,1.746616,3.449539,2.169956,2.655666
2019-07-04,0.080624,0.265267,2.182865,0.078313,0.076703,0.790651,0.75343,0.713277,1.48335,1.974817,1.507801,2.388674,1.535302,2.227513
2019-07-05,0.067013,0.22378,1.431169,0.098131,0.054293,0.591749,0.954773,0.722398,0.90114,1.807911,1.341608,1.912708,1.583962,1.850812
2019-07-08,0.104418,0.350588,0.885514,0.113941,0.107275,0.898314,1.603155,0.851929,1.707174,3.218713,1.848417,2.520161,3.136638,4.956171
2019-07-09,0.072046,0.192662,0.760152,0.059508,0.06293,0.670205,1.034166,1.585107,1.158167,2.245058,1.184259,2.140625,1.588144,1.911718
2019-07-10,0.053743,0.145108,0.73889,0.044029,0.041608,0.633912,0.633375,1.04877,2.217794,1.490879,1.006279,2.051646,1.612529,1.386538
2019-07-11,0.073653,0.149197,0.554149,0.048306,0.043837,0.90712,0.767157,0.808112,1.452369,1.774002,1.297204,1.723124,1.426197,4.562932
2019-07-12,0.069437,0.146875,0.640725,0.043613,0.056418,0.485672,0.740874,0.908326,2.438337,1.894118,0.967179,1.736384,1.040924,2.55428
2019-07-15,0.073899,0.155247,0.556457,0.106665,0.095194,0.702584,0.813576,1.069911,2.191041,5.416697,2.039531,2.774202,2.379589,2.470886
2019-07-16,0.058088,0.163924,1.107507,0.061125,0.04323,1.244377,0.529098,0.472294,4.347515,3.737425,0.994442,1.872521,2.157601,1.464661
2019-07-17,0.070057,0.119503,0.697316,0.045652,0.042573,0.589788,0.727262,0.543932,6.416806,5.782862,1.742176,2.279798,4.873045,1.281738
2019-07-18,0.136445,0.161126,0.549889,0.033556,0.062538,0.733367,0.977299,0.784305,4.51665,4.958355,2.242248,3.420523,2.513649,1.286245
2019-07-19,0.080903,0.124616,0.50133,0.05991,0.056051,0.631381,0.775918,0.525928,2.543801,4.9046,1.126826,1.711317,2.120412,1.302955
2019-07-22,0.106887,0.155132,0.495177,0.066564,0.073924,0.531532,0.733347,1.00983,2.649097,4.611696,1.656472,1.925296,2.555497,1.395671
2019-07-23,0.061145,0.125482,0.618117,0.055565,0.071423,0.511513,0.805185,1.235073,1.687528,3.331482,1.196535,2.653861,2.112602,1.410106
2019-07-24,0.053125,0.198173,0.49282,0.05543,0.09422,0.597564,1.413937,0.929108,2.412245,4.355882,2.020535,2.824013,2.952716,2.1341
2019-07-25,0.057688,0.131781,0.701471,0.043031,0.073388,0.554002,0.752577,0.604288,4.735301,2.808697,1.565494,4.246263,8.606338,2.13349
2019-07-26,0.0818,0.1234,0.5572,0.039,0.0687,0.626,1.2403,0.927,3.3011,2.2208,1.3535,2.2724,5.0581,1.452
2019-07-29,0.096227,0.117677,0.418941,0.051364,0.068055,0.511663,1.393068,0.55536,3.286998,2.780353,1.583452,2.024803,3.645558,1.466962
2019-07-30,0.053,0.1246,0.5699,0.0594,0.0781,0.992,0.8855,0.6609,3.656,5.0008,1.3436,1.9549,4.7113,1.8017
2019-07-31,0.0649,0.1207,0.7009,0.0476,0.0803,1.0574,1.3166,0.7855,2.5363,2.7155,0.9418,2.8009,6.4853,1.4422
2019-08-01,0.0677,0.1074,0.6638,0.044,0.0722,0.6478,0.7661,0.7763,1.6759,2.9511,1.1001,1.9139,4.3609,1.0796
2019-08-02,0.0703,0.1457,0.5122,0.0749,0.0901,0.6753,1.1162,0.737,2.7033,4.0112,1.3522,2.5354,6.6294,1.6621
2019-08-05,0.1138,0.2504,0.8622,0.1133,0.1033,0.6304,1.1916,0.9155,2.5835,4.1349,1.0742,2.0123,5.5675,2.4385
2019-08-06,0.1032,0.2858,1.1181,0.0841,0.0998,3.3805,1.4419,0.9487,3.0817,4.7928,2.135,3.0307,5.09,2.7476
2019-08-07,0.0741,0.1606,0.551,0.0504,0.0628,2.479,0.7409,0.6227,1.7574,2.719,1.1061,2.0654,4.2256,1.9146
2019-08-08,0.1165,0.1565,0.7529,0.0398,0.0789,1.5492,1.6121,0.6256,2.0344,2.9365,0.7735,1.4018,4.0066,1.4268
2019-08-09,0.0704,0.1346,0.4459,0.0397,0.0711,1.8942,1.0273,0.7509,2.0683,2.2415,1.159,3.0374,3.9627,3.034
2019-08-12,0.0759,0.1194,0.4579,0.0774,0.0612,1.2966,0.8432,0.7944,2.072,3.6915,1.3409,1.8583,4.8614,2.0635
2019-08-13,0.0731,0.1244,0.4586,0.0314,0.055,0.6638,1.0986,1.1848,1.4853,2.2087,0.7512,1.3664,2.9472,1.255
2019-08-14,0.0716,0.1551,0.5419,0.0388,0.0929,0.8426,0.7166,0.8115,2.4497,2.861,1.3552,2.4827,5.2831,2.5689
2019-08-15,0.0731,0.1759,0.5056,0.0453,0.0705,0.6493,0.7662,0.5817,1.7764,3.0943,1.3136,2.7472,6.9625,3.548
2019-08-16,0.086,0.1272,0.8198,0.0463,0.0678,1.0019,0.9146,0.7906,1.824,4.7216,2.3763,3.3359,5.3156,3.0101
2019-08-19,0.1182,0.1704,0.715,0.0531,0.1571,1.0895,1.3099,0.9351,2.4274,8.9003,2.4315,5.4127,6.1884,3.6785
2019-08-20,0.1391,0.099,0.5498,0.0426,0.0676,0.7098,1.2074,0.7704,1.7344,6.6495,1.5666,3.669,3.7896,3.7147
2019-08-21,0.1036,0.0909,0.4689,0.0409,0.0369,1.1738,1.3216,0.7501,1.3882,3.4013,1.2187,2.9421,4.289,2.6524
2019-08-22,0.0977,0.1758,0.5951,0.06,0.0545,0.5631,0.887,1.8506,3.5387,2.9415,2.0785,2.2241,4.845,2.4511
2019-08-23,0.1109,0.1312,0.5889,0.0501,0.0459,0.9444,0.8342,2.1651,2.1772,4.2087,1.1516,2.6457,3.1565,3.2143
2019-08-26,0.1103,0.1498,0.4655,0.0475,0.0668,0.6958,1.0604,1.2473,1.8629,3.9118,1.4752,2.645,3.0876,2.2798
2019-08-27,0.261,0.2619,0.6121,0.1218,0.0919,1.1097,2.1353,1.2694,2.6898,5.5972,4.1459,3.9616,5.8402,10.3309
2019-08-28,0.1117,0.1071,1.0456,0.061,0.0533,1.4091,1.0947,1.5474,1.837,2.8658,2.4282,2.7181,3.2857,7.1833
2019-08-29,0.1052,0.1668,0.7108,0.0629,0.0382,0.8545,2.3188,0.854,1.6625,2.3072,1.7677,4.4908,3.8185,4.801
2019-08-30,0.0746,0.1623,0.9094,0.0605,0.061,1.4317,1.2754,0.8927,1.7556,3.3774,2.5039,7.2906,9.5778,4.6811
2019-09-02,0.1473,0.2459,0.6774,0.1494,0.0793,1.0351,1.1999,1.0374,1.6291,5.5277,2.3693,5.7563,7.3275,4.0185
2019-09-03,0.1062,0.1,0.972,0.0735,0.0568,1.2076,0.897,0.8388,1.4197,3.6024,1.7293,5.8542,7.9349,5.1761
2019-09-04,0.108,0.1973,0.7204,0.0813,0.0846,0.8147,1.4065,0.9384,1.4359,6.5833,2.2798,7.6082,8.7234,4.0158
2019-09-05,0.1605,0.2386,1.1765,0.0936,0.1218,1.4108,2.2153,1.5334,3.3585,10.1509,3.9127,6.8447,7.8249,6.7004
2019-09-06,0.0777,0.1151,0.7505,0.0741,0.0729,0.7319,0.9581,1.285,2.8595,5.4135,2.2387,4.626,6.1482,4.9404
2019-09-09,0.118,0.1639,0.9476,0.0765,0.1112,1.7146,1.2221,1.708,4.5214,6.3369,3.3984,5.6738,5.9602,6.6012
2019-09-10,0.0935,0.2372,0.4517,0.053,0.0912,1.2787,0.9606,1.1254,3.6684,5.5369,2.6055,5.6287,6.185,5.0115
2019-09-11,0.0968,0.1345,1.3227,0.0558,0.0919,0.9695,0.9658,1.0201,4.0817,4.8637,2.0285,3.8824,3.9329,3.2194
2019-09-12,0.1063,0.1382,0.5662,0.0692,0.0647,0.6515,0.887,0.8692,2.1502,4.0435,1.4916,2.7185,3.3805,3.5467
2019-09-16,0.0892,0.1599,0.5515,0.0622,0.0448,1.015,0.98,0.7346,1.7489,3.4853,1.4083,3.8784,3.9048,2.9807
2019-09-17,0.1245,0.1844,0.7416,0.0911,0.0675,0.7736,0.8806,0.9258,2.3053,4.6072,2.7081,5.3107,4.6977,5.6868
2019-09-18,0.069,0.1897,1.0121,0.0776,0.0471,0.784,0.6839,0.4671,1.2254,2.8158,1.1775,2.6557,3.0946,3.4734
2019-09-19,0.0576,0.0929,0.9347,0.0499,0.0432,0.6989,0.781,0.541,1.4076,3.2495,1.2402,2.6126,2.716,3.302
2019-09-20,0.1194,0.1592,1.416,0.0862,0.0706,0.5746,1.5583,0.6028,1.3805,2.8847,1.4173,5.6085,4.5618,7.4373
2019-09-23,0.0634,0.1667,0.9631,0.0625,0.0435,0.7657,1.0933,0.841,1.1482,2.9859,1.4163,4.3983,5.3382,9.717
2019-09-24,0.1003,0.1084,0.9427,0.079,0.0346,0.6591,0.8298,0.6999,1.2266,3.6534,2.6608,4.6758,4.9323,10.8695
2019-09-25,0.1585,0.1145,1.216,0.052,0.0377,0.767,0.9933,0.708,2.1486,2.9799,1.6312,3.6198,5.7521,8.1668
2019-09-26,0.1191,0.1134,0.6174,0.0549,0.0802,0.7502,1.111,0.6095,1.2182,3.9955,1.7209,3.5401,4.2811,6.1487
2019-09-27,0.0938,0.1173,0.5548,0.1204,0.0718,0.492,0.648,0.3566,0.8201,2.207,0.9403,2.0021,2.3893,3.4021
2019-09-30,0.0748,0.0869,0.5515,0.0661,0.0512,0.6458,0.5739,0.4308,0.7942,2.1292,1.1261,1.6803,2.0759,2.66
2019-10-08,0.116,0.1206,1.5179,0.0816,0.0587,0.6149,0.7245,0.4262,0.8711,2.1085,1.8102,1.4041,1.9232,2.2632
2019-10-09,0.0564,0.0878,1.1281,0.1065,0.0744,0.5709,0.8644,0.4425,0.8434,2.1107,1.0695,1.5133,2.2633,1.8924
2019-10-10,0.1353,0.0868,1.2211,0.0432,0.0651,0.6036,0.8809,0.5484,0.8337,2.6804,3.341,1.7474,2.2982,2.5331
2019-10-11,0.0923,0.1012,0.8008,0.0598,0.0864,0.5747,0.7272,0.664,0.8182,4.2831,2.3259,1.6462,1.919,2.0353
2019-10-14,0.1546,0.132,1.4002,0.0956,0.138,0.8961,0.7842,0.7354,1.1404,4.6913,1.8352,2.5175,3.2361,2.9372
2019-10-15,0.1717,0.1256,1.042,0.0727,0.0834,0.5782,0.8448,0.6716,0.8121,3.4315,1.3964,2.0822,2.0411,4.5501
2019-10-16,0.0967,0.1292,0.8172,0.0568,0.0846,0.5571,0.58,0.6269,0.5995,2.6771,4.7187,2.011,1.4803,4.9379
2019-10-17,0.0628,0.0886,1.518,0.0765,0.0545,0.4076,0.539,0.3376,0.6394,1.956,2.2599,1.3732,1.5776,3.1075
2019-10-18,0.1369,0.1364,1.2998,0.075,0.0726,0.5232,0.4425,0.6576,0.9294,3.005,1.9454,1.6186,2.6772,2.0298
2019-10-21,0.1088,0.1316,1.0872,0.0673,0.0645,0.5514,0.598,0.4631,0.7649,2.1321,1.9261,1.5234,1.7388,1.7625
2019-10-22,0.0856,0.1098,0.7303,0.0809,0.0635,0.4142,0.3789,0.2913,0.6577,1.8994,1.868,1.5285,1.7454,1.8744
2019-10-23,0.0759,0.1297,0.774,0.0724,0.0921,0.5349,0.3532,0.2662,1.4019,2.0008,1.7301,1.9769,1.4483,2.0253
2019-10-24,0.0605,0.0928,1.3242,0.1409,0.0951,0.7752,0.5043,0.2768,0.8392,1.9905,1.7652,1.3298,1.82,1.809
2019-10-25,0.0889,0.131,1.0459,0.1013,0.0651,0.6173,1.6119,0.325,0.7088,2.9024,3.1629,1.7016,2.0185,2.4915
2019-10-28,0.0621,0.1493,0.9074,0.1094,0.0688,0.6301,0.7365,0.4611,0.941,6.9779,2.5016,3.5021,3.1124,5.4369
2019-10-29,0.0699,0.1641,1.6038,0.1319,0.069,0.7906,0.829,0.4831,0.7545,4.2667,2.0258,2.5012,2.2968,3.3108
2019-10-30,0.0655,0.1577,2.0952,0.0724,0.0516,0.9395,0.7698,1.5116,0.638,2.4197,0.9856,1.4565,2.5816,1.6712
2019-10-31,0.0803,0.1401,0.9056,0.0871,0.063,2.7293,0.8282,0.9703,1.1231,1.8442,0.9384,1.4155,1.8934,2.1022
2019-11-01,0.0736,0.2205,1.1644,0.0931,0.0588,1.6175,0.8371,0.59,0.6019,2.5064,1.2859,1.3125,1.5421,2.1467
2019-11-04,0.064,0.277,1.2923,0.106,0.0456,1.0595,1.3443,0.4745,0.6212,2.4341,1.331,2.0842,2.1657,2.3707
2019-11-05,0.0784,0.1635,1.0025,0.1568,0.0748,1.2954,1.0774,0.675,0.713,3.6051,1.487,1.6672,2.7886,2.0336
2019-11-06,0.0496,0.0896,0.5407,0.1126,0.0471,0.7719,0.9023,0.8479,0.6497,2.4394,1.1835,1.7634,7.15,1.6905
2019-11-07,0.0716,0.0907,0.5659,0.1349,0.0495,0.6006,0.6617,0.8489,1.3774,1.671,0.7895,1.0205,4.2784,1.2942
2019-11-08,0.0793,0.1309,0.6094,0.1299,0.0695,0.6039,0.7773,0.8011,0.7908,2.4601,3.4206,2.2848,2.491,3.1027
2019-11-11,0.0776,0.155,0.5972,0.1889,0.0887,0.6935,0.6936,0.5407,0.8669,2.7833,2.1011,2.3988,3.4101,2.2114
2019-11-12,0.0588,0.0855,0.6435,0.1307,0.0496,0.4781,0.4656,0.3907,1.3253,2.3766,1.6736,1.547,2.4276,1.5261
2019-11-13,0.0526,0.0809,0.6778,0.1471,0.0588,0.5585,0.6766,0.5083,0.6928,1.5177,0.924,1.121,2.5595,1.4418
2019-11-14,0.0587,0.1219,0.6009,0.1436,0.0594,0.6464,0.5613,0.3542,2.6099,1.8467,1.5266,2.4849,2.4006,1.8324
2019-11-15,0.0763,0.0763,0.4573,0.2349,0.0471,0.5285,0.7291,0.4046,1.5863,2.9081,1.5972,3.066,2.5929,1.5463
2019-11-18,0.048,0.1612,0.4819,0.2018,0.0577,0.5205,0.5548,0.4707,1.4354,1.8826,0.987,1.5728,1.5864,1.0388
2019-11-19,0.0504,0.1066,0.5607,0.1732,0.0505,0.9646,0.5418,0.4687,1.0781,2.3583,1.7277,1.9499,2.1726,2.1594
2019-11-20,0.0688,0.1736,0.5196,0.1545,0.0536,0.5353,0.4054,0.3453,0.8599,2.0546,1.3024,1.9911,1.8772,11.9169
2019-11-21,0.0638,0.1101,0.4067,0.1075,0.0646,0.4771,0.5999,0.4997,0.8588,1.2157,0.8965,1.1868,1.7506,7.1585
2019-11-22,0.0866,0.1888,0.7119,0.2731,0.0527,0.7529,1.2049,0.616,0.976,1.972,4.0673,2.3267,2.6597,4.7987
2019-11-25,0.0767,0.1612,0.5634,0.6157,0.0662,0.5421,2.4612,1.0672,1.2208,1.8514,2.5488,1.503,1.819,4.034
2019-11-26,0.2358,0.3233,0.7858,0.2704,0.0864,0.7407,1.4784,0.8729,3.7837,1.3872,1.0817,1.3739,1.8072,3.6468
2019-11-27,0.0763,0.1563,0.5494,0.1838,0.0371,0.5083,0.8098,0.4237,1.9495,1.4757,0.9118,1.7168,2.5167,7.2882
2019-11-28,0.0453,0.1059,0.4843,0.1732,0.0469,0.4212,1.0452,0.4219,1.4156,1.088,0.7427,1.1156,1.4204,4.2441
2019-11-29,0.0573,0.1854,0.6795,0.1835,0.0735,0.6889,1.3447,0.3866,2.0638,1.6579,0.76,1.6407,1.3086,3.4942
2019-12-02,0.0734,0.116,0.5855,0.1917,0.0409,0.8946,0.9726,0.3797,1.2892,2.06,0.9105,1.4464,1.9192,3.4924
2019-12-03,0.0448,0.1065,0.3896,0.1915,0.043,1.08,0.6145,0.4125,2.0953,1.6238,1.2619,1.3039,1.8702,5.0961
2019-12-04,0.0474,0.133,0.3695,0.1437,0.0396,0.6845,0.54,0.6046,3.515,1.4403,1.6722,2.2463,4.3205,4.0274
2019-12-05,0.0787,0.097,0.7782,0.2494,0.0492,0.6602,1.0291,0.5511,2.2197,3.7763,1.4977,2.5378,3.2787,4.5698
2019-12-06,0.0885,0.0754,0.8905,0.1625,0.0312,0.5342,0.7435,0.5974,2.0356,2.1706,1.6286,2.1479,5.2744,3.9205
2019-12-09,0.056,0.1005,0.5364,0.3028,0.0456,0.7464,0.7017,0.5108,2.7918,1.8306,1.4076,3.5182,4.3805,3.676
2019-12-10,0.0553,0.1344,0.6683,0.1743,0.0519,0.4256,1.0482,0.3697,2.2159,2.0909,1.4625,3.2289,3.6954,5.4528
2019-12-11,0.0704,0.1654,0.4827,0.1954,0.0536,0.4734,0.5735,0.7791,2.4027,2.4448,2.0626,2.4699,3.4219,4.0819
2019-12-12,0.1262,0.1043,0.564,0.1639,0.0667,0.387,0.8103,0.7094,1.6026,2.04,1.4457,2.7598,3.7829,3.8665
2019-12-13,0.2024,0.1701,1.293,0.2449,0.0882,0.6564,1.1616,1.2414,2.4078,8.8154,1.7053,2.724,3.6288,3.7918
2019-12-16,0.1282,0.1077,0.9639,0.2454,0.0519,0.6572,1.3138,1.0982,5.2548,6.3693,2.8792,3.9737,4.327,8.4647
2019-12-17,0.0861,0.1872,0.558,0.4354,0.0706,0.8042,0.8102,1.6698,7.2922,7.9629,2.3931,3.5256,4.4309,6.8274
2019-12-18,0.1209,0.2958,0.6332,0.2181,0.0541,0.6305,0.8364,0.9927,3.9278,5.1928,2.0509,2.8503,3.3991,6.3999
2019-12-19,0.07,0.1879,0.5163,0.1652,0.0565,0.7103,0.5492,0.8869,3.7901,3.6733,1.5297,2.7919,2.9454,3.7898
2019-12-20,0.0715,0.1711,0.5621,0.2133,0.0449,0.5141,0.6317,2.541,2.7819,4.2501,1.5268,3.6318,2.1225,5.0406
2019-12-23,0.0569,0.1439,0.5403,0.2097,0.0627,0.4997,0.8049,1.164,3.5042,3.4634,1.7392,2.6235,4.6478,4.1792
2019-12-24,0.0421,0.0975,0.3714,0.1157,0.0262,0.4548,0.378,1.3729,2.8301,2.1385,1.1325,1.4023,2.931,2.1304
2019-12-25,0.0522,0.0841,0.2866,0.1158,0.0332,0.371,0.6061,1.6818,2.3469,2.4517,1.6196,2.526,8.0827,3.5973
2019-12-26,0.0614,0.075,0.3081,0.1445,0.0434,0.325,1.6558,0.9674,3.4794,3.0164,5.1114,1.6889,4.1494,2.252
2019-12-27,0.07,0.108,0.577,0.2946,0.0735,0.7712,1.4718,0.961,3.4684,4.4527,3.2041,2.0551,3.4593,2.5963
2019-12-30,0.0869,0.1379,0.6922,0.4126,0.0735,0.7843,1.3336,1.7225,2.8556,6.7507,1.8497,1.733,3.1933,2.2594
2019-12-31,0.0549,0.1526,0.6502,0.2202,0.0669,0.4709,0.9978,1.1587,1.8457,3.8292,1.3552,1.2915,2.104,2.0023
2020-01-02,0.0869,0.1933,1.4474,0.3959,0.0699,0.9245,1.4987,1.397,2.3932,5.5489,2.6392,2.7755,3.3698,3.8858
2020-01-03,0.0702,0.1513,0.8388,0.2286,0.038,0.7224,1.2492,1.1391,2.9372,3.4822,2.3785,2.3856,2.5538,3.2067
2020-01-06,0.1889,0.2028,1.5966,0.3197,0.0854,0.7263,1.9311,1.4892,2.7977,4.9474,6.7183,3.1941,3.0913,8.4597
2020-01-07,0.1055,0.1361,1.312,0.2499,0.0991,1.0704,1.4092,0.8188,1.9308,3.7165,2.6872,2.7238,2.2923,4.5997
2020-01-08,0.1202,0.1346,0.8474,0.3075,0.0572,0.7847,1.1767,0.9729,6.4464,3.8504,2.5463,4.6842,3.7732,8.601
2020-01-09,0.1036,0.2764,1.0076,0.1823,0.0439,0.7404,0.8967,0.7822,3.2381,3.8002,2.5117,6.0471,2.5664,5.7077
2020-01-10,0.099,0.196,1.2208,0.2084,0.0349,0.4587,1.3192,0.9582,2.0765,4.749,2.139,3.7195,4.2901,3.5292
2020-01-13,0.1027,0.2116,0.8069,0.2185,0.0565,0.6553,1.0132,4.5485,2.3228,4.0549,2.7072,11.5626,5.7491,5.4906
2020-01-14,0.111,0.1688,1.5305,0.1708,0.0447,0.4429,1.2856,5.3914,2.2834,2.9759,2.0248,10.1373,4.1273,4.2244
2020-01-15,0.0958,0.1434,1.6021,0.2279,0.0351,0.8229,0.8866,2.6187,2.1134,2.258,1.8544,6.3844,4.3082,3.1528
2020-01-16,0.0674,0.165,0.6975,0.1998,0.0619,0.481,0.6821,2.9434,1.4393,1.7145,1.7741,6.293,3.8039,6.4074
2020-01-17,0.1762,0.1361,1.0137,0.1336,0.0338,0.6655,0.5379,4.6517,1.4523,2.0898,1.6885,5.8893,3.2338,6.0923
2020-01-20,0.1128,0.1674,2.3584,0.2242,0.0297,0.5617,0.7911,2.6369,2.6274,2.7458,2.2321,5.7018,4.8405,7.662
2020-01-21,0.0744,0.2382,2.2494,0.1684,0.0663,0.6622,1.0945,1.787,2.372,3.1687,1.8898,4.8871,5.3388,4.9535
2020-01-22,0.1082,0.1766,1.7219,0.2071,0.0608,0.627,0.7868,2.8753,2.6272,3.4753,2.7512,7.3765,5.5355,3.2431
2020-01-23,0.1602,0.2357,1.9851,0.2546,0.0827,1.2924,1.6925,2.5563,3.1548,4.4982,3.5105,7.2346,6.4374,4.7262
2020-02-03,0.3266,0.4492,4.7637,0.4711,0.1625,2.1725,2.3495,0.8802,0.456,0.6645,5.2151,1.4717,0.5262,0.5187
2020-02-04,0.1434,0.3606,3.2886,0.3478,0.1095,1.3627,2.173,3.2242,4.398,5.8198,5.7652,6.1352,5.1941,5.2836
2020-02-05,0.1051,0.2529,2.1519,0.2245,0.0844,1.017,2.1395,3.912,3.1525,4.6188,8.605,4.7087,5.295,4.5755
2020-02-06,0.0877,0.3203,1.669,0.2116,0.065,1.1309,1.5746,2.64,3.9864,6.632,7.0779,6.0699,4.3099,3.6265
2020-02-07,0.1077,0.2161,1.0985,0.1659,0.0677,0.9371,1.553,2.8166,2.4523,4.1717,5.8065,9.6203,6.2545,3.2929
2020-02-10,0.0717,0.3294,1.1765,0.232,0.0539,0.9085,2.0006,3.0929,2.5511,3.2238,4.5552,8.92,4.6797,2.8879
2020-02-11,0.0595,0.2603,0.9225,0.2286,0.0609,0.7747,1.2323,1.7198,2.0266,2.6967,4.5088,5.7986,3.7375,2.6534
2020-02-12,0.0712,0.1759,1.2013,0.1121,0.0419,0.6237,1.5192,1.7311,2.0856,4.2525,5.6502,7.5841,5.7013,3.6351
2020-02-13,0.0561,0.1184,1.2504,0.1075,0.0419,0.8401,1.1138,2.0773,2.2948,3.2933,4.034,6.2219,7.2986,4.4415
2020-02-14,0.0448,0.1641,0.8387,0.1077,0.0382,0.6713,0.8514,1.8513,2.1225,7.851,3.3781,7.4438,6.8637,3.3391
2020-02-17,0.0659,0.2443,1.5318,0.1838,0.0644,1.0426,1.225,1.8401,3.8658,7.5541,5.1292,5.0583,5.719,4.4146
2020-02-18,0.0573,0.1588,1.1813,0.1856,0.0542,0.8481,1.046,2.002,4.6624,4.6274,5.2446,5.9873,7.4753,5.2227
2020-02-19,0.0632,0.1429,1.055,0.1467,0.0538,1.005,1.3667,3.8353,3.1138,5.2133,4.5646,5.3682,9.5713,4.1287
2020-02-20,0.066,0.1712,1.5188,0.1635,0.0678,0.9801,1.3162,5.6931,5.9576,8.8029,3.3292,4.1486,6.9499,6.3882
2020-02-21,0.0827,0.1692,1.1758,0.1817,0.0487,0.9287,1.4969,3.9906,5.6655,14.628,7.7521,6.922,7.1848,9.4201
2020-02-24,0.0781,0.2409,2.713,0.2046,0.0633,1.2585,1.902,3.1383,5.7896,9.6864,6.236,5.3494,6.9038,16.5214
2020-02-25,0.0873,0.3101,1.8769,0.2011,0.0716,1.0502,1.9799,3.5719,6.0256,11.7145,6.3651,6.0746,8.4701,16.7665
2020-02-26,0.1456,0.2371,1.5615,0.2284,0.0744,0.8752,1.4606,4.583,5.9722,10.785,4.9536,6.7284,7.7705,14.8026
2020-02-27,0.0843,0.2403,1.693,0.1698,0.0578,0.9278,1.5846,2.3907,3.1306,7.5917,4.9228,5.3392,4.7179,9.7015
2020-02-28,0.1246,0.3881,2.049,0.2346,0.0862,0.9113,1.8632,2.9654,5.5217,10.4881,4.8507,6.187,5.6866,8.7465
2020-03-02,0.132,0.3079,1.7928,0.276,0.0616,0.8054,2.0534,1.9782,4.6489,8.4547,4.7134,4.9917,4.3124,6.6269
2020-03-03,0.1064,0.2409,1.3346,0.2714,0.0649,1.0201,1.6946,2.4043,4.3457,7.8925,10.2288,5.9269,4.914,7.8331
2020-03-04,0.1093,0.2694,2.0296,0.1594,0.0478,0.9219,1.0527,1.5862,3.3543,7.7113,6.7851,4.713,4.199,6.1155
2020-03-05,0.1218,0.2742,1.7266,0.315,0.0779,1.4834,2.7739,1.4904,2.7343,11.072,5.5708,4.5437,4.1951,6.0248
2020-03-06,0.0926,0.1759,1.1055,0.1684,0.0517,0.7923,1.2546,1.2906,3.5069,6.5695,3.6782,3.5559,2.8852,8.816
2020-03-09,0.1676,0.2684,1.5644,0.2287,0.096,1.295,2.9032,2.5641,3.6405,8.746,4.3647,4.829,4.1799,6.774
2020-03-10,0.1917,0.2175,0.9762,0.1642,0.0707,1.03,1.3993,2.339,3.6665,8.0484,4.2269,5.4292,4.1079,6.6507
2020-03-11,0.0803,0.2216,0.6615,0.1113,0.0539,0.8661,0.9718,1.9481,2.8676,6.0132,3.509,3.7113,3.2149,6.9118
2020-03-12,0.1108,0.2831,1.1295,0.1079,0.0632,0.9284,2.4299,2.0373,3.9754,5.2021,3.6632,2.6878,2.5811,4.2068
2020-03-13,0.2107,0.293,1.6153,0.174,0.0988,1.4208,2.4243,1.8691,3.8738,7.3724,3.6267,10.233,4.0247,7.361
2020-03-16,0.1468,0.2302,1.7669,0.2023,0.0883,1.134,2.2261,2.0933,3.9572,7.8093,3.5337,9.9731,3.6339,6.0637
