name,pubDate,roe
华泰证券,2021-10-30,0.082352
鹏鼎控股,2021-10-30,0.076478
芯原股份,2021-10-30,-0.008238
金龙鱼,2021-10-30,0.043278
京沪高铁,2021-10-30,0.02348
中金黄金,2021-10-30,0.057665
中天科技,2021-10-30,0.020678
上汽集团,2021-10-30,0.076652
中国船舶,2021-10-30,0.008922
天齐锂业,2021-10-30,0.057565
华夏银行,2021-10-30,0.056675
巨人网络,2021-10-30,0.087228
中国东航,2021-10-30,-0.165059
紫光股份,2021-10-30,0.054115
中国化学,2021-10-30,0.066488
海南机场,2021-10-30,0.047797
南京银行,2021-10-30,0.109889
古井贡酒,2021-10-30,0.149984
国泰海通,2021-10-30,0.082786
科伦药业,2021-10-30,0.062437
中远海能,2021-10-30,0.012899
中航机载,2021-10-30,0.053183
深南电路,2021-10-30,0.132437
招商轮船,2021-10-30,0.061142
上港集团,2021-10-30,0.128037
兴业证券,2021-10-30,0.090684
美的集团,2021-10-30,0.198734
招商公路,2021-10-30,0.071477
建设银行,2021-10-30,0.095003
方正证券,2021-10-30,0.0476
正泰电器,2021-10-30,0.089787
药明康德,2021-10-30,0.10196
包钢股份,2021-10-30,0.068992
用友网络,2021-10-30,0.017985
中国银河,2021-10-30,0.083435
中国中铁,2021-10-30,0.077895
中远海控,2021-10-30,0.867124
兖矿能源,2021-10-30,0.1999
晶盛机电,2021-10-30,0.193991
中航沈飞,2021-10-30,0.136413
中国中免,2021-10-30,0.332373
广汽集团,2021-10-30,0.061422
国电电力,2021-10-30,0.036502
中国太保,2021-10-30,0.104075
大华股份,2021-10-30,0.113077
上海医药,2021-10-30,0.095396
工商银行,2021-10-30,0.08339
南方航空,2021-10-30,-0.085598
东方电气,2021-10-30,0.059115
分众传媒,2021-10-30,0.261608
三峡能源,2021-10-30,0.073308
宝信软件,2021-10-30,0.178439
交通银行,2021-10-30,0.071079
海天味业,2021-10-30,0.226837
中国银行,2021-10-30,0.077888
长城汽车,2021-10-30,0.085015
中国中冶,2021-10-30,0.059575
潍柴动力,2021-10-30,0.130211
国电南瑞,2021-10-30,0.091623
申万宏源,2021-10-30,0.079235
徐工机械,2021-10-30,0.129498
长江电力,2021-10-30,0.112501
国投电力,2021-10-30,0.072744
海尔智家,2021-10-30,0.137456
宝钢股份,2021-10-30,0.115453
海光信息,2021-11-08,-0.008602
中芯国际,2021-11-12,0.071111
中国海油,2021-11-15,0.074853
盛美上海,2021-11-17,0.131624
华大九天,2021-11-19,0.022754
锐捷网络,2021-11-25,0.188776
软通动力,2021-12-10,0.105635
龙芯中科,2021-12-10,0.076423
中国移动,2021-12-14,0.077069
联影医疗,2021-12-31,0.164457
晶科能源,2022-01-07,0.056098
首创证券,2022-01-24,0.066064
指南针,2022-01-25,0.14666
软通动力,2022-02-24,0.205473
东鹏饮料,2022-02-28,0.387868
同花顺,2022-03-01,0.326676
拓荆科技,2022-03-02,0.050335
盛美上海,2022-03-02,0.090813
海光信息,2022-03-07,0.063911
爱美客,2022-03-08,0.200307
中兴通讯,2022-03-09,0.143765
宝丰能源,2022-03-10,0.249881
平安银行,2022-03-10,0.095674
藏格矿业,2022-03-11,0.164337
中信特钢,2022-03-11,0.260083
中国联通,2022-03-12,0.042472
万华化学,2022-03-15,0.420344
深南电路,2022-03-15,0.185567
大全能源,2022-03-16,0.541771
鹏鼎控股,2022-03-17,0.146229
中国广核,2022-03-18,0.099219
中国电信,2022-03-18,0.065523
福耀玻璃,2022-03-18,0.131363
中国平安,2022-03-18,0.129042
万泰生物,2022-03-18,0.575921
洛阳钼业,2022-03-19,0.129698
用友网络,2022-03-19,0.097418
紫金矿业,2022-03-19,0.245708
东方财富,2022-03-19,0.221588
新奥股份,2022-03-19,0.357201
招商银行,2022-03-19,0.151561
中国巨石,2022-03-19,0.301392
瑞芯微,2022-03-22,0.235466
卫星化学,2022-03-22,0.364107
云铝股份,2022-03-22,0.22129
天赐材料,2022-03-22,0.418942
小商品城,2022-03-22,0.094721
招商蛇口,2022-03-22,0.098764
华能国际,2022-03-23,-0.090453
沪电股份,2022-03-23,0.157355
中国铝业,2022-03-23,0.091034
复星医药,2022-03-23,0.124306
工业富联,2022-03-23,0.179513
中国移动,2022-03-24,0.101491
金山办公,2022-03-24,0.142888
金龙鱼,2022-03-24,0.04854
药明康德,2022-03-24,0.143612
中信银行,2022-03-25,0.095042
中国人寿,2022-03-25,0.109668
兴业银行,2022-03-25,0.12723
生益电子,2022-03-25,0.090417
海天味业,2022-03-25,0.306914
中煤能源,2022-03-25,0.123758
国联民生,2022-03-25,0.065886
三花智控,2022-03-25,0.158759
浙商证券,2022-03-25,0.101685
光大证券,2022-03-25,0.063171
光大银行,2022-03-26,0.092756
华润三九,2022-03-26,0.141117
华电国际,2022-03-26,-0.074155
云南白药,2022-03-26,0.07351
紫光股份,2022-03-26,0.071941
同仁堂,2022-03-26,0.119945
海螺水泥,2022-03-26,0.192569
中国人保,2022-03-26,0.102714
金风科技,2022-03-26,0.099181
交通银行,2022-03-26,0.095651
中国神华,2022-03-26,0.136403
江西铜业,2022-03-26,0.086895
中国石化,2022-03-28,0.093845
招商轮船,2022-03-28,0.138902
中国太保,2022-03-28,0.12143
招商证券,2022-03-28,0.106718
中国通号,2022-03-28,0.076051
青岛啤酒,2022-03-29,0.144667
宇通客车,2022-03-29,0.040179
中航西飞,2022-03-29,0.042059
江波龙,2022-03-29,0.258536
宝信软件,2022-03-29,0.223171
中信证券,2022-03-29,0.118192
中航沈飞,2022-03-29,0.157295
双汇发展,2022-03-29,0.208965
拓荆科技,2022-03-29,0.059172
士兰微,2022-03-29,0.307901
生益科技,2022-03-29,0.246215
山东黄金,2022-03-29,-0.006681
宁波港,2022-03-30,0.081565
新华保险,2022-03-30,0.142241
华鲁恒升,2022-03-30,0.384587
中国银行,2022-03-30,0.101586
芯原股份,2022-03-30,0.004971
中泰证券,2022-03-30,0.092662
民生银行,2022-03-30,0.062295
比亚迪,2022-03-30,0.040083
中国中冶,2022-03-30,0.081553
长城汽车,2022-03-30,0.112602
龙芯中科,2022-03-30,0.187812
中国能建,2022-03-30,0.079994
上港集团,2022-03-30,0.156769
华大九天,2022-03-30,0.150455
华工科技,2022-03-30,0.108504
歌尔股份,2022-03-30,0.181976
上海医药,2022-03-30,0.107555
四川路桥,2022-03-30,0.224344
浙商银行,2022-03-30,0.085842
建设银行,2022-03-30,0.122152
东方电气,2022-03-31,0.072203
南山铝业,2022-03-31,0.08194
中金公司,2022-03-31,0.138125
方正证券,2022-03-31,0.045006
贵州茅台,2022-03-31,0.299036
中芯国际,2022-03-31,0.103041
渝农商行,2022-03-31,0.096689
中国中车,2022-03-31,0.070664
海尔智家,2022-03-31,0.178235
中国中铁,2022-03-31,0.104096
中远海能,2022-03-31,-0.157418
中国交建,2022-03-31,0.071201
中远海控,2022-03-31,1.008949
中国银河,2022-03-31,0.115756
中信建投,2022-03-31,0.138779
中国国航,2022-03-31,-0.239484
万科A,2022-03-31,0.097832
京东方A,2022-03-31,0.209835
工商银行,2022-03-31,0.113258
中微公司,2022-03-31,0.110483
兴业证券,2022-03-31,0.120187
厦门钨业,2022-03-31,0.142441
潍柴动力,2022-03-31,0.151577
中联重科,2022-03-31,0.121024
华泰证券,2022-03-31,0.09619
东方证券,2022-03-31,0.086407
国投资本,2022-03-31,0.100888
广汽集团,2022-03-31,0.084029
长电科技,2022-03-31,0.172064
中国海油,2022-03-31,0.153768
中国卫星,2022-03-31,0.03908
邮储银行,2022-03-31,0.103923
赣锋锂业,2022-03-31,0.320767
顺丰控股,2022-03-31,0.061256
中航光电,2022-03-31,0.161453
兖矿能源,2022-03-31,0.265876
农业银行,2022-03-31,0.104422
国泰海通,2022-03-31,0.105551
中国铁建,2022-03-31,0.094403
申万宏源,2022-03-31,0.10233
南方航空,2022-03-31,-0.176735
广发证券,2022-03-31,0.106004
中国东航,2022-03-31,-0.231809
恒生电子,2022-03-31,0.285595
中航机载,2022-03-31,0.073063
中国石油,2022-04-01,0.074346
赛轮轮胎,2022-04-02,0.136821
中油资本,2022-04-02,0.060899
招商公路,2022-04-02,0.087794
恒力石化,2022-04-07,0.298283
宁波银行,2022-04-08,0.145918
领益智造,2022-04-08,0.07799
联影医疗,2022-04-08,0.328147
天山铝业,2022-04-08,0.188993
山金国际,2022-04-09,0.125104
浪潮信息,2022-04-09,0.135278
航发动力,2022-04-09,0.032293
科伦药业,2022-04-11,0.080608
海大集团,2022-04-12,0.112264
特变电工,2022-04-12,0.1774
安克创新,2022-04-12,0.171512
紫金矿业,2022-04-12,0.08189
海大集团,2022-04-12,0.013727
江苏银行,2022-04-13,0.10638
沪硅产业,2022-04-13,0.014711
深南电路,2022-04-13,0.034871
杰瑞股份,2022-04-15,0.134689
福耀玻璃,2022-04-15,0.032593
拓普集团,2022-04-15,0.110717
小商品城,2022-04-15,0.045078
包钢股份,2022-04-15,0.053053
天赐材料,2022-04-15,0.189366
德赛西威,2022-04-15,0.166937
北方稀土,2022-04-15,0.398066
新和成,2022-04-15,0.210236
中科曙光,2022-04-15,0.095297
指南针,2022-04-15,0.188283
中国建筑,2022-04-16,0.159571
南京银行,2022-04-16,0.138951
片仔癀,2022-04-16,0.276818
温氏股份,2022-04-16,-0.342666
杭州银行,2022-04-16,0.108358
万泰生物,2022-04-16,0.259348
海康威视,2022-04-16,0.286561
思源电气,2022-04-16,0.16085
海康威视,2022-04-16,0.035305
南京银行,2022-04-16,0.04051
上海机场,2022-04-16,-0.060329
今世缘,2022-04-16,0.23105
寒武纪,2022-04-16,-0.133894
德赛西威,2022-04-18,0.057648
拓荆科技,2022-04-19,-0.01001
天孚通信,2022-04-19,0.165413
保利发展,2022-04-19,0.145761
豪威集团,2022-04-19,0.326289
上海电气,2022-04-19,-0.160403
东方盛虹,2022-04-19,0.201222
徐工机械,2022-04-19,0.160106
宝丰能源,2022-04-19,0.055339
国信证券,2022-04-19,0.113766
阳光电源,2022-04-20,0.025885
迈瑞医疗,2022-04-20,0.318594
阳光电源,2022-04-20,0.121229
迈瑞医疗,2022-04-20,0.076568
山东黄金,2022-04-20,0.010716
东山精密,2022-04-20,0.134741
铜陵有色,2022-04-20,0.152663
中金黄金,2022-04-21,0.070368
中金黄金,2022-04-21,0.019735
德业股份,2022-04-21,0.329898
中国电信,2022-04-21,0.016714
紫光国微,2022-04-21,0.320145
川投能源,2022-04-21,0.017717
川投能源,2022-04-21,0.102839
中国广核,2022-04-22,0.027865
新产业,2022-04-22,0.186958
上海银行,2022-04-22,0.111438
巨化股份,2022-04-22,0.085906
新易盛,2022-04-22,0.032901
新产业,2022-04-22,0.053436
大全能源,2022-04-22,0.231526
东山精密,2022-04-22,0.024664
中国移动,2022-04-22,0.021195
中国联通,2022-04-22,0.013514
三六零,2022-04-22,0.006411
科大讯飞,2022-04-22,0.006571
科大讯飞,2022-04-22,0.105707
宁德时代,2022-04-22,0.214245
拓普集团,2022-04-22,0.035786
新易盛,2022-04-22,0.178832
三六零,2022-04-22,0.025121
片仔癀,2022-04-23,0.068805
中信特钢,2022-04-23,0.056809
京沪高铁,2022-04-23,0.025997
思源电气,2022-04-23,0.018031
圣邦股份,2022-04-23,0.102099
特变电工,2022-04-23,0.068005
蓝思科技,2022-04-23,0.048819
华润微,2022-04-23,0.035189
华润微,2022-04-23,0.162735
中国中免,2022-04-23,0.371823
华能水电,2022-04-23,0.011475
华能水电,2022-04-23,0.092675
圣邦股份,2022-04-23,0.358651
三一重工,2022-04-23,0.200134
招商银行,2022-04-23,0.041115
蓝思科技,2022-04-23,-0.009727
华润三九,2022-04-23,0.053415
晶科能源,2022-04-23,0.087596
中国中免,2022-04-23,0.083089
大华股份,2022-04-23,0.014937
恒瑞医药,2022-04-23,0.138312
华友钴业,2022-04-23,0.265989
云铝股份,2022-04-23,0.059927
恒瑞医药,2022-04-23,0.034723
亿联网络,2022-04-23,0.280204
亿联网络,2022-04-23,0.074034
大华股份,2022-04-23,0.155721
长城汽车,2022-04-23,0.025739
东方财富,2022-04-23,0.041888
中际旭创,2022-04-25,0.090512
先导智能,2022-04-25,0.035903
招商证券,2022-04-25,0.013455
三环集团,2022-04-25,0.148929
中际旭创,2022-04-25,0.01873
先导智能,2022-04-25,0.210115
芒果超媒,2022-04-25,0.153449
芒果超媒,2022-04-25,0.02947
汇川技术,2022-04-26,0.26948
浙商银行,2022-04-26,0.032224
沪电股份,2022-04-26,0.033968
汇川技术,2022-04-26,0.044327
爱尔眼科,2022-04-26,0.052703
爱尔眼科,2022-04-26,0.21956
传音控股,2022-04-26,0.318929
英维克,2022-04-26,0.006808
软通动力,2022-04-26,0.013074
亿纬锂能,2022-04-26,0.179869
安克创新,2022-04-26,0.032334
中国巨石,2022-04-26,0.078222
盐湖股份,2022-04-26,0.314631
盐湖股份,2022-04-26,0.665713
通威股份,2022-04-26,0.126968
中兴通讯,2022-04-26,0.042134
荣盛石化,2022-04-26,0.298899
通威股份,2022-04-26,0.241253
英维克,2022-04-26,0.125756
三花智控,2022-04-26,0.039828
国电电力,2022-04-26,-0.037367
万华化学,2022-04-26,0.075543
同花顺,2022-04-26,0.018499
药明康德,2022-04-26,0.04167
紫光国微,2022-04-26,0.070658
恒立液压,2022-04-26,0.326311
杭州银行,2022-04-26,0.036155
恒立液压,2022-04-26,0.055836
宁波银行,2022-04-27,0.037539
传音控股,2022-04-27,0.055086
赣锋锂业,2022-04-27,0.149365
圆通速递,2022-04-27,0.037771
圆通速递,2022-04-27,0.105877
双汇发展,2022-04-27,0.062046
晶盛机电,2022-04-27,0.06265
晶盛机电,2022-04-27,0.283516
爱美客,2022-04-27,0.054204
宇通客车,2022-04-27,-0.007691
中国铝业,2022-04-27,0.027115
科伦药业,2022-04-27,0.020593
平安银行,2022-04-27,0.03206
首创证券,2022-04-27,0.092087
厦门钨业,2022-04-27,0.040537
金风科技,2022-04-27,0.034768
天孚通信,2022-04-27,0.034924
中联重科,2022-04-27,0.015812
贵州茅台,2022-04-27,0.087025
复星医药,2022-04-27,0.011933
杰瑞股份,2022-04-27,0.017223
华能国际,2022-04-27,-0.00911
歌尔股份,2022-04-27,0.032336
润泽科技,2022-04-27,-0.023644
豪威集团,2022-04-27,0.05382
招商公路,2022-04-27,0.018595
温氏股份,2022-04-27,-0.12259
卫星化学,2022-04-27,0.075844
TCL科技,2022-04-28,0.260751
伊利股份,2022-04-28,0.071203
伊利股份,2022-04-28,0.222939
陕西煤业,2022-04-28,0.064524
新和成,2022-04-28,0.053812
中国人寿,2022-04-28,0.032167
陕西煤业,2022-04-28,0.271687
浦发银行,2022-04-28,0.081032
天山铝业,2022-04-28,0.050591
北方华创,2022-04-28,0.012089
中微公司,2022-04-28,0.008361
成都银行,2022-04-28,0.159857
宝信软件,2022-04-28,0.049089
立讯精密,2022-04-28,0.049723
比亚迪,2022-04-28,0.008469
招商蛇口,2022-04-28,0.004082
TCL科技,2022-04-28,0.031258
立讯精密,2022-04-28,0.223079
大秦铁路,2022-04-28,0.023554
恒生电子,2022-04-28,-0.007253
大秦铁路,2022-04-28,0.099306
南山铝业,2022-04-28,0.016723
三峡能源,2022-04-28,0.036754
长安汽车,2022-04-28,0.065097
中国电建,2022-04-28,0.07104
寒武纪,2022-04-28,-0.049578
华东医药,2022-04-28,0.041619
华东医药,2022-04-28,0.147544
三峡能源,2022-04-28,0.1019
中煤能源,2022-04-28,0.057708
包钢股份,2022-04-28,0.005969
光线传媒,2022-04-28,-0.033582
胜宏科技,2022-04-28,0.134073
华友钴业,2022-04-28,0.058636
中科曙光,2022-04-28,0.008921
浦发银行,2022-04-28,0.028568
成都银行,2022-04-28,0.040369
瑞芯微,2022-04-28,0.028957
芯原股份,2022-04-28,0.001201
隆基绿能,2022-04-28,0.220121
华工科技,2022-04-28,0.030112
京东方A,2022-04-28,0.030035
山西汾酒,2022-04-28,0.425094
领益智造,2022-04-28,0.018808
盛美上海,2022-04-28,0.000894
中国核电,2022-04-28,0.109671
智飞生物,2022-04-28,0.103271
中国石化,2022-04-28,0.028807
光大银行,2022-04-28,0.024157
中国神华,2022-04-28,0.048993
合盛硅业,2022-04-28,0.096978
山西汾酒,2022-04-28,0.217179
北方稀土,2022-04-28,0.096589
兆易创新,2022-04-28,0.049528
隆基绿能,2022-04-28,0.054325
合盛硅业,2022-04-28,0.55102
中国核电,2022-04-28,0.035462
智飞生物,2022-04-28,0.788126
兆易创新,2022-04-28,0.193307
亿纬锂能,2022-04-28,0.028765
广汽集团,2022-04-28,0.032092
中国化学,2022-04-28,0.020063
昆仑万维,2022-04-28,0.15424
北方华创,2022-04-28,0.091003
中国化学,2022-04-28,0.10793
铜陵有色,2022-04-29,0.027414
长安汽车,2022-04-29,0.077693
顺丰控股,2022-04-29,0.012365
万科A,2022-04-29,0.006045
中油资本,2022-04-29,0.018461
分众传媒,2022-04-29,0.049302
泸州老窖,2022-04-29,0.31128
云南白药,2022-04-29,0.023633
光启技术,2022-04-29,0.033858
洋河股份,2022-04-29,0.185442
洋河股份,2022-04-29,0.110796
中钨高新,2022-04-29,0.021648
光启技术,2022-04-29,0.005225
藏格矿业,2022-04-29,0.082257
五粮液,2022-04-29,0.103588
五粮液,2022-04-29,0.253034
中航西飞,2022-04-29,0.009767
国轩高科,2022-04-29,0.001717
分众传媒,2022-04-29,0.342586
国轩高科,2022-04-29,0.006865
紫光股份,2022-04-29,0.012348
中钨高新,2022-04-29,0.114504
泸州老窖,2022-04-29,0.097477
荣盛石化,2022-04-29,0.061883
中国国航,2022-04-29,-0.156443
三环集团,2022-04-29,0.030274
国投电力,2022-04-29,0.019965
江西铜业,2022-04-29,0.019676
胜宏科技,2022-04-29,0.031774
青岛啤酒,2022-04-29,0.047762
海尔智家,2022-04-29,0.042919
宁波港,2022-04-29,0.01943
中国卫通,2022-04-29,0.048522
中信证券,2022-04-29,0.023061
国投电力,2022-04-29,0.049388
南方航空,2022-04-29,-0.06878
兴业银行,2022-04-29,0.039538
渝农商行,2022-04-29,0.034094
浙能电力,2022-04-29,-0.012979
浙能电力,2022-04-29,0.009773
德业股份,2022-04-29,0.048823
上海银行,2022-04-29,0.028118
春秋航空,2022-04-29,0.002801
四川路桥,2022-04-29,0.056179
上海医药,2022-04-29,0.021971
中信建投,2022-04-29,0.01865
中国交建,2022-04-29,0.019342
宝钢股份,2022-04-29,0.019353
三一重工,2022-04-29,0.024659
方正证券,2022-04-29,0.011471
国电南瑞,2022-04-29,0.156425
光大证券,2022-04-29,0.011018
中国人保,2022-04-29,0.040376
宝钢股份,2022-04-29,0.125935
中国船舶,2022-04-29,0.001128
国电南瑞,2022-04-29,0.009912
中国动力,2022-04-29,0.017034
中国动力,2022-04-29,0.001856
金山办公,2022-04-29,0.031884
华电国际,2022-04-29,0.009931
洛阳钼业,2022-04-29,0.044344
新奥股份,2022-04-29,0.050822
沪硅产业,2022-04-29,-0.001236
春秋航空,2022-04-29,-0.032497
国电电力,2022-04-29,0.022858
中国太保,2022-04-29,0.024259
光线传媒,2022-04-29,0.0078
海天味业,2022-04-29,0.07522
中国通号,2022-04-29,0.014769
江苏银行,2022-04-29,0.033749
中国电建,2022-04-29,0.022562
昆仑万维,2022-04-29,0.035423
新华保险,2022-04-29,0.012774
中国船舶,2022-04-29,0.004657
海南机场,2022-04-29,0.034881
中国卫星,2022-04-29,0.008073
华域汽车,2022-04-29,0.034036
海螺水泥,2022-04-29,0.026484
中泰证券,2022-04-29,0.00616
鹏鼎控股,2022-04-29,0.024607
澜起科技,2022-04-29,0.035681
浙商证券,2022-04-29,0.013473
华域汽车,2022-04-29,0.12674
澜起科技,2022-04-29,0.10074
润泽科技,2022-04-29,-0.035758
巨化股份,2022-04-29,0.017421
正泰电器,2022-04-29,0.018231
正泰电器,2022-04-29,0.10982
晶科能源,2022-04-29,0.021465
中国海油,2022-04-29,0.068867
华鲁恒升,2022-04-30,0.103462
古井贡酒,2022-04-30,0.064322
世纪华通,2022-04-30,0.077556
东方电气,2022-04-30,0.028046
古井贡酒,2022-04-30,0.1729
赛力斯,2022-04-30,-0.277972
徐工机械,2022-04-30,0.037873
国联民生,2022-04-30,0.011448
招商轮船,2022-04-30,0.048215
中航光电,2022-04-30,0.047801
工商银行,2022-04-30,0.027487
国信证券,2022-04-30,0.007886
交通银行,2022-04-30,0.023949
中国石油,2022-04-30,0.030421
中国银河,2022-04-30,0.015519
东鹏饮料,2022-04-30,0.083847
赛力斯,2022-04-30,-0.111106
中国中铁,2022-04-30,0.027197
中国铁建,2022-04-30,0.02072
沪农商行,2022-04-30,0.113439
京沪高铁,2022-04-30,0.001178
同仁堂,2022-04-30,0.036934
中国东航,2022-04-30,-0.163344
中远海能,2022-04-30,0.000875
中国能建,2022-04-30,0.010143
生益科技,2022-04-30,0.036112
用友网络,2022-04-30,-0.043206
兴业证券,2022-04-30,0.00379
巨人网络,2022-04-30,0.02535
巨人网络,2022-04-30,0.099376
金龙鱼,2022-04-30,0.001321
沪农商行,2022-04-30,0.032688
世纪华通,2022-04-30,0.006703
宁德时代,2022-04-30,0.017591
华夏银行,2022-04-30,0.081309
今世缘,2022-04-30,0.102303
恒力石化,2022-04-30,0.072317
中国银行,2022-04-30,0.025697
上港集团,2022-04-30,0.053578
生益电子,2022-04-30,0.018957
中金公司,2022-04-30,0.019074
华夏银行,2022-04-30,0.018731
山金国际,2022-04-30,0.0258
海航控股,2022-04-30,-0.541905
华泰证券,2022-04-30,0.014681
上汽集团,2022-04-30,0.091905
格力电器,2022-04-30,0.039836
上汽集团,2022-04-30,0.020016
格力电器,2022-04-30,0.21078
东方盛虹,2022-04-30,0.024768
长江电力,2022-04-30,0.148779
北京银行,2022-04-30,0.086437
中航沈飞,2022-04-30,0.043804
北京银行,2022-04-30,0.024647
长江电力,2022-04-30,0.017168
中信银行,2022-04-30,0.027393
海南机场,2022-04-30,0.003889
国泰海通,2022-04-30,0.016998
中国建筑,2022-04-30,0.036872
申万宏源,2022-04-30,0.011196
民生银行,2022-04-30,0.023648
浪潮信息,2022-04-30,0.021788
邮储银行,2022-04-30,0.030532
兖矿能源,2022-04-30,0.092595
国投资本,2022-04-30,0.001287
上海机场,2022-04-30,-0.018662
建设银行,2022-04-30,0.033732
士兰微,2022-04-30,0.041013
牧原股份,2022-04-30,0.131803
牧原股份,2022-04-30,-0.09881
赛轮轮胎,2022-04-30,0.029545
中国中车,2022-04-30,0.001479
长电科技,2022-04-30,0.040242
潍柴动力,2022-04-30,0.014664
农业银行,2022-04-30,0.028631
中航机载,2022-04-30,0.017722
广发证券,2022-04-30,0.01216
中远海控,2022-04-30,0.188204
航发动力,2022-04-30,0.001767
东方证券,2022-04-30,0.00353
中国卫通,2022-04-30,0.010391
中天科技,2022-04-30,0.037055
中国平安,2022-04-30,0.025102
保利发展,2022-04-30,0.012863
天齐锂业,2022-04-30,0.226991
中国中冶,2022-04-30,0.024663
美的集团,2022-04-30,0.235771
上海电气,2022-04-30,0.000217
中天科技,2022-04-30,0.006829
工业富联,2022-04-30,0.026936
美的集团,2022-04-30,0.055822
天齐锂业,2022-04-30,0.231403
中芯国际,2022-05-13,0.025681
锐捷网络,2022-06-02,0.348805
龙芯中科,2022-06-07,0.025768
华大九天,2022-07-11,0.010461
江波龙,2022-07-15,0.036465
藏格矿业,2022-07-26,0.223423
海光信息,2022-07-26,0.026031
海光信息,2022-07-26,0.083347
华能国际,2022-07-27,-0.029024
药明康德,2022-07-27,0.115071
华工科技,2022-07-28,0.073774
联影医疗,2022-07-29,0.058959
万华化学,2022-07-29,0.149131
贵州茅台,2022-08-03,0.156135
大全能源,2022-08-04,0.364662
金龙鱼,2022-08-05,0.022642
芯原股份,2022-08-08,0.005379
盛美上海,2022-08-08,0.04788
中国联通,2022-08-09,0.031585
英维克,2022-08-09,0.028242
杰瑞股份,2022-08-10,0.068824
澜起科技,2022-08-10,0.078169
华东医药,2022-08-10,0.079025
鹏鼎控股,2022-08-10,0.059423
宝丰能源,2022-08-10,0.126812
瑞芯微,2022-08-10,0.096158
工业富联,2022-08-10,0.058429
中微公司,2022-08-11,0.032684
豪威集团,2022-08-12,0.127496
中国移动,2022-08-12,0.058097
东方财富,2022-08-13,0.084508
生益科技,2022-08-13,0.072048
生益电子,2022-08-13,0.041088
三花智控,2022-08-13,0.087878
紫金矿业,2022-08-13,0.170099
寒武纪,2022-08-13,-0.109663
海康威视,2022-08-13,0.091799
东鹏饮料,2022-08-16,0.174868
恒力石化,2022-08-16,0.138079
南京银行,2022-08-16,0.081032
中国化学,2022-08-16,0.053927
中信特钢,2022-08-16,0.114465
双汇发展,2022-08-17,0.124543
中国电信,2022-08-17,0.042523
分众传媒,2022-08-17,0.07348
芒果超媒,2022-08-18,0.06769
沪硅产业,2022-08-18,0.004663
荣盛石化,2022-08-18,0.106788
通威股份,2022-08-18,0.288526
川投能源,2022-08-18,0.05012
德业股份,2022-08-18,0.163039
东山精密,2022-08-18,0.054206
小商品城,2022-08-18,0.081502
平安银行,2022-08-18,0.054704
德赛西威,2022-08-19,0.094496
温氏股份,2022-08-19,-0.112399
联影医疗,2022-08-19,0.14224
深南电路,2022-08-19,0.075693
长电科技,2022-08-19,0.070854
沪农商行,2022-08-19,0.0614
华润微,2022-08-19,0.075297
恒瑞医药,2022-08-20,0.05964
指南针,2022-08-20,0.218891
新奥股份,2022-08-20,0.10488
东方盛虹,2022-08-20,0.054775
大华股份,2022-08-20,0.063355
片仔癀,2022-08-20,0.131923
中油资本,2022-08-20,0.037583
金风科技,2022-08-20,0.052782
紫光股份,2022-08-20,0.031663
华友钴业,2022-08-20,0.106168
润泽科技,2022-08-20,-0.045154
用友网络,2022-08-20,-0.028446
赛力斯,2022-08-20,-0.162012
胜宏科技,2022-08-20,0.070449
迈瑞医疗,2022-08-20,0.195315
招商银行,2022-08-20,0.079484
杭州银行,2022-08-20,0.071525
云铝股份,2022-08-20,0.13777
洛阳钼业,2022-08-22,0.096089
思源电气,2022-08-22,0.055445
中国巨石,2022-08-23,0.176676
邮储银行,2022-08-23,0.057674
科大讯飞,2022-08-23,0.016489
国电电力,2022-08-23,0.049821
士兰微,2022-08-23,0.089058
赛轮轮胎,2022-08-23,0.065114
浙商证券,2022-08-23,0.029279
紫光国微,2022-08-23,0.154538
汇川技术,2022-08-23,0.120134
宇通客车,2022-08-23,-0.004526
方正证券,2022-08-23,0.03392
传音控股,2022-08-24,0.115161
金山办公,2022-08-24,0.065996
新和成,2022-08-24,0.100828
宁德时代,2022-08-24,0.072869
中国铝业,2022-08-24,0.067743
华润三九,2022-08-24,0.092023
沪电股份,2022-08-24,0.072808
中国平安,2022-08-24,0.072569
宝信软件,2022-08-24,0.103055
华域汽车,2022-08-25,0.051263
盐湖股份,2022-08-25,0.657003
软通动力,2022-08-25,0.057579
天孚通信,2022-08-25,0.073505
天山铝业,2022-08-25,0.091787
合盛硅业,2022-08-25,0.167937
隆基绿能,2022-08-25,0.128592
天赐材料,2022-08-25,0.353817
圣邦股份,2022-08-25,0.200594
爱美客,2022-08-25,0.116011
中国广核,2022-08-25,0.057959
光线传媒,2022-08-25,0.021483
安克创新,2022-08-25,0.09327
海南机场,2022-08-25,0.003323
中钨高新,2022-08-25,0.045624
江波龙,2022-08-25,0.080362
华大九天,2022-08-25,0.039774
爱尔眼科,2022-08-25,0.109458
领益智造,2022-08-26,0.030015
巨化股份,2022-08-26,0.069841
中信银行,2022-08-26,0.051327
三六零,2022-08-26,-0.011765
拓普集团,2022-08-26,0.065594
海螺水泥,2022-08-26,0.054245
中际旭创,2022-08-26,0.042482
恒生电子,2022-08-26,-0.016805
中国石油,2022-08-26,0.063408
山西汾酒,2022-08-26,0.300878
中煤能源,2022-08-26,0.112085
青岛啤酒,2022-08-26,0.120086
先导智能,2022-08-26,0.085526
