date,close
2024-06-25,206.7245238000
2024-06-26,206.0441670000
2024-06-27,204.1164894000
2024-06-28,199.2689472000
2024-07-01,195.6592764000
2024-07-02,197.1522816000
2024-07-03,192.2102454000
2024-07-04,190.2636690000
2024-07-05,186.9022305000
2024-07-08,183.5215700000
2024-07-09,183.3283894000
2024-07-10,184.7579258400
2024-07-11,186.6028005700
2024-07-12,190.4953896600
2024-07-15,189.2203977000
2024-07-16,186.5931415400
2024-07-17,192.6010582000
2024-07-18,193.4703709000
2024-07-19,197.0538710300
2024-07-22,190.2828910000
2024-07-23,178.9721668700
2024-07-24,174.8284430000
2024-07-25,175.2824174100
2024-07-26,176.1324120500
2024-07-29,172.5585709500
2024-07-30,174.5966262800
2024-07-31,178.0448999900
2024-08-01,172.1528916900
2024-08-02,170.9648310000
2024-08-05,177.1659282600
2024-08-06,178.6920550000
2024-08-07,184.4874730000
2024-08-08,188.2544947000
2024-08-09,186.9022305000
2024-08-12,184.7675848700
2024-08-13,182.4397586400
2024-08-14,179.2233016500
2024-08-15,178.9914849300
2024-08-16,177.5329714000
2024-08-19,177.7551290900
2024-08-20,175.9585495100
2024-08-21,174.6449214300
2024-08-22,172.5778890100
2024-08-23,171.7182353400
2024-08-26,169.7188161300
2024-08-27,169.7477932200
2024-08-28,159.9535368000
2024-08-29,160.9194398000
2024-08-30,170.8006274900
2024-09-02,161.7307983200
2024-09-03,163.8654439500
2024-09-04,161.8756837700
2024-09-05,162.4648846000
2024-09-06,158.3984329700
2024-09-09,154.4575487300
2024-09-10,154.2064139500
2024-09-11,154.4478897000
2024-09-12,148.8939474500
2024-09-13,145.0786306000
2024-09-18,142.7508043700
2024-09-19,147.9183854200
2024-09-20,148.9712196900
2024-09-23,149.2126954400
2024-09-24,159.4222901500
2024-09-25,158.8427483500
2024-09-26,174.7318527000
2024-09-27,192.2050379700
2024-09-30,211.4265076700
2024-10-08,222.9304124000
2024-10-09,200.6373711600
2024-10-10,202.2117930500
2024-10-11,192.5624220800
2024-10-14,195.2572914500
2024-10-15,186.2357574300
2024-10-16,184.0045215000
2024-10-17,177.9096735700
2024-10-18,184.5164500900
2024-10-21,186.5545054200
2024-10-22,189.3169880000
2024-10-23,192.2340150600
2024-10-24,186.1778032500
2024-10-25,188.3510850000
2024-10-28,197.4981864100
2024-10-29,196.4067160200
2024-10-30,190.3794813000
2024-10-31,194.0499127000
2024-11-01,201.6419102800
2024-11-04,202.7430397000
2024-11-05,210.3640143700
