date,赛力斯,北方稀土,天齐锂业,通威股份,中际旭创,比亚迪,寒武纪,韦尔股份,东方财富,紫金矿业,海螺水泥,万华化学,伊利股份,格力电器,招商银行,长江电力,中国神华,片仔癀
2021-12-24,61.83659658,43.0021358,84.10567068,35.77052488,29.20842632,87.44868,61.064836,224.902524,25.45679955,8.80642704,33.97963222,91.054125,34.81949652,26.5510496,39.90485268,19.50438063,16.71886464,461.4361348
2021-12-27,56.2195359,42.62270519,86.68673028,34.9731204,29.79414736,86.48674452,61.286134,229.40057448,25.22481585,8.70645728,33.74377551,91.413845,34.4743422,28.03522344,39.48067354,19.48694265,16.9719552,454.2231898
2021-12-28,56.6109687,44.96739178,94.19945733,35.77052488,29.99174,87.7239814,61.76226,226.36293,25.6956063,8.82460336,33.25579611,91.620684,34.4332524,28.1918448,39.72077494,19.50438063,16.58487552,457.9258349
2021-12-29,55.46602776,44.42256834,95.25031731,36.58526424,30.344584,87.124796,60.333882,222.86525763,24.77449455,8.74280992,32.91421053,91.629677,33.7758156,27.46094512,38.11209556,19.39975275,16.58487552,412.13806004
2021-12-30,54.46787412,44.53931622,94.95533907,36.4899224,30.61980232,86.51913292,61.6952,226.42134624,25.2725772,8.76098624,32.89794455,90.577496,33.98948256,27.46840328,38.816393,19.64388447,16.33178496,406.83894978
2021-12-31,58.2745581,44.5587742,98.633349,38.96881024,29.99174,86.83977808,63.77406,226.92518631,25.32033855,8.8155152,32.7759497,90.8293,34.07166216,27.61756648,38.98446398,19.7921073,16.76352768,420.4185209
2022-01-04,56.33696574,43.11888368,92.78909262,36.85395488,29.6036116,87.772564,66.107748,226.66961526,24.4674573,8.92457312,33.89016933,89.974965,33.4470972,28.02776528,38.6963423,19.91417316,16.91984832,415.7541498
2022-01-05,56.1706068,41.5427873,88.46581779,36.16922712,29.5683272,82.02686184,65.24938,208.838058,23.92843635,8.87913232,34.37001574,90.424615,34.2688932,29.1241148,39.2565789,19.87057821,16.6742016,399.10667274
2022-01-06,53.9198682,42.19462963,91.47090861,36.3165736,29.2507676,80.97747768,63.23758,203.726637,23.1710778,8.78825072,35.20771371,90.784335,32.85540408,28.79595576,38.5362747,19.19049699,16.54021248,386.613852
2022-01-07,51.43426992,40.861758,84.96295119,36.4899224,29.87177304,79.837406,61.064836,202.80658122,23.02779375,8.51560592,35.75262404,92.493005,32.97867348,29.93705424,39.2565789,19.32128184,16.75608384,379.21817906
2022-01-10,51.50277066,40.81311305,88.01413236,36.30790616,30.58451792,79.7726292,61.185544,199.9295814,22.87768665,8.5428704,35.68756012,90.55951,33.71828988,30.03401032,39.40063974,19.5305376,16.95706752,379.86253548
2022-01-11,47.78415906,40.88121598,87.56244693,35.3631552,30.2740152,77.43742556,61.29284,193.85429244,22.788987,8.57013488,35.30530959,88.31126,32.72391672,29.80280736,39.8968493,19.6177275,16.8975168,378.74693332
2022-01-12,48.10709112,41.88330195,89.44293321,36.84528744,28.5097952,82.914304,61.815908,197.885013,22.9663863,9.09724816,33.80070644,89.201567,32.80609632,29.47464832,39.82481888,19.41719073,16.99428672,379.6894248
2022-01-13,45.62149284,39.91804597,83.68163946,35.61451096,27.32423936,82.69082404,62.43286,194.66481777,22.19538165,9.14268896,32.8572796,87.295051,32.050044,29.1614056,39.48867692,19.49566164,17.26226496,375.07314
2022-01-14,44.12426238,42.71999509,83.3313528,35.90053648,27.57123016,81.98799576,60.72283,202.30274115,21.9838671,8.92457312,31.76745894,86.42273,31.93499256,28.527462,38.43223076,19.57413255,16.76352768,371.3224086
2022-01-17,46.19885622,41.26064659,81.45086652,36.00454576,28.3333732,86.31184716,60.910598,212.1969918,22.4478345,8.79733888,31.72679399,85.910129,32.18153136,28.7512068,38.88042004,19.72235538,16.66675776,377.78520732
2022-01-18,50.81776326,41.18281467,81.75506283,35.77919232,27.92407416,86.17905472,61.923204,216.35184687,22.5706494,9.03363104,32.68648681,88.85084,32.39519832,29.24344536,39.22456538,19.93161114,17.37392256,384.5942274
2022-01-19,52.843428,40.16127072,76.93401222,35.11179944,27.75470904,81.93293548,60.649064,213.219276,22.61841075,8.98819024,34.92305906,86.755471,32.30480076,29.4224412,39.7767986,20.01008205,17.50046784,376.034866
2022-01-20,50.61226104,38.41005252,74.96134524,34.66976,27.17604488,81.31755588,60.58871,214.13202975,23.01414765,9.19721792,34.70346833,85.721276,32.92114776,29.83264,41.11336306,20.12342892,17.77588992,372.17834474
2022-01-21,48.87038508,38.77002515,75.61582821,34.61775536,27.16193112,81.1005536,58.516556,208.26849966,22.6798182,9.33354032,33.49978581,84.237431,32.92114776,29.1614056,41.47351516,20.03623902,17.87265984,364.70573372
2022-01-24,50.17189914,39.96669092,81.19276056,35.39782496,27.46537696,81.4244376,56.249928,211.03596903,22.23631995,9.35171664,34.08536109,84.021599,32.3787624,28.9749516,41.4975253,19.92289215,17.95454208,361.8013212
2022-01-25,47.92116054,39.21755869,79.97597532,33.6730044,26.63266512,77.83256404,55.532386,203.4345558,21.6427146,9.18812976,33.21513116,81.47658,31.77063336,29.00478424,40.7372042,19.56541356,17.4185856,355.0692392
2022-01-26,47.53951356,39.37322253,78.97120569,34.7130972,25.97637528,80.80581916,56.001806,201.81350514,22.2977274,9.25174688,33.21513116,82.19602,31.95142848,29.20615456,40.817238,19.67876043,17.24737728,356.34833478
2022-01-27,45.2594175,37.77766817,81.70897248,33.53432536,25.10837904,78.14349268,54.332012,191.6782875,21.70412205,9.00636656,32.42623113,82.762579,31.32686352,27.8935184,40.63316026,19.51309962,17.47813632,348.82763746
2022-01-28,44.82884142,36.17238482,81.4877388,32.3728884,25.2636304,73.4568912,52.829868,185.6176026,21.3970848,8.87004416,31.88945379,81.251755,31.28577372,28.21421928,39.38463298,19.11202608,16.77841536,343.56699624
2022-02-07,45.07348692,39.7915691,76.58372556,34.5397484,25.2989148,79.1572496,52.199504,178.49812335,21.9838671,9.315364,34.29681883,83.302159,31.85281296,28.50508752,41.0973563,19.52181861,17.50046784,341.29732288
2022-02-08,44.10469074,39.888859,74.80463805,33.58633,25.4400524,76.75079148,52.662218,172.9120704,21.92245965,9.4062456,34.13415903,84.5342,31.7624154,28.70645784,41.38547798,20.24549478,18.57982464,332.86298586
2022-02-09,44.54505264,41.4454974,75.28397769,33.803016,26.06811472,79.40987912,53.01093,169.57504269,22.29090435,9.79703648,34.21548893,85.334577,32.81431428,28.77358128,41.31344756,20.34140367,18.19274496,336.56563096
2022-02-10,43.04782218,41.81519902,74.40826104,33.43898352,25.85640832,77.77102608,52.923752,169.38518991,21.9292827,10.18782736,35.44357042,86.87238,32.88005796,28.89291184,41.38547798,20.73375822,19.0562304,337.2773082
2022-02-11,41.2472313,41.61089023,76.83261345,32.8495976,24.51560112,74.55485796,52.078796,166.15769265,21.64953765,10.05150496,35.85021992,88.257302,32.73213468,29.7580584,42.22583288,20.69888226,19.43586624,327.01569178
2022-02-14,40.2686493,42.79782701,80.17877286,32.4595628,24.58616992,75.13461032,51.475256,167.216487,18.75656445,10.05150496,34.52454255,89.138616,32.87184,29.65364416,40.9773056,20.39371761,19.18277568,329.391155
2022-02-15,42.3726006,43.47885631,81.13745214,33.49098816,25.11543592,77.18479604,52.47445,176.25640014,18.6678648,9.9060944,34.2398879,87.393974,32.77322448,29.19123824,40.19297436,20.1408669,18.6840384,338.99879774
2022-02-16,43.28268186,44.89928885,80.3815704,33.29163704,25.051924,77.9264904,53.58094,175.24872,18.74291835,9.93335888,34.55707451,87.68175,33.11016084,29.25090352,40.87326166,20.13214791,18.75103296,340.0182273
2022-02-17,43.51754154,46.78671291,88.41972744,34.3663996,25.1224928,79.48437244,53.24564,177.3663087,18.78385665,10.24235632,34.67093637,87.942547,33.22521228,28.81833024,41.18539348,20.26293276,18.84035904,342.7110601
2022-02-18,44.9169138,46.22243149,88.19849376,33.85502064,26.36450368,78.69085664,54.560016,174.8105982,18.4768194,10.20600368,35.40290547,88.509106,33.33204576,29.11665664,41.66559628,20.25421377,19.19766336,344.5864258
2022-02-21,44.51569518,45.80408492,89.5996404,34.29706008,27.30306872,78.34430076,56.36393,173.02160085,17.84227575,10.10603392,35.10198484,88.194351,33.70185396,28.96003528,41.42549488,20.09727195,19.65918144,341.41273
2022-02-22,44.29062132,45.84300088,92.96423595,36.23856664,26.37156056,76.9062558,56.189574,173.788314,17.3169009,10.1787392,34.55707451,86.51266,33.27452004,28.27388456,40.99331236,19.91417316,19.8006144,338.46984844
2022-02-23,45.88570998,46.53375917,93.102507,37.24398968,26.70323392,81.618768,54.62037,181.30210287,18.012852,9.92427072,34.04469614,85.70329,33.06907104,28.52000384,40.68118054,19.8792972,18.98923584,345.259634
2022-02-24,43.13589456,45.18142956,88.8621948,36.50725728,26.11751288,79.30623624,52.3068,179.59342785,17.8081605,9.996976,33.00367342,84.183473,32.47737792,27.7443552,40.03290676,19.75723134,18.981792,337.31577724
2022-02-25,44.5744101,46.62132008,90.65971845,36.48125496,26.15985416,80.27141056,53.976594,178.90703703,18.0264981,9.9515352,32.78408269,84.98385,32.460942,27.72198072,39.86483578,19.83570225,18.28951488,343.30733022
2022-02-28,44.24169222,47.87635979,92.53098666,37.1833176,27.1337036,80.8414464,53.339524,179.49119943,18.2448357,10.19691552,32.7759497,85.25364,32.47737792,27.42365432,39.8568324,20.21061882,18.78825216,347.48122106
2022-03-01,44.02640418,45.86245886,88.493472,37.5733524,27.03490728,81.54751352,52.715866,180.2141004,18.7224492,10.1332984,33.16633322,84.606144,32.460942,27.46840328,40.20898112,20.28908973,19.3912032,349.8759188
2022-03-02,43.18482366,45.67760805,88.1247492,38.15407088,27.0984192,80.5175624,52.715866,175.24872,18.5041116,10.3605024,33.00367342,83.715837,32.24727504,27.28194928,39.59272086,20.55065943,19.5772992,344.89417812
2022-03-03,41.7854514,44.66579309,86.31800748,37.45200824,26.6044376,79.41959564,53.507174,172.327908,18.2448357,10.78764592,33.47538684,84.300382,32.32123668,26.9239576,39.80080874,20.88198105,20.07603648,325.37114032
2022-03-04,42.29431404,43.780455,85.4515089,37.02730368,26.5691532,75.7240792,57.644776,170.96973042,17.73993,10.52408928,32.49129505,82.258971,32.3376726,26.72258728,38.9764606,20.88198105,20.26213248,304.05929216
2022-03-07,40.64051046,42.0292368,83.4235335,36.619934,24.77670568,72.42370124,57.115002,161.374863,16.9757484,10.75129328,32.67835382,78.284065,30.8584398,26.02152024,37.42380488,20.76863418,20.1355872,293.4226026
2022-03-08,37.66562118,40.46286941,75.09039822,37.08797576,24.60028368,70.02048196,57.986782,161.43327924,16.9621023,10.36959056,31.718661,76.827199,30.14347728,25.30553688,36.39937224,20.2280568,19.24977024,293.9996382
2022-03-09,40.4643657,40.10289678,75.4959933,37.5733524,25.051924,72.41722356,56.16275,164.25186282,16.5527193,10.24235632,31.05988881,75.18148,30.10238748,24.86550544,35.52700382,20.03623902,20.03881728,298.89482354
2022-03-10,39.9261456,40.96877689,78.43655763,38.88213584,24.95312768,74.2018244,55.411678,165.42018762,16.75058775,9.97879968,31.20628263,75.559186,30.201003,24.984836,35.7751086,19.80082629,19.77828288,299.9623394
2022-03-11,40.66986792,40.6671782,77.45022414,39.4801892,24.97429832,74.4447374,56.437696,162.19269036,16.784703,9.97879968,30.94602695,74.471033,31.4747868,25.2085808,35.5750241,19.7049174,20.0239296,306.32896552
2022-03-14,39.8282874,39.13972677,76.00298715,38.15407088,24.346236,70.930596,54.244834,151.882224,16.0341675,9.4971272,30.27098878,72.249762,30.62011896,24.63430248,33.7342467,19.6177275,19.5028608,294.84595708
2022-03-15,38.61484572,38.2349307,76.96166643,38.11073368,22.67375544,68.9225152,44.273012,142.389585,15.57702315,8.6791928,28.26214025,67.942115,29.0915784,23.2694592,31.5733341,18.44066385,17.96198592,286.76745868
2022-03-16,42.48024462,39.84994304,80.63967636,39.5235264,23.0759976,74.30870612,43.595706,156.6285435,17.20090905,9.19721792,28.94531141,70.433176,30.50506752,23.679658,34.07839204,19.51309962,18.4607232,294.55743928
2022-03-17,42.7151043,40.56015931,78.52873833,38.71745448,23.52763792,76.0803516,44.239482,163.6384923,17.6307612,9.3608048,30.08393001,72.429622,30.5708112,23.91831912,35.62304438,19.0945881,18.14063808,303.7130708
2022-03-18,43.65454302,40.17099971,76.98010257,38.3967592,23.45001224,75.950798,44.42725,163.76992884,17.73310695,9.66071408,30.62070735,72.951216,31.0638888,24.06002416,36.95160546,18.98996022,18.63193152,301.00100348
2022-03-21,43.5958281,41.00769285,78.40890342,38.81279632,23.83814064,79.47465592,43.589,162.29491878,17.09174025,9.996976,30.19779187,71.719175,30.406452,23.98544256,35.86314578,18.87661335,19.4284224,301.41454566
2022-03-22,43.86983106,40.63799123,79.08182253,38.7434568,23.31593152,79.2868032,43.481704,161.11198992,17.1395016,10.2696208,30.26285579,71.080672,30.50506752,24.2017292,36.43938914,19.21665396,20.00904192,296.3077806
2022-03-23,42.33345732,40.17099971,77.78207466,38.18874064,24.26155344,80.05440828,43.609118,158.93598498,17.22820125,10.30597344,30.20592486,72.03393,30.25852872,24.13460576,36.62346688,19.08586911,19.7633952,307.19451892
2022-03-24,40.0240038,40.28774759,78.20610588,36.71527584,23.7816856,80.02525872,42.48251,155.08051314,17.29643175,10.64223536,29.99446712,72.024937,29.995554,23.91831912,36.63147026,18.80686143,20.2472448,305.38647404
2022-03-25,38.81056212,39.12999778,79.70865129,35.78785976,22.7231536,76.21314404,42.703808,149.8376556,16.784703,10.46956032,29.98633413,70.010505,29.379207,23.50812032,36.15927084,18.58016769,20.23235712,298.6640093
2022-03-28,42.31388568,38.41005252,75.17336085,37.4433408,22.582016,74.6228736,42.85134,147.80038923,16.70964945,10.50591296,30.6613723,70.280295,29.60930988,23.59761824,36.0552269,18.96380325,21.75090048,297.13486496
2022-03-29,40.91451342,37.25230271,75.87393417,37.7900384,21.9468968,74.817204,42.355096,143.65283619,16.50495795,10.53317744,30.64510632,70.289288,29.3381172,23.32912448,36.02321338,19.01611719,22.39107072,297.0771614
2022-03-30,42.24538494,38.77002515,78.34437693,38.73478936,22.65964168,76.76698568,42.44898,144.66781836,17.7945144,10.41503136,31.50720326,73.65267,30.35714424,23.91831912,36.99962574,19.0945881,21.60946752,307.66576466
2022-03-31,42.1279551,37.68037827,75.02587173,37.00130136,22.30679768,74.4285432,42.71722,141.2212602,17.2896087,10.30597344,32.11717751,72.744377,30.31605444,24.0898568,37.4558184,19.181778,22.16031168,305.08833898
2022-04-01,44.24169222,37.57335938,76.01220522,37.54735008,22.35619584,76.42366864,41.999678,141.76891245,17.80133745,10.4059432,32.2879703,77.366779,30.68586264,24.62684432,37.6959198,19.37359578,21.98165952,304.45359982
2022-04-06,43.75240122,37.1647418,75.23788734,35.8832016,21.2412088,78.3475396,42.08015,137.33658024,17.7126378,10.5422656,33.28832807,77.951324,30.5708112,24.75363304,37.92801782,19.49566164,21.7360128,297.34644468
2022-04-07,41.07108654,37.15501281,74.4820056,35.82252952,21.25532256,77.73216,40.584712,133.86081396,17.3987775,10.47864848,32.94674249,78.77868,30.25031076,24.67159328,37.50383868,19.76595033,22.16775552,297.05792688
2022-04-08,41.1493731,36.98961998,72.00234477,35.42382728,21.8057592,79.02121832,40.075056,131.5825806,17.80133745,10.8603512,33.28019508,79.606036,30.37358016,24.72529788,37.75994684,20.2280568,22.75581888,295.249882
2022-04-11,39.17263746,34.051465,64.8030321,33.8896904,20.9589336,75.464972,39.236806,124.4996115,16.85975655,10.61497088,32.9386095,79.336246,30.01198992,24.39521784,36.7355142,20.00136306,23.2992192,284.670896
2022-04-12,41.97138198,34.91734511,66.40697628,34.3663996,21.17064,77.13621344,39.605636,124.90122315,17.876391,10.61497088,32.90607754,78.2391,30.7762602,24.91720488,36.5754466,20.08855296,23.0386848,296.09620088
2022-04-13,40.4643657,34.78113925,68.17684572,34.0630392,20.74017032,76.760508,39.592224,123.46272324,17.6989917,11.38746448,32.24730535,77.87938,30.96527328,24.53339088,36.6154635,20.13214791,23.81284416,296.692471
2022-04-14,40.5132948,34.46008258,68.4902601,34.09770896,20.90247856,78.14997036,39.46481,125.90890329,18.2994201,11.57831584,32.7759497,77.87938,31.8035052,24.94023372,36.62346688,20.26293276,24.02871552,301.02985526
2022-04-15,39.27049566,33.77905328,67.22738451,34.22772056,20.6060896,76.5014008,37.727956,126.9823017,18.3540045,11.02393808,32.48316206,76.125745,31.72954356,24.85579464,37.47982854,20.4024366,23.09823552,301.70306346
2022-04-18,43.19460948,33.74013732,68.25980835,34.9297832,21.19886752,77.4406644,40.296354,133.41539013,17.89686015,10.92396832,32.21477339,75.352347,31.49944068,24.564096,34.72666582,20.01008205,22.30918848,301.3568421
2022-04-19,42.33345732,34.29468975,67.7528145,34.6264228,21.26943632,79.30623624,40.343296,120.07458132,17.6989917,10.905792,31.62919811,74.228222,31.3515174,24.2186634,33.6942298,20.21933781,22.9270272,294.88442612
2022-04-20,42.26495658,32.9812761,65.51282349,33.95902992,21.12124184,78.30867352,39.726344,116.6134191,16.92697239,10.39685504,30.91349499,72.240769,31.91033868,24.35683644,32.8938918,20.35884165,22.00399104,292.6532218
2022-04-21,40.10229036,31.43436669,63.29126862,32.45089536,20.82485288,75.80181136,38.2242,113.42243199,16.99267631,10.00606416,30.4173826,71.944,31.58162028,23.93464104,33.03795264,20.52450246,21.75090048,285.67109104
2022-04-22,40.50350898,30.62686052,61.3001655,31.92218152,20.30264376,76.2422936,37.25183,108.800247,17.12408415,10.29688528,31.16561768,71.773133,31.5158766,24.54106716,34.014365,20.65528731,22.10076096,284.83438942
2022-04-25,39.50535534,27.73735049,55.2162393,30.48338648,20.49317952,73.68361,33.53,100.92135663,16.97625033,9.65162592,30.16525991,67.915136,30.67764468,23.57385588,31.07712454,19.98392508,21.3638208,277.15019868
2022-04-26,35.55188406,27.21198503,54.76455387,31.66215832,21.12124184,75.07955004,31.71938,98.32913598,17.04195425,9.30627584,30.62884034,69.51589,31.12141452,23.02884,30.74098258,20.21933781,21.19261248,281.22791692
2022-04-27,35.89438776,29.91664425,60.24008745,34.51374608,21.7704748,76.11597884,33.449528,108.16497039,17.78112335,9.89700624,32.11717751,70.846854,32.050044,23.38194888,30.44485752,19.94904912,21.56480448,290.33546214
2022-04-28,35.3268102,28.98266121,64.04715036,34.4097368,21.0295024,75.13461032,32.584454,106.11309996,17.28834395,9.8152128,32.6132899,71.917021,31.27755576,23.26680468,31.70939156,20.06239599,23.23222464,293.807293
2022-04-29,38.03748234,30.82144032,70.45370901,35.6231784,21.60816656,78.703812,34.777316,109.8955515,18.70919122,10.06059312,32.49942804,72.26978985,31.61449212,23.95766988,31.95749634,19.80954528,22.91213952,294.4324149
2022-05-05,38.77141884,30.80198234,72.11296161,35.29381568,22.51850408,80.5823392,35.47474,107.42016333,18.3970976,9.85156544,32.84101362,75.83454249,31.81994112,26.26823016,31.42126988,20.12342892,22.80048192,297.0290751
2022-05-06,37.12740108,29.2842599,72.32497722,34.30572752,22.5467316,78.40583872,34.884612,102.34525248,17.68256747,9.15177712,31.66173007,73.8015195,31.03923492,26.06864688,30.34081358,19.80954528,22.51017216,286.76745868
2022-05-09,35.65952808,31.14249699,72.21436038,34.25372288,22.89251872,75.37752332,35.548506,100.15464348,17.6579285,8.9063968,31.49907027,73.1516948,31.09676064,25.61574636,29.18832686,19.47822366,22.04121024,286.58473074
2022-05-10,36.51089442,31.17168396,74.13171894,34.68709488,22.51850408,75.57185372,35.863688,104.46284118,18.01930006,8.75189808,31.52346924,72.37190516,32.0911338,25.7539194,29.59649924,19.91417316,21.34893312,286.03654692
2022-05-11,39.15306582,32.72832236,75.588174,35.25914592,22.24328576,81.8454868,35.488152,111.40707171,18.32318069,8.9063968,31.17375067,76.22443731,31.8035052,25.5620124,29.78057698,19.66132245,21.76578816,290.2969931
2022-05-12,38.46805842,32.43645266,73.77221421,34.89511344,22.21505824,82.29568556,36.14534,109.63998045,18.46280152,8.66101648,30.83216509,76.44723435,31.86103092,25.523631,29.30037418,19.45206669,21.31915776,289.12368738
2022-05-13,42.31388568,32.40726569,73.87361298,34.9731204,22.38442336,87.47459072,35.468034,109.63998045,18.50386647,8.66101648,31.08428778,76.11303879,31.5980562,25.73856684,29.7325567,20.25421377,22.9270272,293.4706889
2022-05-16,44.60376756,32.03756407,74.7585477,34.42707168,22.405594,86.51589408,36.192282,108.06274197,18.28211574,8.8155152,31.00295788,75.9366578,30.66942672,25.57736496,29.52446882,20.04495801,23.075904,287.8926781
2022-05-17,47.12850912,33.15639792,78.50108412,36.4899224,22.48321968,91.49723,36.400168,118.86974637,18.47101451,9.06089552,30.88909602,76.52150003,30.91596552,25.60807008,30.8930468,20.053677,23.39598912,289.07560108
2022-05-18,46.37500098,32.77696731,80.11424637,36.33390848,22.17271696,91.14743528,36.14534,119.023089,18.29032873,8.89730864,30.32791971,77.40340498,30.98992716,25.331724,30.813013,19.86185922,23.19500544,285.4402768
2022-05-19,46.12056966,32.94236014,84.3453405,39.36751248,22.00335184,92.14823684,36.923236,118.292886,18.20819883,8.83369152,30.53124446,75.5653294,30.34892628,25.11678816,30.43685414,20.29780872,23.05357248,281.53566924
2022-05-20,46.36521516,33.68176338,84.1609791,39.870224,22.11626192,93.1814268,37.08418,119.51232501,18.76668215,9.10633632,30.88096303,78.14606178,30.96527328,25.50827844,31.98150648,20.3152467,24.0808224,294.0958108
2022-05-23,46.89364944,35.26758875,91.29576528,39.653538,22.21505824,95.6105568,38.217494,120.82669041,18.70919122,9.09724816,30.4987125,77.18989115,30.55437528,24.85579464,31.60534762,19.9664871,24.17759232,291.41259526
2022-05-24,44.09490492,33.20504287,88.8621948,38.96881024,21.1000712,91.011404,35.568624,114.72949536,18.13428192,8.82460336,30.02699908,76.15017163,30.4886316,24.40289412,31.1331482,19.95776811,24.19992384,284.93056202
2022-05-25,45.18113094,33.25368782,89.89461864,39.15082648,21.347062,93.0194848,36.024632,113.17416297,18.27390275,8.9972784,30.18965888,76.41010151,30.52150344,24.38754156,31.03710764,20.23677579,24.66144192,283.5649111
2022-05-26,45.97378236,33.16612691,89.415279,38.99481256,21.93707788,92.83810976,35.991102,111.15150066,18.43816255,8.96092576,30.65323931,77.1434751,30.71051652,24.36451272,30.75698934,20.7511962,24.81031872,283.97845328
2022-05-27,46.21842786,33.13693994,89.03733813,38.71745448,21.48923734,93.56360992,35.5418,109.03391196,18.20819883,9.02454288,30.27098878,77.52408671,30.89131164,24.20331084,31.30922256,20.68144428,25.67380416,284.07462588
2022-05-30,50.8373349,33.25368782,90.90860634,38.73514304,22.59106724,96.55629808,36.943354,116.11688106,18.10142996,9.18812976,30.15712692,79.22291414,30.95705532,24.44127552,31.26920566,20.69888226,25.27928064,287.6522466
2022-05-31,51.41469828,33.88607217,90.64128231,39.98266592,22.84697612,95.84051444,37.95596,119.753292,18.59420936,9.14268896,29.95380217,78.09036252,31.228248,24.69459276,31.76541522,20.94301398,25.27928064,297.8465422
2022-06-01,56.55225378,33.32179075,88.09709499,39.83225536,22.8896276,97.15872232,38.921624,119.023089,18.67633926,8.96092576,30.23032383,77.34770572,30.857277,24.35683644,31.76541522,21.12611277,25.15273536,292.4127903
2022-06-02,62.20845774,34.88815814,87.00936273,41.91146016,23.57915986,97.49556168,41.483316,125.77746675,18.75025617,8.97001392,29.45768978,75.8438257,30.4863152,24.19563456,31.14915496,20.85582408,24.70610496,289.49876052
2022-06-06,67.7668035,36.83395614,95.71122081,43.49519488,23.80663442,103.06960532,46.07022,131.67750699,19.67011105,9.4516864,28.63625779,77.05992621,30.4863152,24.3338076,31.18917186,21.03892287,25.33138752,293.4226026
2022-06-07,65.1735612,36.25994573,96.74364465,44.2826384,24.169172,101.98783276,46.459168,125.39045916,19.59619414,9.3608048,28.8721145,77.978964,30.6717961,24.50268576,31.4933003,20.63784933,25.0857408,303.99197134
2022-06-08,65.25184776,38.25438868,101.26049895,44.73387008,24.00567466,106.04286044,45.43315,124.50691353,19.67011105,9.39715744,29.07543925,78.52667339,31.28725545,24.41824668,31.63736114,20.72503923,26.19487296,306.790594
2022-06-09,63.62740164,37.50525645,101.38955193,44.97275744,23.23083944,104.42344044,42.98546,119.70217779,19.58798115,9.34262848,28.92904543,79.62209217,31.21980785,24.03443268,32.24561802,20.67272529,25.92689472,300.7798065
2022-06-10,69.98818464,38.51707141,102.79991664,47.36163104,23.79952584,112.9707392,43.260406,120.7755762,19.90828776,9.44458112,28.9534444,81.15382182,31.47273635,24.2186634,32.10956056,20.94301398,25.91200704,305.2037461
2022-06-13,67.522158,40.3753085,108.64417302,47.40586944,23.3161424,112.9707392,42.9184,118.48273878,19.44836032,9.37970176,28.88024749,78.91656821,31.25353165,24.04210896,30.86903666,20.29780872,25.10807232,299.65458708
2022-06-14,65.59435146,40.44341143,106.75446867,47.4235648,22.97493056,111.28330356,42.455686,116.04386076,20.15467746,9.27774848,29.42515782,80.2069344,31.8352672,24.28774992,31.40526312,20.925576,25.68869184,304.66517954
2022-06-15,65.31056268,39.21755869,108.47824776,46.44147232,22.90384476,108.50114,41.925912,117.73793172,20.7788647,9.24994304,29.99446712,85.58191299,32.09662665,24.8327658,32.39768224,20.63784933,25.0857408,311.91659358
2022-06-16,68.87260116,39.13972677,105.77735325,47.45010784,23.12421074,108.825024,42.98546,118.0008048,19.86722281,9.1757952,29.70981247,83.78097025,32.0881957,24.564096,31.98150648,20.25421377,24.1180416,313.49382422
2022-06-17,72.8065008,39.82075607,109.71346914,48.219856,23.15975364,109.472792,42.44898,117.11725917,20.06433457,9.15725824,30.1733929,88.33902636,32.28210755,25.0630542,31.8934693,20.5768164,24.23714304,325.37114032
2022-06-20,70.46768982,39.46078344,108.60730074,47.998664,23.01047346,110.82662712,41.97956,122.68870806,20.13003849,8.88847232,30.1733929,86.333853,31.9533005,25.30101888,31.7734186,20.16702387,23.10567936,327.0830126
2022-06-21,69.34232052,36.20157179,105.44550273,47.12274368,22.72613026,110.444444,41.818616,119.62185546,19.86722281,8.74017664,29.99957148,86.4266851,31.8184053,25.46989704,32.27763154,20.18446185,23.20989312,324.101662
2022-06-22,68.7943146,34.66439137,105.97093272,48.3525712,21.60297462,110.08169392,40.946836,112.83826959,19.5469162,8.573344,29.32171326,84.49577742,31.5654768,24.65621136,31.46128678,20.2280568,22.87492032,319.8700676
2022-06-23,75.67374606,33.89580116,109.72268721,48.82149824,21.97972936,114.492994,43.11958,113.6195868,20.43391912,8.6196864,29.44338012,85.28485027,31.700372,24.756003,32.12556732,20.1408669,23.34388224,323.9093168
2022-06-24,83.23818492,34.25577379,108.64417302,51.28115328,21.681169,113.6994782,44.46078,116.52579474,20.65566985,8.5270016,29.51290404,86.72374782,32.03761,26.0225892,32.1735876,20.37627963,23.2247808,329.18919254
2022-06-27,80.51772696,34.93680309,115.83426762,50.9183984,22.036598,113.25899596,44.554664,120.6295356,21.03346739,8.61041792,29.83445217,88.79390365,32.6277765,25.523631,33.0139425,20.32396569,24.13292928,339.489278
2022-06-28,85.8705705,34.7693704,118.3600188,52.21900736,22.7829989,114.2986636,44.9302,127.06262403,21.1895142,8.67529728,29.90397609,88.04196364,32.712086,25.6771566,33.03795264,20.14958589,24.44557056,339.47004348
2022-06-29,77.28840636,33.67605592,113.1978996,50.36984224,22.15744386,107.40317324,44.165716,122.674104,20.41749314,8.5270016,30.12123834,87.69848487,32.07976475,25.53898356,32.82186138,20.18446185,24.54234048,335.642374
2022-06-30,79.35321438,34.63147488,115.0415136,52.96221248,22.0721409,108.01207516,43.38782,126.34702509,20.8609946,8.64749184,30.66004872,90.03785379,32.83855025,25.88441616,33.7742636,20.15830488,24.7879872,343.07651598
