日期,原始价,前复权,后复权
2023-04-21,1725.469970703125,1562.72119140625,2302.659872631069
2023-04-24,1705.0,1544.1820068359375,2275.3425004624964
2023-04-25,1730.3800048828125,1567.1680908203125,2309.212351022415
2023-04-26,1743.9100341796875,1579.421875,2327.2682251435413
2023-04-27,1757.9200439453125,1592.1104736328125,2345.9647956337685
2023-04-28,1760.52001953125,1594.4652099609375,2349.434484842066
2023-05-04,1749.9000244140625,1584.846923828125,2335.262000560605
2023-05-05,1750.0,1584.9375,2335.395463981681
2023-05-08,1720.52001953125,1558.2381591796875,2296.054152767164
2023-05-09,1722.0,1559.5784912109375,2298.029123607346
2023-05-10,1725.0,1562.2955322265625,2302.0326664999475
2023-05-11,1717.0699462890625,1555.113525390625,2291.45002447972
2023-05-12,1706.4000244140625,1545.449951171875,2277.210808487721
2023-05-15,1716.300048828125,1554.4161376953125,2290.4224280853705
2023-05-16,1703.2900390625,1542.63330078125,2273.060491805904
2023-05-17,1701.0,1540.559326171875,2270.004503228974
2023-05-18,1691.0,1531.50244140625,2256.659240340409
2023-05-19,1699.5,1539.20068359375,2268.0025519128335
2023-05-22,1746.0,1581.3148193359375,2330.0574667481587
2023-05-23,1724.550048828125,1561.887939453125,2301.432081105105
2023-05-24,1710.9000244140625,1549.5255126953125,2283.2161228266236
2023-05-25,1701.0,1540.559326171875,2270.004503228974
2023-05-26,1690.56005859375,1531.1038818359375,2256.071965313706
2023-05-29,1689.0,1529.691162109375,2253.9903316585674
2023-05-30,1668.2900390625,1510.9344482421875,2226.3524314356046
2023-05-31,1628.9000244140625,1475.2596435546875,2173.785830515619
2023-06-01,1635.9200439453125,1481.6177978515625,2183.1545309875414
2023-06-02,1670.5999755859375,1513.0267333984375,2229.435400488493
2023-06-05,1665.0,1507.954833984375,2221.9619885177544
2023-06-06,1666.989990234375,1509.757080078125,2224.617586831456
2023-06-07,1650.9000244140625,1495.1846923828125,2203.1452649745906
2023-06-08,1668.0,1510.6717529296875,2225.965351540516
2023-06-09,1666.0,1508.8604736328125,2223.296442858675
2023-06-12,1696.0,1536.0308837890625,2263.3318717846914
2023-06-13,1699.0,1538.748046875,2267.3355945471326
2023-06-14,1726.8800048828125,1563.9981689453125,2304.541491024433
2023-06-15,1755.0,1589.4659423828125,2342.0680954259637
2023-06-16,1797.68994140625,1628.1292724609375,2399.0382697621
2023-06-19,1744.0,1579.5032958984375,2327.388198326638
2023-06-20,1743.4599609375,1579.0142822265625,2326.6676397486995
2023-06-21,1735.8299560546875,1572.10400390625,2316.4853879917
2023-06-26,1709.0,1547.8046875,2280.6804976960184
2023-06-27,1711.050048828125,1549.6612548828125,2283.416138088398
2023-06-28,1728.3800048828125,1565.356689453125,2306.543262470734
2023-06-29,1713.7099609375,1552.0701904296875,2286.965689505533
2023-06-30,1691.0,1555.0140380859375,2291.303430560344
2023-07-03,1724.0999755859375,1585.4521484375,2336.1537952259623
2023-07-04,1730.5999755859375,1591.429443359375,2344.9613017979423
2023-07-05,1715.3800048828125,1577.43359375,2324.3385051940986
2023-07-06,1702.97998046875,1566.0306396484375,2307.5363238558566
2023-07-07,1690.030029296875,1554.1219482421875,2289.988941771633
2023-07-10,1700.9000244140625,1564.117919921875,2304.7179433372035
2023-07-11,1710.0,1572.486083984375,2317.04838059004
2023-07-12,1713.800048828125,1575.98046875,2322.197334622011
2023-07-13,1738.4000244140625,1598.602294921875,2355.53045358019
2023-07-14,1753.0,1612.0281982421875,2375.313437902357
2023-07-17,1729.969970703125,1590.8499755859375,2344.107459668767
2023-07-18,1722.800048828125,1584.2568359375,2334.392509755374
2023-07-19,1723.0,1584.4407958984375,2334.6635736038397
2023-07-20,1724.0,1585.3602294921875,2336.018353236649
2023-07-21,1771.300048828125,1628.8565673828125,2400.109934267182
