date,川投能源,国投电力,华能国际,宁沪高速,粤高速A,重庆水务,北方稀土,三安光电,法拉电子,同花顺,漫步者,大族激光
2019-09-17,8.15611245,7.74147632,5.4536649,7.81385884,5.50513152,4.2818388,11.17863478,13.45301098,35.3384064,75.47016879,4.11341184,34.0219757
2019-09-18,8.23217982,7.91274792,5.4536649,7.83666193,5.54154112,4.3044144,11.12046322,13.6195814,36.32895264,71.50796869,4.28179712,34.2104631
2019-09-19,8.32515105,7.85280286,5.39228925,7.88226811,5.54882304,4.3345152,11.20772056,14.98153954,36.8554592,72.94994971,4.28781088,35.57699675
2019-09-20,8.37586263,8.11827384,5.3484495,7.95067738,5.5342592,4.3570908,11.32406368,15.03053084,37.5693664,71.9041887,4.16152192,37.46187075
2019-09-23,8.38431456,7.95556582,5.3133777,7.9050712,5.56338688,4.3119396,11.02351062,15.26568908,37.703224,72.6836379,4.33592096,37.27338335
2019-09-24,8.50264158,8.06689236,5.3133777,7.88226811,5.59251456,4.2968892,10.94594854,15.8241899,38.87224704,72.5537297,4.34193472,36.35921946
2019-09-25,8.43502614,7.94700224,5.23446615,7.92027326,5.59979648,4.2818388,10.8102149,14.70718826,38.66699872,68.32521779,4.20361824,35.10577825
2019-09-26,8.48573772,7.93843866,5.2256982,8.00388459,5.57795072,4.2667884,10.40301398,13.70776574,37.92632,65.9284115,4.0292192,34.6816816
2019-09-27,8.2828914,7.69009484,5.1730905,7.85186399,5.58523264,4.251738,10.4224045,14.38384568,39.10426688,66.25967741,4.33592096,35.1529001
2019-09-30,8.43502614,7.71578558,5.085411,7.89747017,5.62164224,4.214112,10.53874762,13.79595008,39.99665088,64.4344672,4.52234752,33.50363535
2019-10-08,8.45193,7.97269298,5.1029469,7.88986914,5.59979648,4.2667884,10.59691918,13.62937966,38.2832736,64.78521934,4.54640256,33.5507572
2019-10-09,8.44347807,7.73291274,5.085411,7.86706605,5.61436032,4.289364,10.69387178,13.7665553,39.12211456,65.99986101,4.44416864,32.985295
2019-10-10,8.40967035,7.71578558,5.1380187,7.9810815,5.65076992,4.3345152,10.62600496,14.14868744,39.42552512,66.55197086,4.6907328,34.5874379
2019-10-11,8.55335316,7.75860348,5.1380187,8.02668768,5.65076992,4.3495656,10.58722392,13.55099358,39.07749536,69.74121717,5.03953088,34.54031605
2019-10-14,8.59561281,7.7500399,5.12925075,7.9810815,5.63620608,4.3570908,10.59691918,14.13888918,39.14888608,69.6307952,5.02750336,36.0010934
2019-10-15,8.55335316,7.5787683,5.1204828,7.9050712,5.6798976,4.3570908,10.3739282,13.25704578,38.87224704,65.13597148,5.5326592,35.37908498
2019-10-16,8.57870895,7.55307756,5.1029469,7.88986914,5.73087104,4.3570908,10.12185144,13.00229102,39.1756576,64.4344672,5.02750336,34.7759253
2019-10-17,8.57870895,7.48456892,5.1555546,7.94307635,5.74543488,4.3345152,10.10246092,12.97289624,39.05964768,65.01255869,4.77492544,35.48275305
2019-10-18,8.58716088,7.42462386,5.07664305,7.79865678,5.80369024,4.289364,9.86007942,12.57116758,38.0601776,63.61604554,4.52234752,34.76650093
2019-10-21,8.52799737,7.5787683,5.05910715,7.87466708,5.7163072,4.2968892,9.90855572,12.6397554,38.1047968,62.49883502,4.69674656,34.26700932
2019-10-22,8.35895877,7.46744176,5.04157125,7.96587944,5.73087104,4.289364,9.92794624,12.81612408,39.37198208,64.21362326,5.09365472,35.03038329
2019-10-23,8.21527596,7.33898806,5.28707385,7.91267223,5.76728064,4.2818388,9.80190786,12.71814148,39.00610464,62.90804585,4.92526944,35.67124045
2019-10-24,8.16456438,7.30473374,5.12925075,7.8290609,5.77456256,4.3420404,9.76312682,12.9337032,39.96095552,63.655018,4.76289792,36.3780682
2019-10-25,8.1983721,7.33898806,5.07664305,7.8290609,5.7891264,4.3495656,9.7922126,13.94292398,40.0680416,65.02554951,5.23798496,37.06604721
2019-10-28,8.1983721,7.33898806,5.09417895,7.87466708,5.76728064,4.402242,9.99581306,14.87375868,39.43444896,68.57204337,5.76118208,37.14144217
2019-10-29,8.18146824,7.2362251,5.05910715,7.9050712,5.75999872,4.3721412,9.85038416,14.8443639,38.39035968,64.304559,6.0738976,36.33094635
2019-10-30,8.24908368,7.37324238,5.00649945,7.94307635,5.75999872,4.3871916,9.65647896,14.60920566,37.7924624,63.49912816,6.68128736,36.755043
2019-10-31,8.16456438,7.14202572,4.9977315,7.93547532,5.73815296,4.3947168,9.7437363,14.8933552,37.99771072,63.14188061,6.20620032,35.812606
2019-11-01,8.26598754,7.3218609,5.0152674,7.94307635,5.70902528,4.3495656,9.97642254,15.12851344,37.59613792,64.19413703,6.8256176,35.70893793
2019-11-04,8.29979526,7.4074967,5.0152674,7.96587944,5.67261568,4.3721412,9.86007942,15.06972388,36.8554592,64.32404523,7.51118624,36.0953371
2019-11-05,8.3674107,7.4503146,5.00649945,8.00388459,5.85466368,4.4097672,9.92794624,15.3832682,36.87330688,67.37688793,8.02235584,36.03879088
2019-11-06,8.38431456,7.45887818,5.0678751,8.03428871,5.83281792,4.3044144,9.95703202,15.15790822,36.86438304,64.94110918,7.63146144,35.27541691
2019-11-07,8.50264158,7.4074967,5.09417895,8.04949077,5.825536,4.3194648,9.8406889,15.52044384,36.6323632,61.75835828,7.73369536,34.95498833
2019-11-08,8.49418965,7.4074967,5.0328033,7.95067738,5.86922752,4.289364,9.7437363,14.71698652,36.84653536,61.85578943,7.6374752,35.07750514
2019-11-11,8.06314122,7.38180596,4.97142765,7.78345472,5.84738176,4.2366876,9.5983074,14.2564683,35.84706528,61.2517163,7.78180544,34.03140007
2019-11-12,8.03778543,7.39893312,4.97142765,7.8290609,5.80369024,4.2291624,9.36562116,14.92274998,36.30218112,61.69340418,8.16067232,34.22931184
2019-11-13,7.91945841,7.33898806,4.9275879,7.82145987,5.825536,4.214112,9.210497,16.4120855,36.62343936,61.47256024,8.97854368,34.44607235
2019-11-14,7.89410262,7.26191584,4.84867635,7.76825266,5.85466368,4.1990616,9.2589733,17.27433238,37.29272736,61.3816245,9.87459392,34.33297991
2019-11-15,7.82648718,7.09920782,4.7697648,7.83666193,5.77456256,4.1915364,9.43348798,16.99018284,36.69483008,60.51773497,9.15294272,34.65340849
2019-11-18,7.93636227,7.08208066,4.84867635,7.85186399,5.825536,4.1915364,9.42379272,16.77462112,36.73052544,61.93373435,9.170984,34.27643369
2019-11-19,7.9448142,7.07351708,4.98896355,7.98868253,5.825536,4.2065868,9.58861214,16.76482286,37.44443264,63.1353852,9.170984,34.54031605
2019-11-20,7.84339104,6.88511832,5.0328033,8.07229386,5.81825408,4.1990616,9.86977468,16.42188376,37.28380352,62.1610737,9.27321792,32.985295
2019-11-21,7.9448142,7.17628004,5.12925075,8.16350622,5.79640832,4.1689608,9.67586948,16.62764722,36.74837312,61.65443172,8.41325024,32.80623197
2019-11-22,7.9448142,7.21909794,5.14678665,8.15590519,5.81097216,4.1463852,9.56922162,15.88297946,36.71267776,61.88177107,8.15465856,31.25121092
2019-11-25,8.04623736,7.33898806,5.21693025,8.15590519,5.84009984,4.2065868,9.6467837,15.26568908,35.92737984,60.36184513,7.8780256,31.26063529
2019-11-26,8.20682403,7.29617016,5.18185845,8.15590519,5.84738176,4.1990616,9.7437363,15.46165428,36.86438304,59.757772,7.8780256,32.38213532
2019-11-27,8.06314122,7.41606028,5.21693025,8.17870828,5.85466368,4.1990616,9.73404104,16.07894466,37.01608832,59.20566215,8.43730528,32.69313953
2019-11-28,8.07159315,7.21909794,5.2256982,8.19391034,5.85466368,4.176486,9.76312682,15.86338294,36.95362144,59.40701986,9.27923168,33.08896307
2019-11-29,8.07159315,7.16771646,5.25200205,8.17110725,5.84009984,4.13886,9.63708844,16.29450638,37.3908896,59.26412084,9.23713536,32.97587063
2019-12-02,8.18992017,7.4074967,5.3484495,8.08749592,5.825536,4.1238096,9.44318324,16.6080507,38.2832736,59.72529495,9.5318096,32.78738323
2019-12-03,8.20682403,7.38180596,5.32214565,8.24711755,5.80369024,4.1087592,9.5983074,17.2449376,38.91686624,59.108231,9.5017408,33.34342106
2019-12-04,8.23217982,7.3646788,5.18185845,8.39913815,5.81097216,4.0861836,9.92794624,17.12735848,39.4433728,58.3937359,10.45191488,34.44607235
2019-12-05,8.40121842,7.57020472,5.12925075,8.34593094,5.81825408,4.101234,9.86977468,17.41150802,40.13050848,61.60246844,11.49830912,34.79477404
2019-12-06,8.35895877,7.5359504,5.07664305,8.29272373,5.83281792,4.101234,9.89886046,17.32332368,40.47853824,63.0704311,12.64693728,35.06808077
2019-12-09,8.32515105,7.5359504,5.11171485,8.22431446,5.80369024,4.1238096,9.91825098,17.0489724,39.96987936,63.3952016,13.90982688,33.99370259
2019-12-10,8.2828914,7.50169608,5.09417895,8.33832991,5.81825408,4.1087592,9.8891652,18.75386964,39.72893568,64.2396049,15.29900544,35.56757238
2019-12-11,8.29979526,7.48456892,5.04157125,8.39153712,5.81825408,4.1238096,9.7922126,17.99940362,39.38090592,64.98008164,15.43130816,35.5298749
2019-12-12,8.29134333,7.4503146,4.9801956,8.33832991,5.79640832,4.101234,9.95703202,18.08758796,39.3095152,64.28507277,15.0043312,35.7183623
2019-12-13,8.29134333,7.57020472,5.0328033,8.5131536,5.81825408,4.1162844,9.9861178,18.36193924,39.6218496,70.71552867,14.9742624,35.98224466
2019-12-16,8.24908368,7.58733188,5.02403535,8.50555257,5.81825408,4.1539104,10.12185144,19.22418612,40.85333952,74.06716023,15.6057072,36.93410603
2019-12-17,8.29134333,7.57020472,5.1029469,8.32312785,5.825536,4.176486,10.36423294,19.42015132,42.5667168,73.41761923,17.1692848,37.7917237
2019-12-18,8.20682403,7.46744176,5.09417895,8.34593094,5.825536,4.1915364,10.28667086,19.21438786,42.01343872,73.54752743,16.5979776,37.6032363
2019-12-19,8.37586263,7.52738682,5.11171485,8.30792579,5.825536,4.1840112,10.24788982,18.94983484,41.81711424,73.0733625,15.05845504,37.07547158
2019-12-20,8.27443947,7.48456892,5.085411,8.25471858,5.81097216,4.1840112,10.07337514,18.5677027,42.14729632,72.33288576,15.22684032,37.06604721
2019-12-23,8.18146824,7.47600534,4.97142765,8.26992064,5.81097216,4.1614356,9.96672728,18.15617578,40.8711872,68.30573156,14.90209728,36.11418584
2019-12-24,8.21527596,7.39893312,4.9801956,8.23191549,5.81825408,4.1614356,10.24788982,19.31237046,44.43179936,69.22158437,15.19677152,37.3205052
2019-12-25,8.1983721,7.39893312,4.9801956,8.29272373,5.825536,4.1539104,10.16063248,19.39075654,44.3068656,68.2667591,14.96223488,37.57496319
2019-12-26,8.20682403,7.52738682,4.9977315,8.32312785,5.825536,4.1915364,10.20910878,19.106607,45.7792992,71.3196018,14.7938496,36.68907241
2019-12-27,8.1983721,7.61302262,4.90128405,8.29272373,5.83281792,4.1614356,10.50966184,18.38153576,45.04754432,68.03941975,14.99831744,36.30267324
2019-12-30,8.26598754,7.8356757,4.88374815,8.39153712,5.94204672,4.1840112,10.57752866,18.2247636,44.6638192,72.28092248,13.5008912,36.46288753
2019-12-31,8.32515105,7.86136644,4.8925161,8.52835566,6.01486592,4.214112,10.50966184,17.98960536,44.1283888,70.87141851,13.53096,37.69748
2020-01-02,8.35895877,7.82711212,4.9451238,8.61956802,6.0804032,4.2291624,10.73265282,18.5677027,44.41395168,72.96294053,14.884056,39.37501786
2020-01-03,8.29134333,7.76716706,4.9451238,8.57396184,6.189632,4.2291624,10.72295756,18.85185224,42.77196512,72.26143625,14.96223488,38.75300944
2020-01-06,8.18992017,7.51882324,4.95389175,8.72598244,6.17506816,4.2366876,10.92655802,18.98902788,45.35095488,74.56081139,14.1924736,39.70487081
2020-01-07,8.25753561,7.60445904,4.98896355,8.5891639,6.09496704,4.2667884,10.83930068,18.65588704,45.14570656,74.62576549,14.00003328,41.7499591
2020-01-08,8.25753561,7.57020472,4.90128405,8.59676493,6.00030208,4.214112,10.5678334,18.0287984,45.3331072,71.06628081,13.54900128,40.51536663
2020-01-09,8.20682403,7.68153126,4.9275879,8.58156287,5.99302016,4.2442128,10.62600496,18.45992184,45.67221312,72.59919757,13.78955168,40.524791
2020-01-10,8.24908368,7.80142138,4.90128405,8.64997214,5.99302016,4.2442128,10.6163097,19.43974784,45.47588864,72.62517921,13.58508384,40.23263553
2020-01-13,7.9448142,7.80998496,4.91881995,8.7411845,6.00030208,4.2366876,10.7132623,19.59652,47.3855904,73.67094022,13.94590944,40.76040025
2020-01-14,7.91100648,7.77573064,4.9626597,8.78679068,5.98573824,4.2743136,10.74234808,19.45934436,46.70737856,72.00161985,13.60913888,41.48607674
2020-01-15,7.92791034,7.64727694,4.910052,8.80959377,6.01486592,4.2743136,10.5193571,20.6253373,46.66275936,71.33259262,13.86773056,40.8075221
2020-01-16,7.79267946,7.5787683,4.8574443,8.63477008,6.0439936,4.2366876,10.46118554,20.55674948,46.70737856,70.77398736,15.25690912,40.4305473
2020-01-17,7.74196788,7.48456892,4.8399084,8.56636081,6.06583936,4.214112,10.3739282,20.61553904,47.75146784,71.89769329,13.74745536,40.42112293
2020-01-20,7.71661209,7.47600534,4.84867635,8.62716905,6.007584,4.2442128,10.54844288,21.4091981,47.519448,73.02139922,13.05587296,42.15520701
2020-01-21,7.64054472,7.24478868,4.77853275,8.62716905,6.02214784,4.2291624,10.24788982,21.37000506,46.79661696,71.02081294,12.55071712,41.38240867
2020-01-22,7.69970823,7.15915288,4.8223725,8.71078038,6.05127552,4.2216372,10.23819456,22.82014754,49.75933184,72.54723429,12.74315744,42.83376165
2020-01-23,7.69970823,6.98788128,4.74346095,8.68797729,5.87650944,4.1539104,9.83099364,22.10487456,48.38506048,70.83244605,11.93129984,40.95831202
2020-02-03,7.09116927,6.57682944,4.26999165,8.07229386,5.5342592,3.8679528,8.85177238,19.8904678,43.5483392,63.75244915,10.74057536,36.85871107
2020-02-04,7.3531791,6.73953746,4.26999165,8.54355772,5.7527168,4.025982,8.6287814,21.066259,46.14517664,63.47964193,11.2156624,37.76345059
2020-02-05,7.37853489,6.78235536,4.2787596,8.33832991,5.77456256,3.9958812,8.99720128,20.8702938,47.72469632,64.6942836,11.3960752,37.8859674
2020-02-06,7.45460226,6.73953746,4.3138314,8.33072888,5.69446144,4.0485576,9.07476336,21.07605726,48.8134048,67.37039252,12.5386896,37.7917237
2020-02-07,7.47150612,6.82517326,4.34013525,8.20151137,5.57795072,4.0861836,9.1135444,22.26164672,48.188736,68.00044729,12.85741888,36.53828249
2020-02-10,7.51376577,6.84230042,4.3313673,8.24711755,5.54882304,4.0861836,9.28805908,22.10487456,51.9367488,68.05890598,12.36429056,36.39691694
2020-02-11,7.53912156,6.90224548,4.32259935,8.26992064,5.59979648,4.0711332,9.2589733,22.3890241,50.93727872,67.552264,12.98370784,37.5089926
2020-02-12,7.55602542,6.98788128,4.3313673,8.23191549,5.6070784,4.0711332,9.53044058,22.7809545,53.8999936,71.18319819,12.98370784,37.72575311
2020-02-13,7.55602542,6.9364998,4.25245575,8.21671343,5.5706688,4.0335072,9.49165954,22.84954232,53.0076096,71.44951,12.58078592,37.96136236
2020-02-14,7.56447735,6.9364998,4.2436878,8.17110725,5.67261568,4.0184568,9.51105006,23.7607805,51.45486144,77.2304249,12.34624928,38.47027834
2020-02-17,7.64054472,7.03926276,4.32259935,8.11790004,5.62892416,4.063608,9.70495526,24.3486761,52.54356992,82.84245914,12.6890336,39.2053792
2020-02-18,7.61518893,7.00500844,4.3313673,7.93547532,5.5706688,4.0861836,9.95703202,26.33772288,54.18555648,79.99097415,13.1400656,38.56452204
2020-02-19,7.64054472,6.9793177,4.30506345,7.86706605,5.55610496,4.0711332,9.69526,25.4264847,52.03491104,78.89324986,12.70707488,37.72575311
2020-02-20,7.73351595,7.03069918,4.37520705,7.96587944,5.58523264,4.101234,9.80190786,26.9942063,53.03438112,86.78517301,12.64092352,38.40430775
2020-02-21,7.82648718,7.03069918,4.383975,7.97348047,5.56338688,4.1313348,9.8891652,27.3861367,54.26587104,95.46304077,13.45879488,40.15724057
2020-02-24,7.73351595,6.82517326,4.32259935,7.86706605,5.52697728,4.101234,9.73404104,29.17921828,56.3540496,95.69038012,14.80587712,41.57089607
2020-02-25,7.606737,6.6795924,4.2612237,7.79865678,5.54154112,4.063608,9.49165954,30.864519,56.01494368,94.832986,14.13834976,40.9960095
2020-02-26,7.63209279,6.70528314,4.2962955,7.7530506,5.54882304,4.0560828,9.38501168,27.7780671,54.02492736,85.3496874,12.92357024,38.40430775
2020-02-27,7.78422753,6.68815598,4.28752755,7.79865678,5.54154112,4.063608,9.37531642,26.00458204,52.48110304,87.18139302,12.9897216,38.01790858
2020-02-28,7.73351595,6.47406648,4.1209365,7.66183824,5.4978496,3.9808308,8.8226866,24.1527109,48.20658368,80.21181809,11.70879072,35.89742533
2020-03-02,7.81803525,6.66246524,4.21738395,7.7530506,5.52697728,4.0786584,9.1135444,24.77979954,49.3488352,85.089871,12.10569888,36.57597997
2020-03-03,7.80113139,6.61964734,4.23491985,7.92027326,5.5342592,4.0937088,9.19110648,25.00515952,48.69739488,84.55075197,12.33422176,36.06706399
2020-03-04,7.72506402,6.6367745,4.28752755,8.00388459,5.46872192,4.1463852,9.3074496,24.26049176,48.2779744,86.7137235,12.73112992,35.812606
2020-03-05,7.76732367,6.7652282,4.34013525,7.95827841,5.46872192,4.1840112,9.52074532,24.53484304,47.84963008,88.05177796,12.55673088,36.755043
2020-03-06,7.68280437,6.66246524,4.28752755,7.9050712,5.46144,4.1614356,9.36562116,23.89795614,47.55514336,83.93368802,13.60913888,35.9068497
2020-03-09,7.64054472,6.54257512,4.18231215,7.9050712,5.40318464,4.063608,9.00689654,21.556172,44.9761536,78.3346446,12.25002912,33.56960594
2020-03-10,7.76732367,6.67102882,4.23491985,7.87466708,5.41774848,4.1162844,9.08445862,23.54521878,46.35042496,81.99805584,12.17185024,34.5874379
2020-03-11,7.7757756,6.65390166,4.25245575,7.86706605,5.3886208,4.101234,8.98750602,22.5849893,45.288488,79.33493774,11.73885952,33.60730342
2020-03-12,7.66590051,6.57682944,4.1735442,7.86706605,5.3522112,4.0937088,8.85177238,22.85934058,44.15516032,77.76954393,11.23370368,32.2313454
2020-03-13,7.51376577,6.41412142,4.1034006,7.70744442,5.25754624,4.0410324,8.75481978,23.79997354,44.2622464,76.72378292,10.74658912,31.36430336
2020-03-16,7.48840998,6.3798671,4.07709675,7.63903515,5.17744512,3.9733056,8.5318288,22.3400328,41.049664,71.34558344,10.08507552,28.73490413
2020-03-17,7.55602542,6.45693932,4.02448905,7.5250197,5.06821632,3.9733056,8.4348762,22.89853362,41.8974288,72.9434543,9.97682784,28.44274866
2020-03-18,7.5222177,6.53401154,3.91927365,7.33499395,4.95898752,3.9582552,8.3379236,22.56539278,41.46016064,70.799969,9.77236,27.87728646
2020-03-19,7.41234261,6.3370492,3.7877544,7.18297335,4.78422144,3.95073,8.3379236,23.53542052,42.4774784,73.54752743,9.8625664,27.97153016
2020-03-20,7.29401559,6.4655029,3.83159415,7.10696305,4.79878528,3.9733056,8.46396198,23.29046402,42.19191552,73.398133,10.07906176,27.7076478
2020-03-23,7.24330401,6.45693932,3.9105057,7.0689579,4.70412032,3.913104,8.17310418,21.29161898,39.14888608,70.15692341,9.20706656,25.86047128
2020-03-24,7.47995805,6.6795924,4.04202495,7.4490094,4.81334912,3.95073,8.37670464,21.47778592,40.13050848,74.01519695,9.48369952,26.21859734
2020-03-25,7.68280437,6.73097388,4.0507929,7.63903515,4.92257792,3.9733056,8.5318288,21.56597026,40.826568,74.15160056,9.97682784,27.66052595
2020-03-26,7.80958332,6.73097388,3.9981852,7.47181249,4.90073216,3.9356796,8.59000036,21.2622242,40.08588928,72.099051,9.7122224,26.86887887
2020-03-27,7.79267946,6.69671956,4.02448905,7.53262073,4.97355136,3.9582552,8.45426672,20.4783634,40.98719712,72.51475724,9.60998848,26.97254694
2020-03-30,7.66590051,6.7224103,4.1034006,7.42620631,4.93714176,3.9206292,8.25066626,19.0576157,39.24704832,70.78697818,9.27321792,26.19032423
2020-03-31,7.7757756,6.79948252,4.11216855,7.46421146,4.92257792,3.9206292,8.71603874,18.7636679,39.27381984,70.5401526,9.15294272,26.56729903
2020-04-01,7.80958332,6.78235536,3.91927365,7.26658468,4.94442368,3.9055788,8.74512452,19.14580004,39.70216416,70.67655621,9.36342432,27.09506375
2020-04-02,7.89410262,6.77379178,3.88420185,7.1449682,4.93714176,3.9432048,8.73542926,20.88989032,41.57617056,73.9891081,9.76033248,28.05634949
2020-04-03,7.8602949,6.74810104,3.79652235,7.33499395,4.9881152,3.9206292,8.76451504,21.07605726,40.74625344,71.9858638,9.68816736,27.48146292
2020-04-07,7.88565069,6.75666462,3.83159415,7.42620631,5.10462592,3.9657804,8.88085816,21.52677722,43.70896832,74.36226145,9.94074528,29.26266885
2020-04-08,7.89410262,6.7652282,3.8228262,7.32739292,5.10462592,3.9582552,8.89055342,21.7521372,43.20923328,73.7010599,10.01892416,29.22497137
2020-04-09,7.85184297,6.68815598,3.8403621,7.41100425,5.21385472,3.9733056,8.80329608,21.77173372,43.3698624,81.0724752,10.37974976,28.51814362
2020-04-10,7.79267946,6.61108376,3.8052903,7.56302485,5.25754624,3.9582552,8.83238186,20.41957384,42.79873664,76.0970972,9.70019488,27.35894611
2020-04-13,7.72506402,6.52544796,3.74391465,7.78345472,5.11190784,3.9733056,8.88085816,19.82187998,41.68325664,77.511152,9.48369952,26.90657635
2020-04-14,7.75041981,6.60252018,3.77898645,7.74544957,5.08278016,3.988356,8.97781076,20.70372338,42.64703136,78.4669483,10.07906176,27.85843772
2020-04-15,7.606737,6.65390166,3.70884285,7.50981764,5.07549824,3.9808308,8.85177238,20.7723112,42.63810752,76.3458661,10.07906176,27.78304276
2020-04-16,7.53912156,6.6795924,3.7702185,7.65423721,5.03908864,3.9808308,8.76451504,20.7233199,43.1021472,76.594635,9.922704,27.98095453
2020-04-17,7.47995805,6.58539302,3.72637875,7.68464133,5.05365248,3.988356,8.80329608,21.08585552,43.48587232,77.19037105,10.03696544,28.31080748
2020-04-20,7.38698682,6.43981216,3.7000749,7.70744442,5.0609344,4.0109316,8.76451504,20.79190772,44.2622464,77.98905015,10.18129568,28.29195874
2020-04-21,7.30246752,6.38843068,3.682539,7.66943927,4.97355136,3.988356,8.5803051,19.9884504,43.6375776,76.01199205,9.87459392,27.60397973
2020-04-22,7.32782331,6.39699426,3.682539,7.60103,4.93714176,4.0335072,8.85177238,20.22360864,44.3068656,75.8745145,9.94074528,27.8018915
2020-04-23,7.19259243,6.32848562,3.7000749,7.53262073,4.99539712,4.0034064,8.76451504,19.90026606,44.23547488,74.5913907,9.70019488,27.34009737
2020-04-24,7.21794822,6.38843068,3.6650031,7.53262073,4.97355136,3.988356,8.61908614,19.38095828,43.726816,72.3917499,9.4115344,26.90657635
2020-04-27,7.33627524,6.41412142,3.682539,7.73024751,5.17744512,4.0109316,8.55121932,19.41035306,43.30739552,72.9940325,9.22510784,27.08563938
2020-04-28,7.3531791,6.36273994,3.62116335,7.72264648,5.1701632,3.9958812,8.36700938,20.02764344,43.8606736,73.96946845,9.57390592,26.81233265
2020-04-29,7.49686191,6.47406648,3.6299313,7.93547532,5.4250304,3.95073,8.37670464,20.05703822,45.1546304,74.57175105,10.11514432,27.26470241
2020-04-30,7.58138121,6.58539302,3.7000749,7.99628356,5.3886208,3.9808308,8.75481978,21.51697896,46.96616992,78.19853975,10.44590112,28.5558411
2020-05-06,7.45460226,6.51688438,3.7000749,7.85946502,5.22841856,3.9657804,9.27836382,23.28066576,46.9393984,79.36382565,10.50002496,30.28992518
2020-05-07,7.42079454,6.47406648,3.8052903,8.04949077,5.21385472,3.9808308,8.99720128,22.81034928,45.75252768,77.76646745,10.223392,30.69517309
2020-05-08,7.49686191,6.51688438,3.77898645,8.01908665,5.2429824,4.0034064,9.04567758,23.5648153,46.06486208,78.8990206,11.2457312,31.5716395
2020-05-11,7.57292928,6.5083208,3.7877544,7.97348047,5.17744512,4.0109316,8.9681155,23.8587631,45.61867008,77.94977085,12.01549248,31.45854706
2020-05-12,7.58983314,6.52544796,3.76145055,7.88986914,5.14103552,3.988356,8.89055342,23.68239442,46.5824448,78.1003415,11.6666944,30.84596301
2020-05-13,7.57292928,6.49119364,3.857898,7.92027326,5.15559936,3.988356,8.9196392,23.3688501,46.66275936,78.72226375,12.37030432,30.76114368
2020-05-14,7.54757349,6.51688438,3.8052903,7.85186399,5.097344,3.9733056,9.09415388,23.72158746,46.2701104,76.987428,13.079928,30.3464714
2020-05-15,7.55602542,6.44837574,3.8228262,7.76825266,5.12647168,3.9657804,9.10384914,24.28988654,46.39504416,77.1707314,14.08422592,29.86582853
2020-05-18,7.55602542,6.45693932,3.79652235,7.84426296,5.18472704,3.9808308,9.57891688,23.1728849,44.9315344,76.67974015,12.8093088,29.09303019
2020-05-19,7.50531384,6.47406648,3.8052903,7.94307635,5.1337536,3.9958812,9.51105006,25.49507252,46.15410048,77.1052659,13.27838208,30.11086215
2020-05-20,7.40389068,6.45693932,3.8228262,7.8290609,5.06821632,3.9808308,9.34623064,25.51466904,47.6533056,75.7173973,14.18044608,29.31921507
2020-05-21,7.3531791,6.43981216,3.74391465,7.72264648,5.00996096,3.9582552,9.5498311,25.1325369,47.72469632,73.85163055,14.03611584,28.62181169
2020-05-22,7.32782331,6.34561278,3.67377105,7.59342897,4.96626944,3.9281544,9.71465052,23.7607805,46.65383552,72.7321705,13.29642336,27.96210579
2020-05-25,7.40389068,6.37130352,3.7702185,7.59342897,4.90801408,3.9206292,9.54013584,23.31006054,45.7792992,72.97439285,12.9897216,27.46261418
2020-05-26,7.39543875,6.44837574,3.857898,7.58582794,4.95898752,3.9356796,9.5983074,23.92735092,46.69845472,74.03493395,14.28869376,28.61238732
2020-05-27,7.47995805,6.5083208,3.88420185,7.51741867,4.96626944,3.913104,9.73404104,23.4178414,47.296352,72.64706535,15.335088,28.21656378
2020-05-28,7.42079454,6.53401154,3.84913005,7.66943927,5.0245248,3.9281544,9.77282208,23.025911,47.76039168,72.928567,16.8685968,28.16001756
2020-05-29,7.50531384,6.4655029,3.79652235,7.64663618,4.9881152,3.9432048,9.8406889,22.79075276,47.76039168,70.23793495,17.18603925,28.66893354
2020-06-01,7.59828507,6.60252018,3.8403621,7.73024751,5.09006208,3.9733056,9.7922126,24.57403608,49.11402,76.3065868,18.90917775,30.30877392
2020-06-02,7.57292928,6.6367745,3.857898,7.68464133,5.1337536,3.988356,9.77282208,24.66256236,48.921954,74.5390183,19.7344704,30.42186636
2020-06-03,7.56447735,6.5939566,3.8228262,7.66183824,5.12647168,3.9958812,9.5013548,24.8888244,48.089668,73.55048925,20.133513,30.73287057
2020-06-04,7.55602542,6.58539302,3.74391465,7.59342897,5.11918976,4.0184568,9.47226902,25.16427384,49.61705,72.666705,19.3535661,30.0637403
2020-06-05,7.54757349,6.58539302,3.7702185,7.54022176,5.09006208,4.0184568,9.38501168,24.84947448,49.607904,73.9498288,19.5168108,29.80928231
2020-06-08,7.606737,6.69671956,3.79652235,7.5250197,5.09006208,4.0109316,9.43348798,25.05606156,49.8457,73.7796185,18.31061385,30.36532014
2020-06-09,7.74196788,6.850864,3.81405825,7.6770403,5.08278016,4.025982,9.3074496,24.75109968,50.787738,76.14292305,18.45572025,30.26165207
2020-06-10,7.72506402,6.7652282,3.7351467,7.63143412,5.0609344,3.98643336,9.37531642,24.13133844,52.278536,77.118359,18.1383,30.66689998
2020-06-11,7.68280437,6.67102882,3.7000749,7.59342897,5.06821632,3.96270459,9.58861214,23.98377624,54.363824,77.8253864,18.1927149,30.04489156
2020-06-12,7.68280437,6.6367745,3.69130695,7.64663618,4.95898752,3.94688541,9.39470694,23.39352744,53.129114,78.4538552,18.03853935,29.82813105
