date,长城汽车,药明康德,福耀玻璃,通威股份,中国神华,顺丰控股,北方华创,用友网络
2024-06-04,2142.7787664887996,1269.544310792,1205.701511784,1038.6054142578,8412.331348947,1841.5751327225998,1662.4282347729002,371.59327172329995
2024-06-05,2174.390733937,1258.39766481,1223.969716508,1025.9998869066,8493.7922807625,1845.9808148583002,1672.3568247222,380.8232793926
2024-06-06,2176.9538664328,1249.011015562,1244.847664764,996.7370555556,8773.938412128,1827.3790458409,1699.2224210556,363.0469683257999
2024-06-07,2136.7981239986,1243.437692571,1238.323305934,980.5299489612001,8771.9515601325,1853.3236184178,1690.4619005120999,368.1747503643
2024-06-11,2148.759408979,1245.491022094,1246.6744852364002,989.5338970692,8630.885068452,1815.6305601457,1735.1671023159,375.69549735410004
2024-06-12,2106.8949115476003,1331.144196482,1225.5355626272,985.0319230151999,8871.2941599075,1825.9104851289999,1725.7694530055999,373.3025324028
2024-06-13,2114.584309035,1319.9975505,1225.0136139207998,973.7769878801998,8857.386195939,1786.748866145,1742.5471771979999,373.3025324028
2024-06-14,2113.7299315364,1281.86428793,1218.750229444,944.0639591237999,8811.6886000425,1796.0497506537,1713.876382692,373.3025324028
2024-06-17,2168.4100914468,1289.784273233,1206.2234604904,940.0121824751999,8650.753588407,1788.7069470942,1769.8375260425998,371.59327172329995
2024-06-18,2204.293946388,1247.544351617,1211.4429475544,938.2113928536,8656.7141443935,1768.6366173649003,1772.2798529820002,373.3025324028
2024-06-19,2206.0027013852,1230.237717066,1188.738178826,925.155668097,8630.885068452,1780.8746232974001,1745.9982913515003,366.46548968480005
2024-06-20,2166.7013364495997,1205.3044300010001,1184.3016148216,914.8011277728,8867.3204559165,1766.6785364157001,1755.0242822145,354.1588127924
2024-06-21,2219.6727413628,1187.704462661,1178.8211534044,941.8129720968001,8764.0041521505,1757.3776519069997,1752.6881434029,352.4495521129
2024-06-24,2170.118846444,1185.651133138,1186.1284352940002,916.6019173944001,8791.8200800875,1728.006437669,1729.2736612229999,344.92880512309995
2024-06-25,2187.206396416,1187.704462661,1203.8746913116001,886.4386912326001,8728.2408162315,1738.7758828896003,1670.5516265495999,336.7243538615
2024-06-26,2176.9538664328,1179.4911445690002,1240.6720751128,895.4426393406,8692.4774803125,1750.0348483475,1696.6208119245002,352.10769997700004
